book_nr,book_name,chapter_nr,verse_nr,genre,language
12,Jesaia,48,18,prophetic,Hebrew
12,Jesaia,48,19,prophetic,Hebrew
12,Jesaia,48,20,prophetic,Hebrew
12,Jesaia,48,21,prophetic,Hebrew
12,Jesaia,48,22,prophetic,Hebrew
12,Jesaia,49,1,prophetic,Hebrew
12,Jesaia,49,2,prophetic,Hebrew
12,Jesaia,49,3,prophetic,Hebrew
12,Jesaia,49,4,prophetic,Hebrew
12,Jesaia,49,5,prophetic,Hebrew
12,Jesaia,49,6,prophetic,Hebrew
12,Jesaia,49,7,prophetic,Hebrew
12,Jesaia,49,8,prophetic,Hebrew
12,Jesaia,49,9,prophetic,Hebrew
12,Jesaia,49,10,prophetic,Hebrew
12,Jesaia,49,11,prophetic,Hebrew
12,Jesaia,49,12,prophetic,Hebrew
12,Jesaia,49,13,prophetic,Hebrew
12,Jesaia,49,14,prophetic,Hebrew
12,Jesaia,49,15,prophetic,Hebrew
12,Jesaia,49,16,prophetic,Hebrew
12,Jesaia,49,17,prophetic,Hebrew
12,Jesaia,49,18,prophetic,Hebrew
12,Jesaia,49,19,prophetic,Hebrew
12,Jesaia,49,20,prophetic,Hebrew
12,Jesaia,49,21,prophetic,Hebrew
12,Jesaia,49,22,prophetic,Hebrew
12,Jesaia,49,23,prophetic,Hebrew
12,Jesaia,49,24,prophetic,Hebrew
12,Jesaia,49,25,prophetic,Hebrew
12,Jesaia,49,26,prophetic,Hebrew
12,Jesaia,50,1,prophetic,Hebrew
12,Jesaia,50,2,prophetic,Hebrew
12,Jesaia,50,3,prophetic,Hebrew
12,Jesaia,50,4,prophetic,Hebrew
12,Jesaia,50,5,prophetic,Hebrew
12,Jesaia,50,6,prophetic,Hebrew
12,Jesaia,50,7,prophetic,Hebrew
12,Jesaia,50,8,prophetic,Hebrew
12,Jesaia,50,9,prophetic,Hebrew
12,Jesaia,50,10,prophetic,Hebrew
12,Jesaia,50,11,prophetic,Hebrew
12,Jesaia,51,1,prophetic,Hebrew
12,Jesaia,51,2,prophetic,Hebrew
12,Jesaia,51,3,prophetic,Hebrew
12,Jesaia,51,4,prophetic,Hebrew
12,Jesaia,51,5,prophetic,Hebrew
12,Jesaia,51,6,prophetic,Hebrew
12,Jesaia,51,7,prophetic,Hebrew
12,Jesaia,51,8,prophetic,Hebrew
12,Jesaia,51,9,prophetic,Hebrew
12,Jesaia,51,10,prophetic,Hebrew
12,Jesaia,51,11,prophetic,Hebrew
12,Jesaia,51,12,prophetic,Hebrew
12,Jesaia,51,13,prophetic,Hebrew
12,Jesaia,51,14,prophetic,Hebrew
12,Jesaia,51,15,prophetic,Hebrew
12,Jesaia,51,16,prophetic,Hebrew
12,Jesaia,51,17,prophetic,Hebrew
12,Jesaia,51,18,prophetic,Hebrew
12,Jesaia,51,19,prophetic,Hebrew
12,Jesaia,51,20,prophetic,Hebrew
12,Jesaia,51,21,prophetic,Hebrew
12,Jesaia,51,22,prophetic,Hebrew
12,Jesaia,51,23,prophetic,Hebrew
12,Jesaia,52,1,prophetic,Hebrew
12,Jesaia,52,2,prophetic,Hebrew
12,Jesaia,52,3,prophetic,Hebrew
12,Jesaia,52,4,prophetic,Hebrew
12,Jesaia,52,5,prophetic,Hebrew
12,Jesaia,52,6,prophetic,Hebrew
12,Jesaia,52,7,prophetic,Hebrew
12,Jesaia,52,8,prophetic,Hebrew
12,Jesaia,52,9,prophetic,Hebrew
12,Jesaia,52,10,prophetic,Hebrew
12,Jesaia,52,11,prophetic,Hebrew
12,Jesaia,52,12,prophetic,Hebrew
12,Jesaia,52,13,prophetic,Hebrew
12,Jesaia,52,14,prophetic,Hebrew
12,Jesaia,52,15,prophetic,Hebrew
12,Jesaia,53,1,prophetic,Hebrew
12,Jesaia,53,2,prophetic,Hebrew
12,Jesaia,53,3,prophetic,Hebrew
12,Jesaia,53,4,prophetic,Hebrew
12,Jesaia,53,5,prophetic,Hebrew
12,Jesaia,53,6,prophetic,Hebrew
12,Jesaia,53,7,prophetic,Hebrew
12,Jesaia,53,8,prophetic,Hebrew
12,Jesaia,53,9,prophetic,Hebrew
12,Jesaia,53,10,prophetic,Hebrew
12,Jesaia,53,11,prophetic,Hebrew
12,Jesaia,53,12,prophetic,Hebrew
12,Jesaia,54,1,prophetic,Hebrew
12,Jesaia,54,2,prophetic,Hebrew
12,Jesaia,54,3,prophetic,Hebrew
12,Jesaia,54,4,prophetic,Hebrew
12,Jesaia,54,5,prophetic,Hebrew
12,Jesaia,54,6,prophetic,Hebrew
12,Jesaia,54,7,prophetic,Hebrew
12,Jesaia,54,8,prophetic,Hebrew
12,Jesaia,54,9,prophetic,Hebrew
12,Jesaia,54,10,prophetic,Hebrew
12,Jesaia,54,11,prophetic,Hebrew
12,Jesaia,54,12,prophetic,Hebrew
12,Jesaia,54,13,prophetic,Hebrew
12,Jesaia,54,14,prophetic,Hebrew
12,Jesaia,54,15,prophetic,Hebrew
12,Jesaia,54,16,prophetic,Hebrew
12,Jesaia,54,17,prophetic,Hebrew
12,Jesaia,55,1,prophetic,Hebrew
12,Jesaia,55,2,prophetic,Hebrew
12,Jesaia,55,3,prophetic,Hebrew
12,Jesaia,55,4,prophetic,Hebrew
12,Jesaia,55,5,prophetic,Hebrew
12,Jesaia,55,6,prophetic,Hebrew
12,Jesaia,55,7,prophetic,Hebrew
12,Jesaia,55,8,prophetic,Hebrew
12,Jesaia,55,9,prophetic,Hebrew
12,Jesaia,55,10,prophetic,Hebrew
12,Jesaia,55,11,prophetic,Hebrew
12,Jesaia,55,12,prophetic,Hebrew
12,Jesaia,55,13,prophetic,Hebrew
12,Jesaia,56,1,prophetic,Hebrew
12,Jesaia,56,2,prophetic,Hebrew
12,Jesaia,56,3,prophetic,Hebrew
12,Jesaia,56,4,prophetic,Hebrew
12,Jesaia,56,5,prophetic,Hebrew
12,Jesaia,56,6,prophetic,Hebrew
12,Jesaia,56,7,prophetic,Hebrew
12,Jesaia,56,8,prophetic,Hebrew
12,Jesaia,56,9,prophetic,Hebrew
12,Jesaia,56,10,prophetic,Hebrew
12,Jesaia,56,11,prophetic,Hebrew
12,Jesaia,56,12,prophetic,Hebrew
12,Jesaia,57,1,prophetic,Hebrew
12,Jesaia,57,2,prophetic,Hebrew
12,Jesaia,57,3,prophetic,Hebrew
12,Jesaia,57,4,prophetic,Hebrew
12,Jesaia,57,5,prophetic,Hebrew
12,Jesaia,57,6,prophetic,Hebrew
12,Jesaia,57,7,prophetic,Hebrew
12,Jesaia,57,8,prophetic,Hebrew
12,Jesaia,57,9,prophetic,Hebrew
12,Jesaia,57,10,prophetic,Hebrew
12,Jesaia,57,11,prophetic,Hebrew
12,Jesaia,57,12,prophetic,Hebrew
12,Jesaia,57,13,prophetic,Hebrew
12,Jesaia,57,14,prophetic,Hebrew
12,Jesaia,57,15,prophetic,Hebrew
12,Jesaia,57,16,prophetic,Hebrew
12,Jesaia,57,17,prophetic,Hebrew
12,Jesaia,57,18,prophetic,Hebrew
12,Jesaia,57,19,prophetic,Hebrew
12,Jesaia,57,20,prophetic,Hebrew
12,Jesaia,57,21,prophetic,Hebrew
12,Jesaia,58,1,prophetic,Hebrew
12,Jesaia,58,2,prophetic,Hebrew
12,Jesaia,58,3,prophetic,Hebrew
12,Jesaia,58,4,prophetic,Hebrew
12,Jesaia,58,5,prophetic,Hebrew
12,Jesaia,58,6,prophetic,Hebrew
12,Jesaia,58,7,prophetic,Hebrew
12,Jesaia,58,8,prophetic,Hebrew
12,Jesaia,58,9,prophetic,Hebrew
12,Jesaia,58,10,prophetic,Hebrew
12,Jesaia,58,11,prophetic,Hebrew
12,Jesaia,58,12,prophetic,Hebrew
12,Jesaia,58,13,prophetic,Hebrew
12,Jesaia,58,14,prophetic,Hebrew
12,Jesaia,59,1,prophetic,Hebrew
12,Jesaia,59,2,prophetic,Hebrew
12,Jesaia,59,3,prophetic,Hebrew
12,Jesaia,59,4,prophetic,Hebrew
12,Jesaia,59,5,prophetic,Hebrew
12,Jesaia,59,6,prophetic,Hebrew
12,Jesaia,59,7,prophetic,Hebrew
12,Jesaia,59,8,prophetic,Hebrew
12,Jesaia,59,9,prophetic,Hebrew
12,Jesaia,59,10,prophetic,Hebrew
12,Jesaia,59,11,prophetic,Hebrew
12,Jesaia,59,12,prophetic,Hebrew
12,Jesaia,59,13,prophetic,Hebrew
12,Jesaia,59,14,prophetic,Hebrew
12,Jesaia,59,15,prophetic,Hebrew
12,Jesaia,59,16,prophetic,Hebrew
12,Jesaia,59,17,prophetic,Hebrew
12,Jesaia,59,18,prophetic,Hebrew
12,Jesaia,59,19,prophetic,Hebrew
12,Jesaia,59,20,prophetic,Hebrew
12,Jesaia,59,21,prophetic,Hebrew
12,Jesaia,60,1,prophetic,Hebrew
12,Jesaia,60,2,prophetic,Hebrew
12,Jesaia,60,3,prophetic,Hebrew
12,Jesaia,60,4,prophetic,Hebrew
12,Jesaia,60,5,prophetic,Hebrew
12,Jesaia,60,6,prophetic,Hebrew
12,Jesaia,60,7,prophetic,Hebrew
12,Jesaia,60,8,prophetic,Hebrew
12,Jesaia,60,9,prophetic,Hebrew
12,Jesaia,60,10,prophetic,Hebrew
12,Jesaia,60,11,prophetic,Hebrew
12,Jesaia,60,12,prophetic,Hebrew
12,Jesaia,60,13,prophetic,Hebrew
12,Jesaia,60,14,prophetic,Hebrew
12,Jesaia,60,15,prophetic,Hebrew
12,Jesaia,60,16,prophetic,Hebrew
12,Jesaia,60,17,prophetic,Hebrew
12,Jesaia,60,18,prophetic,Hebrew
12,Jesaia,60,19,prophetic,Hebrew
12,Jesaia,60,20,prophetic,Hebrew
12,Jesaia,60,21,prophetic,Hebrew
12,Jesaia,60,22,prophetic,Hebrew
12,Jesaia,61,1,prophetic,Hebrew
12,Jesaia,61,2,prophetic,Hebrew
12,Jesaia,61,3,prophetic,Hebrew
12,Jesaia,61,4,prophetic,Hebrew
12,Jesaia,61,5,prophetic,Hebrew
12,Jesaia,61,6,prophetic,Hebrew
12,Jesaia,61,7,prophetic,Hebrew
12,Jesaia,61,8,prophetic,Hebrew
12,Jesaia,61,9,prophetic,Hebrew
12,Jesaia,61,10,prophetic,Hebrew
12,Jesaia,61,11,prophetic,Hebrew
12,Jesaia,62,1,prophetic,Hebrew
12,Jesaia,62,2,prophetic,Hebrew
12,Jesaia,62,3,prophetic,Hebrew
12,Jesaia,62,4,prophetic,Hebrew
12,Jesaia,62,5,prophetic,Hebrew
12,Jesaia,62,6,prophetic,Hebrew
12,Jesaia,62,7,prophetic,Hebrew
12,Jesaia,62,8,prophetic,Hebrew
12,Jesaia,62,9,prophetic,Hebrew
12,Jesaia,62,10,prophetic,Hebrew
12,Jesaia,62,11,prophetic,Hebrew
12,Jesaia,62,12,prophetic,Hebrew
12,Jesaia,63,1,prophetic,Hebrew
12,Jesaia,63,2,prophetic,Hebrew
12,Jesaia,63,3,prophetic,Hebrew
12,Jesaia,63,4,prophetic,Hebrew
12,Jesaia,63,5,prophetic,Hebrew
12,Jesaia,63,6,prophetic,Hebrew
12,Jesaia,63,7,prophetic,Hebrew
12,Jesaia,63,8,prophetic,Hebrew
12,Jesaia,63,9,prophetic,Hebrew
12,Jesaia,63,10,prophetic,Hebrew
12,Jesaia,63,11,prophetic,Hebrew
12,Jesaia,63,12,prophetic,Hebrew
12,Jesaia,63,13,prophetic,Hebrew
12,Jesaia,63,14,prophetic,Hebrew
12,Jesaia,63,15,prophetic,Hebrew
12,Jesaia,63,16,prophetic,Hebrew
12,Jesaia,63,17,prophetic,Hebrew
12,Jesaia,63,18,prophetic,Hebrew
12,Jesaia,63,19,prophetic,Hebrew
12,Jesaia,64,1,prophetic,Hebrew
12,Jesaia,64,2,prophetic,Hebrew
12,Jesaia,64,3,prophetic,Hebrew
12,Jesaia,64,4,prophetic,Hebrew
12,Jesaia,64,5,prophetic,Hebrew
12,Jesaia,64,6,prophetic,Hebrew
12,Jesaia,64,7,prophetic,Hebrew
12,Jesaia,64,8,prophetic,Hebrew
12,Jesaia,64,9,prophetic,Hebrew
12,Jesaia,64,10,prophetic,Hebrew
12,Jesaia,64,11,prophetic,Hebrew
12,Jesaia,65,1,prophetic,Hebrew
12,Jesaia,65,2,prophetic,Hebrew
12,Jesaia,65,3,prophetic,Hebrew
12,Jesaia,65,4,prophetic,Hebrew
12,Jesaia,65,5,prophetic,Hebrew
12,Jesaia,65,6,prophetic,Hebrew
12,Jesaia,65,7,prophetic,Hebrew
12,Jesaia,65,8,prophetic,Hebrew
12,Jesaia,65,9,prophetic,Hebrew
12,Jesaia,65,10,prophetic,Hebrew
12,Jesaia,65,11,prophetic,Hebrew
12,Jesaia,65,12,prophetic,Hebrew
12,Jesaia,65,13,prophetic,Hebrew
12,Jesaia,65,14,prophetic,Hebrew
12,Jesaia,65,15,prophetic,Hebrew
12,Jesaia,65,16,prophetic,Hebrew
12,Jesaia,65,17,prophetic,Hebrew
12,Jesaia,65,18,prophetic,Hebrew
12,Jesaia,65,19,prophetic,Hebrew
12,Jesaia,65,20,prophetic,Hebrew
12,Jesaia,65,21,prophetic,Hebrew
12,Jesaia,65,22,prophetic,Hebrew
12,Jesaia,65,23,prophetic,Hebrew
12,Jesaia,65,24,prophetic,Hebrew
12,Jesaia,65,25,prophetic,Hebrew
12,Jesaia,66,1,prophetic,Hebrew
12,Jesaia,66,2,prophetic,Hebrew
12,Jesaia,66,3,prophetic,Hebrew
12,Jesaia,66,4,prophetic,Hebrew
12,Jesaia,66,5,prophetic,Hebrew
12,Jesaia,66,6,prophetic,Hebrew
12,Jesaia,66,7,prophetic,Hebrew
12,Jesaia,66,8,prophetic,Hebrew
12,Jesaia,66,9,prophetic,Hebrew
12,Jesaia,66,10,prophetic,Hebrew
12,Jesaia,66,11,prophetic,Hebrew
12,Jesaia,66,12,prophetic,Hebrew
12,Jesaia,66,13,prophetic,Hebrew
12,Jesaia,66,14,prophetic,Hebrew
12,Jesaia,66,15,prophetic,Hebrew
12,Jesaia,66,16,prophetic,Hebrew
12,Jesaia,66,17,prophetic,Hebrew
12,Jesaia,66,18,prophetic,Hebrew
12,Jesaia,66,19,prophetic,Hebrew
12,Jesaia,66,20,prophetic,Hebrew
12,Jesaia,66,21,prophetic,Hebrew
12,Jesaia,66,22,prophetic,Hebrew
12,Jesaia,66,23,prophetic,Hebrew
12,Jesaia,66,24,prophetic,Hebrew
13,Jeremia,1,1,prophetic,Hebrew
13,Jeremia,1,2,prophetic,Hebrew
13,Jeremia,1,3,prophetic,Hebrew
13,Jeremia,1,4,prophetic,Hebrew
13,Jeremia,1,5,prophetic,Hebrew
13,Jeremia,1,6,prophetic,Hebrew
13,Jeremia,1,7,prophetic,Hebrew
13,Jeremia,1,8,prophetic,Hebrew
13,Jeremia,1,9,prophetic,Hebrew
13,Jeremia,1,10,prophetic,Hebrew
13,Jeremia,1,11,prophetic,Hebrew
13,Jeremia,1,12,prophetic,Hebrew
13,Jeremia,1,13,prophetic,Hebrew
13,Jeremia,1,14,prophetic,Hebrew
13,Jeremia,1,15,prophetic,Hebrew
13,Jeremia,1,16,prophetic,Hebrew
13,Jeremia,1,17,prophetic,Hebrew
13,Jeremia,1,18,prophetic,Hebrew
13,Jeremia,1,19,prophetic,Hebrew
13,Jeremia,2,1,prophetic,Hebrew
13,Jeremia,2,2,prophetic,Hebrew
13,Jeremia,2,3,prophetic,Hebrew
13,Jeremia,2,4,prophetic,Hebrew
13,Jeremia,2,5,prophetic,Hebrew
13,Jeremia,2,6,prophetic,Hebrew
13,Jeremia,2,7,prophetic,Hebrew
13,Jeremia,2,8,prophetic,Hebrew
13,Jeremia,2,9,prophetic,Hebrew
13,Jeremia,2,10,prophetic,Hebrew
13,Jeremia,2,11,prophetic,Hebrew
13,Jeremia,2,12,prophetic,Hebrew
13,Jeremia,2,13,prophetic,Hebrew
13,Jeremia,2,14,prophetic,Hebrew
13,Jeremia,2,15,prophetic,Hebrew
13,Jeremia,2,16,prophetic,Hebrew
13,Jeremia,2,17,prophetic,Hebrew
13,Jeremia,2,18,prophetic,Hebrew
13,Jeremia,2,19,prophetic,Hebrew
13,Jeremia,2,20,prophetic,Hebrew
13,Jeremia,2,21,prophetic,Hebrew
13,Jeremia,2,22,prophetic,Hebrew
13,Jeremia,2,23,prophetic,Hebrew
13,Jeremia,2,24,prophetic,Hebrew
13,Jeremia,2,25,prophetic,Hebrew
13,Jeremia,2,26,prophetic,Hebrew
13,Jeremia,2,27,prophetic,Hebrew
13,Jeremia,2,28,prophetic,Hebrew
13,Jeremia,2,29,prophetic,Hebrew
13,Jeremia,2,30,prophetic,Hebrew
13,Jeremia,2,31,prophetic,Hebrew
13,Jeremia,2,32,prophetic,Hebrew
13,Jeremia,2,33,prophetic,Hebrew
13,Jeremia,2,34,prophetic,Hebrew
13,Jeremia,2,35,prophetic,Hebrew
13,Jeremia,2,36,prophetic,Hebrew
13,Jeremia,2,37,prophetic,Hebrew
13,Jeremia,3,1,prophetic,Hebrew
13,Jeremia,3,2,prophetic,Hebrew
13,Jeremia,3,3,prophetic,Hebrew
13,Jeremia,3,4,prophetic,Hebrew
13,Jeremia,3,5,prophetic,Hebrew
13,Jeremia,3,6,prophetic,Hebrew
13,Jeremia,3,7,prophetic,Hebrew
13,Jeremia,3,8,prophetic,Hebrew
13,Jeremia,3,9,prophetic,Hebrew
13,Jeremia,3,10,prophetic,Hebrew
13,Jeremia,3,11,prophetic,Hebrew
13,Jeremia,3,12,prophetic,Hebrew
13,Jeremia,3,13,prophetic,Hebrew
13,Jeremia,3,14,prophetic,Hebrew
13,Jeremia,3,15,prophetic,Hebrew
13,Jeremia,3,16,prophetic,Hebrew
13,Jeremia,3,17,prophetic,Hebrew
13,Jeremia,3,18,prophetic,Hebrew
13,Jeremia,3,19,prophetic,Hebrew
13,Jeremia,3,20,prophetic,Hebrew
13,Jeremia,3,21,prophetic,Hebrew
13,Jeremia,3,22,prophetic,Hebrew
13,Jeremia,3,23,prophetic,Hebrew
13,Jeremia,3,24,prophetic,Hebrew
13,Jeremia,3,25,prophetic,Hebrew
13,Jeremia,4,1,prophetic,Hebrew
13,Jeremia,4,2,prophetic,Hebrew
13,Jeremia,4,3,prophetic,Hebrew
13,Jeremia,4,4,prophetic,Hebrew
13,Jeremia,4,5,prophetic,Hebrew
13,Jeremia,4,6,prophetic,Hebrew
13,Jeremia,4,7,prophetic,Hebrew
13,Jeremia,4,8,prophetic,Hebrew
13,Jeremia,4,9,prophetic,Hebrew
13,Jeremia,4,10,prophetic,Hebrew
13,Jeremia,4,11,prophetic,Hebrew
13,Jeremia,4,12,prophetic,Hebrew
13,Jeremia,4,13,prophetic,Hebrew
13,Jeremia,4,14,prophetic,Hebrew
13,Jeremia,4,15,prophetic,Hebrew
13,Jeremia,4,16,prophetic,Hebrew
13,Jeremia,4,17,prophetic,Hebrew
13,Jeremia,4,18,prophetic,Hebrew
13,Jeremia,4,19,prophetic,Hebrew
13,Jeremia,4,20,prophetic,Hebrew
13,Jeremia,4,21,prophetic,Hebrew
13,Jeremia,4,22,prophetic,Hebrew
13,Jeremia,4,23,prophetic,Hebrew
13,Jeremia,4,24,prophetic,Hebrew
13,Jeremia,4,25,prophetic,Hebrew
13,Jeremia,4,26,prophetic,Hebrew
13,Jeremia,4,27,prophetic,Hebrew
13,Jeremia,4,28,prophetic,Hebrew
13,Jeremia,4,29,prophetic,Hebrew
13,Jeremia,4,30,prophetic,Hebrew
13,Jeremia,4,31,prophetic,Hebrew
13,Jeremia,5,1,prophetic,Hebrew
13,Jeremia,5,2,prophetic,Hebrew
13,Jeremia,5,3,prophetic,Hebrew
13,Jeremia,5,4,prophetic,Hebrew
13,Jeremia,5,5,prophetic,Hebrew
13,Jeremia,5,6,prophetic,Hebrew
13,Jeremia,5,7,prophetic,Hebrew
13,Jeremia,5,8,prophetic,Hebrew
13,Jeremia,5,9,prophetic,Hebrew
13,Jeremia,5,10,prophetic,Hebrew
13,Jeremia,5,11,prophetic,Hebrew
13,Jeremia,5,12,prophetic,Hebrew
13,Jeremia,5,13,prophetic,Hebrew
13,Jeremia,5,14,prophetic,Hebrew
13,Jeremia,5,15,prophetic,Hebrew
13,Jeremia,5,16,prophetic,Hebrew
13,Jeremia,5,17,prophetic,Hebrew
13,Jeremia,5,18,prophetic,Hebrew
13,Jeremia,5,19,prophetic,Hebrew
13,Jeremia,5,20,prophetic,Hebrew
13,Jeremia,5,21,prophetic,Hebrew
13,Jeremia,5,22,prophetic,Hebrew
13,Jeremia,5,23,prophetic,Hebrew
13,Jeremia,5,24,prophetic,Hebrew
13,Jeremia,5,25,prophetic,Hebrew
13,Jeremia,5,26,prophetic,Hebrew
13,Jeremia,5,27,prophetic,Hebrew
13,Jeremia,5,28,prophetic,Hebrew
13,Jeremia,5,29,prophetic,Hebrew
13,Jeremia,5,30,prophetic,Hebrew
13,Jeremia,5,31,prophetic,Hebrew
13,Jeremia,6,1,prophetic,Hebrew
13,Jeremia,6,2,prophetic,Hebrew
13,Jeremia,6,3,prophetic,Hebrew
13,Jeremia,6,4,prophetic,Hebrew
13,Jeremia,6,5,prophetic,Hebrew
13,Jeremia,6,6,prophetic,Hebrew
13,Jeremia,6,7,prophetic,Hebrew
13,Jeremia,6,8,prophetic,Hebrew
13,Jeremia,6,9,prophetic,Hebrew
13,Jeremia,6,10,prophetic,Hebrew
13,Jeremia,6,11,prophetic,Hebrew
13,Jeremia,6,12,prophetic,Hebrew
13,Jeremia,6,13,prophetic,Hebrew
13,Jeremia,6,14,prophetic,Hebrew
13,Jeremia,6,15,prophetic,Hebrew
13,Jeremia,6,16,prophetic,Hebrew
13,Jeremia,6,17,prophetic,Hebrew
13,Jeremia,6,18,prophetic,Hebrew
13,Jeremia,6,19,prophetic,Hebrew
13,Jeremia,6,20,prophetic,Hebrew
13,Jeremia,6,21,prophetic,Hebrew
13,Jeremia,6,22,prophetic,Hebrew
13,Jeremia,6,23,prophetic,Hebrew
13,Jeremia,6,24,prophetic,Hebrew
13,Jeremia,6,25,prophetic,Hebrew
13,Jeremia,6,26,prophetic,Hebrew
13,Jeremia,6,27,prophetic,Hebrew
13,Jeremia,6,28,prophetic,Hebrew
13,Jeremia,6,29,prophetic,Hebrew
13,Jeremia,6,30,prophetic,Hebrew
13,Jeremia,7,1,prophetic,Hebrew
13,Jeremia,7,2,prophetic,Hebrew
13,Jeremia,7,3,prophetic,Hebrew
13,Jeremia,7,4,prophetic,Hebrew
13,Jeremia,7,5,prophetic,Hebrew
13,Jeremia,7,6,prophetic,Hebrew
13,Jeremia,7,7,prophetic,Hebrew
13,Jeremia,7,8,prophetic,Hebrew
13,Jeremia,7,9,prophetic,Hebrew
13,Jeremia,7,10,prophetic,Hebrew
13,Jeremia,7,11,prophetic,Hebrew
13,Jeremia,7,12,prophetic,Hebrew
13,Jeremia,7,13,prophetic,Hebrew
13,Jeremia,7,14,prophetic,Hebrew
13,Jeremia,7,15,prophetic,Hebrew
13,Jeremia,7,16,prophetic,Hebrew
13,Jeremia,7,17,prophetic,Hebrew
13,Jeremia,7,18,prophetic,Hebrew
13,Jeremia,7,19,prophetic,Hebrew
13,Jeremia,7,20,prophetic,Hebrew
13,Jeremia,7,21,prophetic,Hebrew
13,Jeremia,7,22,prophetic,Hebrew
13,Jeremia,7,23,prophetic,Hebrew
13,Jeremia,7,24,prophetic,Hebrew
13,Jeremia,7,25,prophetic,Hebrew
13,Jeremia,7,26,prophetic,Hebrew
13,Jeremia,7,27,prophetic,Hebrew
13,Jeremia,7,28,prophetic,Hebrew
13,Jeremia,7,29,prophetic,Hebrew
13,Jeremia,7,30,prophetic,Hebrew
13,Jeremia,7,31,prophetic,Hebrew
13,Jeremia,7,32,prophetic,Hebrew
13,Jeremia,7,33,prophetic,Hebrew
13,Jeremia,7,34,prophetic,Hebrew
13,Jeremia,8,1,prophetic,Hebrew
13,Jeremia,8,2,prophetic,Hebrew
13,Jeremia,8,3,prophetic,Hebrew
13,Jeremia,8,4,prophetic,Hebrew
13,Jeremia,8,5,prophetic,Hebrew
13,Jeremia,8,6,prophetic,Hebrew
13,Jeremia,8,7,prophetic,Hebrew
13,Jeremia,8,8,prophetic,Hebrew
13,Jeremia,8,9,prophetic,Hebrew
13,Jeremia,8,10,prophetic,Hebrew
13,Jeremia,8,11,prophetic,Hebrew
13,Jeremia,8,12,prophetic,Hebrew
13,Jeremia,8,13,prophetic,Hebrew
13,Jeremia,8,14,prophetic,Hebrew
13,Jeremia,8,15,prophetic,Hebrew
13,Jeremia,8,16,prophetic,Hebrew
13,Jeremia,8,17,prophetic,Hebrew
13,Jeremia,8,18,prophetic,Hebrew
13,Jeremia,8,19,prophetic,Hebrew
13,Jeremia,8,20,prophetic,Hebrew
13,Jeremia,8,21,prophetic,Hebrew
13,Jeremia,8,22,prophetic,Hebrew
13,Jeremia,8,23,prophetic,Hebrew
13,Jeremia,9,1,prophetic,Hebrew
13,Jeremia,9,2,prophetic,Hebrew
13,Jeremia,9,3,prophetic,Hebrew
13,Jeremia,9,4,prophetic,Hebrew
13,Jeremia,9,5,prophetic,Hebrew
13,Jeremia,9,6,prophetic,Hebrew
13,Jeremia,9,7,prophetic,Hebrew
13,Jeremia,9,8,prophetic,Hebrew
13,Jeremia,9,9,prophetic,Hebrew
13,Jeremia,9,10,prophetic,Hebrew
13,Jeremia,9,11,prophetic,Hebrew
13,Jeremia,9,12,prophetic,Hebrew
13,Jeremia,9,13,prophetic,Hebrew
13,Jeremia,9,14,prophetic,Hebrew
13,Jeremia,9,15,prophetic,Hebrew
13,Jeremia,9,16,prophetic,Hebrew
13,Jeremia,9,17,prophetic,Hebrew
13,Jeremia,9,18,prophetic,Hebrew
13,Jeremia,9,19,prophetic,Hebrew
13,Jeremia,9,20,prophetic,Hebrew
13,Jeremia,9,21,prophetic,Hebrew
13,Jeremia,9,22,prophetic,Hebrew
13,Jeremia,9,23,prophetic,Hebrew
13,Jeremia,9,24,prophetic,Hebrew
13,Jeremia,9,25,prophetic,Hebrew
13,Jeremia,10,1,prophetic,Hebrew
13,Jeremia,10,2,prophetic,Hebrew
13,Jeremia,10,3,prophetic,Hebrew
13,Jeremia,10,4,prophetic,Hebrew
13,Jeremia,10,5,prophetic,Hebrew
13,Jeremia,10,6,prophetic,Hebrew
13,Jeremia,10,7,prophetic,Hebrew
13,Jeremia,10,8,prophetic,Hebrew
13,Jeremia,10,9,prophetic,Hebrew
13,Jeremia,10,10,prophetic,Hebrew
13,Jeremia,10,11,prophetic,Aramaic
13,Jeremia,10,12,prophetic,Hebrew
13,Jeremia,10,13,prophetic,Hebrew
13,Jeremia,10,14,prophetic,Hebrew
13,Jeremia,10,15,prophetic,Hebrew
13,Jeremia,10,16,prophetic,Hebrew
13,Jeremia,10,17,prophetic,Hebrew
13,Jeremia,10,18,prophetic,Hebrew
13,Jeremia,10,19,prophetic,Hebrew
13,Jeremia,10,20,prophetic,Hebrew
13,Jeremia,10,21,prophetic,Hebrew
13,Jeremia,10,22,prophetic,Hebrew
13,Jeremia,10,23,prophetic,Hebrew
13,Jeremia,10,24,prophetic,Hebrew
13,Jeremia,10,25,prophetic,Hebrew
13,Jeremia,11,1,prophetic,Hebrew
13,Jeremia,11,2,prophetic,Hebrew
13,Jeremia,11,3,prophetic,Hebrew
13,Jeremia,11,4,prophetic,Hebrew
13,Jeremia,11,5,prophetic,Hebrew
13,Jeremia,11,6,prophetic,Hebrew
13,Jeremia,11,7,prophetic,Hebrew
13,Jeremia,11,8,prophetic,Hebrew
13,Jeremia,11,9,prophetic,Hebrew
13,Jeremia,11,10,prophetic,Hebrew
13,Jeremia,11,11,prophetic,Hebrew
13,Jeremia,11,12,prophetic,Hebrew
13,Jeremia,11,13,prophetic,Hebrew
