verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
1919634,T<H[,1Q8,Isaiah,16,8,T<W,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,00 00000 00000 0000 000 0000 0000 0000 0000 0000000 00 0000 0000 000 0000 00000000 0000 0000 00 00,qal,perf,T<W MDBR,,MDBR,MDBR/,to a desert,0,vc,topo,inanim,und,subs,simple,factive,,,,,
217671,BW>[,MT,Isaiah,16,12,B>,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL W L> JWKL,,qal,perf,W B> >L MQDCW,,>L MQDCW,>L MQDC/,to his sanctuary,0,prep,topo,inanim,det,subs,complex,factive,>L,,,,
1900688,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,0000 00 0000 00 00 0000 00 0 000 0 00 00 0000000 0 00000 0 000 0000 00,qal,perf,KJ B> MW>B <L H BMH,MW>B,<L H BMH,<L H BMH/,on the high place,0,prep,topo,inanim,det,subs,simple,factive,<L,,,,
1900694,BW>[,1Qisaa,Isaiah,16,12,B>,JHJH KJ NR>H KJ B> MW>B <L H BMH W B> >L MQDCJW L HTPLL W LW> JWKL,0000 00 0000 00 00 0000 00 0 000 0 00 00 0000000 0 00000 0 000 0000 00,qal,perf,W B> >L MQDCJW,,>L MQDCJW,>L MQDC/,to his sanctuary,0,prep,topo,inanim,det,subs,complex,factive,>L ,,,,
1919714,BW>[,1Q8,Isaiah,16,12,B>,W HJH KJ NR>H KJ NL>H MW>B <L H BMH W B> >L MQDCW L HTPLL,0 000 00 0000 00 0000 0000 00 0 000 0 00 00 000000 0 00000 00,qal,perf,W B> >L MQDCW,,>L MQDCW,>L MQDC/,to his sanctuary,0,prep,topo,inanim,det,subs,complex,factive,>L,,,,
217721,SWR[,MT,Isaiah,17,1,MWSR,MF> DMFQ HNH DMFQ MWSR M <JR W HJTH M<J MPLH,,hof,ptcp,HNH DMFQ MWSR M <JR,DMFQ,M <JR,MN <JR/,from (being) a city,0,prep,topo,inanim,und,subs,simple,fictive,MN,,,,
1900748,SWR[,1Qisaa,Isaiah,17,1,MWSR,MF> DRMFQ HNH DRMFQ MWSR M <JR W HJJT M<J MPLH,000 00000 000 00000 0000 0 000 0 0000 000 0000 00,hof,ptca,HNH DRMFQ MWSR M <JR,DRMFQ,M <JR,MN <JR/,from (being) a city,0,prep,topo,inanim,und,subs,simple,fictive,MN,,,,
217935,NWS[,MT,Isaiah,17,13,NS,L>MJM K C>WN MJM RBJM JC>WN W G<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,,qal,perf,W NS M MRXQ,,M MRXQ,MN MRXQ/,from a distant place,0,prep,topo,inanim,und,subs,simple,factive,MN,,,,
1900970,NWS[,1Qisaa,Isaiah,17,13,NS,L>WMJM K C>WN MJM RBJM JC>WN W JG<R BW W NS M MRXQ W RDP K MY HRJM L PNJ RWX W K GLGL L PNJ SWPH,000000 0 0000 000 0000 000000 0 0000 000 0 00 0 0000 0 000 0 00 0000 0 000 000 0 0 0000 0 000 0000 00,qal,perf,W NS M MRXQ,,M MRXQ,MN MRXQ/,from a distant place,0,prep,topo,inanim,und,subs,simple,factive,MN,,,,
217992,HLK[,MT,Isaiah,18,2,LKW,H CLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM >L GWJ MMCK W MWRV >L <M NWR> MN HW> W HL>H GWJ QW QW W MBWSH >CR BZ>W NHRJM >RYW,,qal,impv,LKW >L GWJ MMCK W MWRV,,>L GWJ MMCK W MWRV,>L GWJ/ MCK[ W MRV[,to a nation tall and smooth,0,prep,gens,anim,und,subs,complex,factive,>L,,,,
1901031,HLK[,1Qisaa,Isaiah,18,2,LKW,H CWLX B JM YJRJM W B KLJ GM> <L PNJ MJM LKW ML>KJM QLJM L GWJ MMCK W MMWRV >L <M NWR> MN HW> W HL>H GWJ QWQW W MBWSH >CR BZ>J NHRJM >RYW,0 0000 0 00 00000 0 0 000 000 00 000 000 000 000000 0000 0 000 0000 0 00000 00 00 0000 00 000 0 0000 000 0000 0 00000 000 0000 00000 00000 00,qal,impv,LKW L GWJ MMCK W MMWRV,,L GWJ MMCK W MMWRV,L GWJ/ MCK[ W MRV[,to a nation tall and smooth,0,prep,gens,anim,und,subs,complex,factive,L,,,,
218147,BW>[,MT,Isaiah,19,1,B>,MF> MYRJM HNH JHWH RKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,,qal,perf,W B> MYRJM,,MYRJM,MYRJM/,to Egypt,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,
1901188,BW>[,1Qisaa,Isaiah,19,1,B>,MF> MYRJM HNH JHWH RWKB <L <B QL W B> MYRJM W N<W >LJLJ MYRJM M PNJW W LBB MYRJM JMS B QRBW,000 00000 000 0000 0000 00 00 00 0 00 00000 0 000 00000 00000 0 00000 0 000 00000 000 0 00000 00,qal,ptca,W B> MYRJM,,MYRJM,MYRJM/,to Egypt,0,vc,topo,inanim,det,nmpr,simple,factive,,,,,
218530,CWB[,MT,Isaiah,19,22,CBW,W NGP JHWH >T MYRJM NGP W RPW> W CBW <D JHWH W N<TR LHM W RP>M,,qal,perf,W CBW <D JHWH,,<D JHWH,<D JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,<D,,,,
1901591,CWB[,1Qisaa,Isaiah,19,22,CBW,W NGP JHWH >T MYRJM NGP W NRPW W CBW <D JHWH W N<TR LHM W RP>M,0 000 0000 00 00000 000 0 0000 0 000 00 0000 0 0000 0000 0 00000 00,qal,perf,W CBW <D JHWH,,<D JHWH,<D JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,<D,,,,
1919975,CWB[,1Q8,Isaiah,19,22,CBW,W NGP JHWH >T MYRJM NGP W RPW> W CBW <D JHWH W N<TR LHM W RP>M,0 000 0000 00 00000 000 0 0000 0 000 00 0000 0 0000 0000 0 00000 00,qal,perf,W CBW <D JHWH,,<D JHWH,<D JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,<D,,,,
218549,BW>[,MT,Isaiah,19,23,B>,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW MYRJM >T >CWR,,qal,perf,W B> >CWR B MYRJM,>CWR,B MYRJM,B MYRJM/,to Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,B,,,,
1901610,BW>[,1Qisaa,Isaiah,19,23,B>,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW >T >CWR,0 000 0 000 0000 0000 0 00000 000000 0 00 0000 0 00000 0 00000 0 0000 0 0000 00 0000 00,qal,perf,W B> >CWR B MYRJM,>CWR,B MYRJM,B MYRJM/,to Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,B,,,,
1919994,BW>[,1Q8,Isaiah,19,23,B>,B JWM H HW> THJH MSLH M MYRJM >CWRH W B> >CWR B MYRJM W MYRJM B >CWR W <BDW MYRJM >T >CWR,0 000 0 000 0000 0000 0 00000 000000 0 00 0000 0 00000 0 00000 0 0000 0 0000 00000 00 0000 00,qal,perf,W B> >CWR B MYRJM,>CWR,B MYRJM,B MYRJM/,to Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,B,,,,
218598,BW>[,MT,Isaiah,20,1,B>,B CNT B> TRTN >CDWDH B CLX >TW SRGWN MLK >CWR W JLXM B >CDWD W JLKDH,,qal,infc,B> TRTN >CDWDH,TRTN,>CDWDH,>CDWD/,to Ashdod,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
1901660,BW>[,1Qisaa,Isaiah,20,1,B>,B CNT B> TWRTN >CDWDH B CLX >WTW SRGWN MLK >CWR W JLXM B >CDWD W JLKWDH,0 000 00 00000 0000000 0 000 00000 00000 000 0000 0 0000 0 00000 0 0000000 00,qal,infc,B> TWRTN >CDWDH,TWRTN,>CDWDH,>CDWD/,to Ashdod,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
1920045,BW>[,1Q8,Isaiah,20,1,B>,B CNT B> TRTN >CDWDH B CLX >TW SRGWN MLK >CWR W JLXM B >CDWD W JLKDH,0 000 00 0000 0000000 0 000 0000 00000 000 0000 0 0000 0 00000 0 000000 00,qal,infc,B> TWRTN >CDWDH,TWRTN,>CDWDH,>CDWD/,to Ashdod,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
218718,NWS[,MT,Isaiah,20,6,NSNW,W >MR JCB H >J H ZH B JWM H HW> HNH KH MBVNW >CR NSNW CM L <ZRH L HNYL M PNJ MLK >CWR W >JK NMLV >NXNW,,qal,perf,>CR NSNW CM L <ZRH,,CM,CM,there,0,vc,adv,inanim,det,adv,simple,factive,,,,,
218744,BW>[,MT,Isaiah,21,1,B>,MF> MDBR JM K SWPWT B NGB L XLP M MDBR B> M >RY NWR>H,,qal,perf,K SWPWT B NGB M MDBR B> M >RY NWR>H,,M MDBR M >RY NWR>H,MN MDBR/ MN >RY/ JR>[,"from the wilderness, from a dreadful land",0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,
1901809,BW>[,1Qisaa,Isaiah,21,1,B>,MF> DBR JM K SPWT B NGB L XLP M MDBR B> M >RY NWR>H RXWQH,000 000 00 0 0000 0 000 0 000 0 0000 00 0 000 00000 00000 00,qal,ptca,K SPWT B NGB M MDBR B> M >RY NWR>H,,M MDBR M >RY NWR>H,MN MDBR/ MN >RY/ JR>[,"from the wilderness, from a dreadful land",0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,
218991,<LH[,MT,Isaiah,22,1,<LJT,MF> GJ> XZJWN MH LK >PW> KJ <LJT KLK L GGWT,,qal,perf,KJ <LJT KLK L GGWT,KLK,L GGWT,L H GG/,to the rooftops,0,prep,obj,inanim,det,subs,simple,factive,L,,,,
1902075,<LH[,1Qisaa,Isaiah,22,1,<LJTJ,MF> GJ XZWWN M LKJ >PW> KJ <LJTJ KWLK L GGWT,000 00 00000 0 0000 0000 00 00000 00000 0 0000 00,qal,perf,KJ <LJTJ KWLK L GGWT,KWLK,L GGWT,L H GG/,to the rooftops,0,prep,obj,inanim,det,subs,simple,factive,L,,,,
219224,BW>[,MT,Isaiah,22,15,B>,KH >MR >DNJ JHWH YB>WT LK B> >L H SKN H ZH <L CBN> >CR <L H BJT,,qal,impv,B> >L H SKN H ZH <L CBN>,,>L H SKN H ZH <L CBN>,>L H SKN[ H ZH <L CBN>/,"to this steward, to Shebna",0,prep,pers,anim,det,subs,complex,factive,>L,<L,,,
1902319,BW>[,1Qisaa,Isaiah,22,15,BW>,KH >MR >DWNJ JHWH YB>WT LK BW> >L H SWKN H ZH >L CBN> >CR <L H BJT,00 000 00000 0000 00000 00 000 00 0 0000 0 00 00 0000 000 00 0 000 00,qal,impv,BW> >L H SWKN H ZH >L CBN,,>L H SWKN H ZH >L CBN,>L H SKN[ H ZH <L CBN>/,"to this steward, to Shebna",0,prep,pers,anim,det,subs,complex,factive,>L,<L,,,
1920191,BW>[,1Q8,Isaiah,22,15,BW>,KH >MR >DNJ JHWH YB>WT LK BW> >L H SKN H ZH <L CBN> >CR <L H BJT,00 000 0000 0000 00000 00 000 00 0 000 0 00 00 0000 000 00 0 000 00,qal,impv,BW> >L H SKN H ZH <L CBN>,,>L H SKN H ZH <L CBN>,>L H SKN[ H ZH <L CBN>/,"to this steward, to Shebna",0,prep,pers,anim,det,subs,complex,factive,>L,<L,,,
219425,BW>[,MT,Isaiah,23,1,BW>,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,,qal,infc,M BW> M >RY KTJM,,M >RY KTJM,MN >RY/ KTJ/,from the land of Cyprus,0,prep,topo,inanim,und,subs,complex,factive,MN,,,,
219429,GLH[,MT,Isaiah,23,1,NGLH,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,,nif,perf,NGLH LMW,,LMW,L,to them,0,prep,prps,anim,det,prsf,simple,factive fictive,L,,,,
1902527,BW>[,1Qisaa,Isaiah,23,1,BW>,MF> YR >JLJLW >NJWT TRCJC KJ CWDD M BJT M BW> M >RY KTJJM NGLH LMW,000 00 000000 00000 00000 00 0000 0 000 0 000 0 000 00000 0000 0000 00,qal,infc,M BW> M >RY KTJJM,,M >RY KTJJM,MN >RY/ KTJ/,from the land of Cyprus,0,prep,topo,inanim,und,subs,complex,factive,MN,,,,
1902531,GLH[,1Qisaa,Isaiah,23,1,NGLH,MF> YR >JLJLW >NJWT TRCJC KJ CWDD M BJT M BW> M >RY KTJJM NGLH LMW,000 00 000000 00000 00000 00 0000 0 000 0 000 0 000 00000 0000 0000 00,nif,perf,NGLH LMW,,LMW,L,to them,0,prep,prps,anim,det,prsf,simple,factive fictive,L,,,,
1920341,BW>[,1Q8,Isaiah,23,1,BW>,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,000 00 000000 00000 00000 00 000 0 000 0 000 0 000 0000 0000 0000 00,qal,infc,M BW> M >RY KTJJM,,M >RY KTJJM,MN >RY/ KTJ/,from the land of Cyprus,0,prep,topo,inanim,und,subs,complex,factive,MN,,,,
1920345,GLH[,1Q8,Isaiah,23,1,NGLH,MF> YR HJLJLW >NJWT TRCJC KJ CDD M BJT M BW> M >RY KTJM NGLH LMW,000 00 000000 00000 00000 00 000 0 000 0 000 0 000 0000 0000 0000 00,nif,perf,NGLH LMW,,LMW,L,to them,0,prep,prps,anim,det,prsf,simple,factive fictive,L,,,,
219482,<BR[,MT,Isaiah,23,6,<BRW,<BRW TRCJCH HJLJLW JCBJ >J,,qal,impv,<BRW TRCJCH,,TRCJCH,TRCJC=/,to Tarshish,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
1902589,<BR[,1Qisaa,Isaiah,23,6,<WBRJ,<WBRJ TLRCJCH HJLJLW JWCBJ >J,00000 00000000 000000 00000 00 00,qal,impv,<WBRJ TLRCJCH,,TLRCJCH,TRCJC=/,to Tarshish,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
219527,<BR[,MT,Isaiah,23,10,<BRJ,<BRJ >RYK K J>R BT TRCJC >JN MZX <WD,,qal,impv,<BRJ >RYK K J>R,,>RYK,>RY/,to your land,0,vc,topo,inanim,det,subs,complex,factive,,,,,
219565,<BR[,MT,Isaiah,23,12,<BRJ,W J>MR L> TWSJPJ <WD L <LWZ H M<CQH BTWLT BT YJDWN KTJJM QWMJ <BRJ GM CM L> JNWX LK,,qal,impv,KTJJM <BRJ,,KTJJM,KTJ/,to Cyprus,0,vc,topo,inanim,und,subs,simple,factive,,,,,KTJ/ not a proper noun (BH)
1902679,<BR[,1Qisaa,Isaiah,23,12,<BRJ,W JW>MR LW> TWSJPJ <WD L <LWZ M<CQH BTWLT BT YJDWN KTJJM QWMJ <BRJ GM CM LW> JNWX LK,0 00000 000 000000 000 0 0000 00000 00000 00 00000 00000 0000 0000 00 00 000 0000 000 00,qal,impv,KTJJM <BRJ,,KTJJM,KTJ/,to Cyprus,0,vc,topo,inanim,und,subs,simple,factive,,,,,KTJ/ not a proper noun
219646,CWB[,MT,Isaiah,23,17,CBH,W HJH M QY CB<JM CNH JPQD JHWH >T YR W CBH L >TNNH W ZNTH >T KL MMLKWT H >RY <L PNJ H >DMH,,qal,perf,W CBH L >TNNH,,L >TNNH,L >TNN/,to her wages,0,prep,occ,inanim,det,subs,complex,factive fictive,L,,,,
1902749,CWB[,1Qisaa,Isaiah,23,17,CBH,W HJH M QY CB<JN CNH JPQWD JHWH >T YR W CBH L >TNNH W ZNTH >T MMLKWT H >RY <L PNJ H >DMH,0 000 0 00 00000 000 00000 0000 00 00 0 000 0 000000 0 0000 00 000000 0 000 00 000 0 0000 00,qal,perf,W CBH L >TNNH,,L >TNNH,L >TNN/,to her wages,0,prep,occ,inanim,det,subs,complex,factive fictive,L,,,,
219938,NWS[,MT,Isaiah,24,18,NS,W HJH H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,,qal,ptca,H NS M QWL H PXD,,M QWL H PXD,MN QWL/ H PXD/,from the sound of terror,0,prep,phen,inanim,det,subs,complex,factive,MN,,,,
219943,NPL[,MT,Isaiah,24,18,JPL,W HJH H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,,qal,impf,JPL >L H PXT,,>L H PXT,>L H PXT/,into the pit,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,
219949,<LH[,MT,Isaiah,24,18,<WLH,W HJH H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,,qal,ptca,H <WLH M TWK H PXT,,M TWK H PXT,MN TWK/ H PXT/,from the midst of the pit,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
1903044,NWS[,1Qisaa,Isaiah,24,18,NS,W HJH H NS M QWL H PXD JPWL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 000 0 00 0 000 0 000 0000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,ptca,H NS M QWL H PXD,,M QWL H PXD,MN QWL/ H PXD/,from the sound of terror,0,prep,phen,inanim,det,subs,complex,factive,MN,,,,
1903049,NPL[,1Qisaa,Isaiah,24,18,JPWL,W HJH H NS M QWL H PXD JPWL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 000 0 00 0 000 0 000 0000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,impf,JPWL >L H PXT,,>L H PXT,>L H PXT/,into the pit,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,
1903055,<LH[,1Qisaa,Isaiah,24,18,<WLH,W HJH H NS M QWL H PXD JPWL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 000 0 00 0 000 0 000 0000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,ptca,H <WLH M TWK H PXT,,M TWK H PXT,MN TWK/ H PXT/,from the midst of the pit,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
1920401,NWS[,1Q8,Isaiah,24,18,NS,H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 00 0 000 0 000 000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,ptca,H NS M QWL H PXD,,M QWL H PXD,MN QWL/ H PXD/,from the sound of terror,0,prep,phen,inanim,det,subs,complex,factive,MN,,,,
1920406,NPL[,1Q8,Isaiah,24,18,JPL,H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 00 0 000 0 000 000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,impf,JPL >L H PXT,,>L H PXT,>L H PXT/,into the pit,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,
1920412,<LH[,1Q8,Isaiah,24,18,<WLH,H NS M QWL H PXD JPL >L H PXT W H <WLH M TWK H PXT JLKD B PX KJ >RBWT M MRWM NPTXW W JR<CW MWSDJ >RY,0 00 0 000 0 000 000 00 0 000 0 0 0000 0 000 0 000 0000 0 00 00 00000 0 0000 00000 0 00000 00000 000 00,qal,ptca,H <WLH M TWK H PXT,,M TWK H PXT,MN TWK/ H PXT/,from the midst of the pit,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
220204,SWR[,MT,Isaiah,25,8,JSJR,BL< H MWT L NYX W MXH >DNJ JHWH DM<H M <L KL PNJM W XRPT <MW JSJR M <L KL H >RY KJ JHWH DBR,,hif,impf,W XRPT <MW JSJR M <L KL H >RY,,M <L KL H >RY,MN <L KL/ H >RY/,from all the earth,0,prep,topo,inanim,det,subs,complex,factive fictive,MN,<L,,,
1903313,SWR[,1Qisaa,Isaiah,25,8,JSJR,BL< H MWT L NYX W MXH >DWNJ JHWH DM<H M <L KWL PNJM W XRPT <MW JSJR M <L KWL H >RY KJ JHWH DBR,000 0 000 0 000 0 000 00000 0000 0000 0 00 000 0000 0 0000 0000 0000 0 00 000 0 000 00 0000 000 00,hif,impf,W XRPT <MW JSJR M <L KWL H >RY,,M <L KWL H >RY,MN <L KL/ H >RY/,from all the earth,0,prep,topo,inanim,det,subs,complex,factive fictive,MN,<L,,,
1920668,SWR[,1Q8,Isaiah,25,8,JSJR,BL< H MWT L NYX W MXH >DNJ JHWH DM<H M <L KL PNJM W XRPT <MW JSJR M <L KL H >RY KJ JHWH DBR,000 0 000 0 000 0 000 0000 0000 0000 0 00 00 0000 0 0000 0000 0000 0 00 00 0 000 00 0000 000 00,hif,impf,W XRPT <MW JSJR M <L KWL H >RY,,M <L KWL H >RY,MN <L KL/ H >RY/,from all the earth,0,prep,topo,inanim,det,subs,complex,factive fictive,MN,<L,,,
220237,NWX[,MT,Isaiah,25,10,TNWX,KJ TNWX JD JHWH B HR H ZH W NDWC MW>B TXTJW K HDWC MTBN BMJ MDMNH,,qal,impf,KJ TNWX JD JHWH B HR H ZH,JD JHWH,B HR H ZH,B H HR/ H ZH,on this mountain,0,prep,topo,inanim,det,subs,complex,factive fictive,B,,,,
1903348,NWX[,1Qisaa,Isaiah,25,10,TNWX,KJ TNWX JD JHWH B HR H ZH W NDC MW>B TXTJW K XDWC MTBN B MJ MDMNH,00 0000 00 0000 0 00 0 00 0 000 0000 000000 0 0000 0000 0 00 00000 00,qal,impf,KJ TNWX JD JHWH B HR H ZH,JD JHWH,B HR H ZH,B H HR/ H ZH,on this mountain,0,prep,topo,inanim,det,subs,complex,factive fictive,B,,,,
220526,BW>[,MT,Isaiah,26,20,B>,LK <MJ B> B XDRJK W SGR DLTJK B<DK XBJ K M<V RG< <D J<BWR Z<M,,qal,impv,B> B XDRJK,,B XDRJK,B XDR/,in your chambers,0,prep,topo,inanim,det,subs,complex,factive,B,,,,
1903652,BW>[,1Qisaa,Isaiah,26,20,B>,LK <MJ B> B XDRJK W SGR DLTJK B<DK XBW K M<V RG< <D J<BWR Z<M,00 0000 00 0 000000 0 000 000000 00000 000 0 000 000 00 00000 000 00,qal,impv,B> B XDRJK,,B XDRJK,B XDR/,in your chambers,0,prep,topo,inanim,det,subs,complex,factive,B,,,,
220543,JY>[,MT,Isaiah,26,21,JY>,KJ HNH JHWH JY> M MQWMW L PQD <WN JCB H >RY <LJW W GLTH H >RY >T DMJH W L> TKSH <WD <L HRWGJH,,qal,ptca,KJ HNH JHWH JY> M MQWMW,JHWH,M MQWMW,MN MQWM/,from his place,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
1903669,JY>[,1Qisaa,Isaiah,26,21,JY>,KJ JHWH JY> M MQWMW L PQWD <WWN JWCB H >RY <LJW W GLTH H >RY >T DMJH W LW> TKSH <WD <L HRWGJH,00 0000 000 0 000000 0 0000 0000 0000 0 000 00000 0 0000 0 000 00 00000 0 000 0000 000 00 0000000 00,qal,ptca,KJ JHWH JY> M MQWMW,JHWH,M MQWMW,MN MQWM/,from his place,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
220632,PF<[,MT,Isaiah,27,4,>PF<H,XMH >JN LJ MJ JTNNJ CMJR CJT B MLXMH >PF<H BH >YJTNH JXD,,qal,impf,B MLXMH >PF<H BH,,BH,B,against her,0,prep,prps,inanim,det,prsf,simple,factive fictive,B,,,,
1903759,PF<[,1Qisaa,Isaiah,27,4,>PF<H,XMH >JN LJ MJ JTNNJ CJMJR W CJT B MLXMH >PF<H BH W >YJTNH JXDW,000 000 000 00 000000 00000 0 000 0 00000 00000 000 0 0000000 0000 00,qal,impf,B MLXMH >PF<H BH,,BH,B,against her,0,prep,prps,inanim,det,prsf,simple,factive fictive,B,,,,
220841,NWX[,MT,Isaiah,28,2,HNJX,HNH XZQ W >MY L >DNJ K ZRM BRD F<R QVB K ZRM MJM KBJRJM CVPJM HNJX L >RY B JD,,hif,perf,K ZRM BRD F<R QVB K ZRM MJM KBJRJM CVPJM HNJX L >RY B JD,,L >RY,L H >RY/,to the earth,0,prep,topo,inanim,det,subs,simple,factive,L,,,,
1903982,NWX[,1Qisaa,Isaiah,28,2,HNJX,HNH B XZQ W >MY L JHWH K ZRM BRD F<R QVB K ZRM MJM KBRJM CWVPJM W HNJX L >RY B JD,000 0 000 0 000 0 0000 0 000 000 000 000 0 000 000 00000 000000 0 0000 0 000 0 00 00,hif,perf,K ZRM BRD F<R QVB K ZRM MJM KBRJM CWVPJM W HNJX L >RY B JD,,L >RY,L H >RY/,to the earth,0,prep,topo,inanim,det,subs,simple,factive,L,,,,
221007,NWX[,MT,Isaiah,28,12,HNJXW,>CR >MR >LJHM Z>T H MNWXH HNJXW L <JP W Z>T H MRG<H W L> >BW> CMW<,,hif,impv,HNJXW L <JP,,L <JP,L H <JP/,to the weary,0,prep,gens,anim,det,adj,simple,factive fictive,L,,,,
1904151,NWX[,1Qisaa,Isaiah,28,12,HNJXW,>CR >MR >LJHMH ZW>T H MNWXH HNJXW L J<WP W ZW>T H MRG<H W LW> >BW L CMW<,000 000 0000000 0000 0 00000 00000 0 0000 0 0000 0 00000 0 000 000 0 0000 00,hif,impv,HNJXW L J<WP,,L J<WP,L H <JP/,to the weary,0,prep,gens,anim,det,adj,simple,factive fictive,L,,,,
221291,SBB[,MT,Isaiah,28,27,JWSB,KJ L> B XRWY JWDC QYX W >WPN <GLH <L KMN JWSB KJ B MVH JXBV QYX W KMN B CBV,,hof,impf,W >WPN <GLH <L KMN JWSB,>WPN <GLH,<L KMN,<L KMN/,over cummin,0,prep,obj,inanim,und,subs,simple,factive,<L,,,,
1904447,SBB[,1Qisaa,Isaiah,28,27,JSWB,KJ LW> B XRWY JDC QYX W >PN <GLH <L KMN JSWB KJ B MVH JXBV QYX W KMN B CBV,00 000 0 0000 000 000 0 000 0000 00 000 0000 00 0 000 0000 000 0 000 0 000 00,qal,impf,W >PN <GLH <L KMN JSWB,W >PN <GLH ,<L KMN,<L KMN/,over cummin,0,prep,obj,inanim,und,subs,simple,factive,<L,,,,
221325,JY>[,MT,Isaiah,28,29,JY>H,GM Z>T M <M JHWH YB>WT JY>H HPLJ> <YH HGDJL TWCJH,,qal,perf,GM Z>T M <M JHWH YB>WT JY>H,GM Z>T,M <M JHWH YB>WT,MN <M JHWH/ YB>/,from Yahweh of hosts,0,prep,pers,anim,det,nmpr,complex,fictive,MN,<M,,,
