verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
1890400,<LH[,1Q2,Exodus,19,24,<LT,W >HRN <MK W H KHNJM W H <M >L JHRSW L <LT >L JHWH PN JPRY BM,0 0000 000 0 0 00000 0 0 00 00 00000 0 000 00 0000 00 0000 00,qal,infc,L <LT >L JHWH,,>L JHWH,>L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive,>L,,,,
39588,JRD[,MT,Exodus,19,25,JRD,W JRD MCH >L H <M W J>MR >LHM,,qal,wayq,W JRD MCH >L H <M,MCH,>L H <M,>L H <M/,to the people,0,prep,gens,anim,det,subs,simple,factive,>L,,,,
1956948,JRD[,4Q22,Exodus,19,25,JRD,W JRD MCH >L H <M W J>WMR >LJHM,0 000 000 00 0 00 0 00000 00000,qal,wayq,W JRD MCH >L H <M,MCH,>L H <M,>L H <M/,to the people,0,prep,gens,anim,det,subs,simple,factive,>L,,,,
1944418,JRD[,4Q11,Exodus,19,25,JRD,W JRD MCH >L H <M W J>MR >LHM,0 000 000 00 0 00 0 0000 0000,qal,wayq,W JRD MCH >L H <M,MCH,>L H <M,>L H <M/,to the people,0,prep,gens,anim,det,subs,simple,factive,>L,,,,
1890408,JRD[,1Q2,Exodus,19,25,JRD,W JRD MCH >L H <M W J>MR >LHM,0 000 000 00 0 00 0 0000 0000,qal,wayq,W JRD MCH >L H <M,MCH,>L H <M,>L H <M/,to the people,0,prep,gens,anim,det,subs,simple,factive,>L,,,,
29115,HLK[,MT,Exodus,2,1,JLK,W JLK >JC M BJT LWJ W JQX >T BT LWJ,,qal,wayq,W JLK >JC M BJT LWJ,>JC M BJT LWJ,no complement,no complement,,,,,,,,,,,,,,
1945991,HLK[,4Q13,Exodus,2,3,LKJ,W L> JKLH <WD HYPJNW W TQX LW >MW TBT GM> W TXMRH B XMR W B ZPT W TFJM BH >T H JLD W TW>MR L CPXTH LKJ W TFJM >WTW B SWP <L FPT H J>R,0 00 0000 000 000000 0 000 00 000 000 000 0 00000 0 000 0 0 000 0 0000 00 00 0 000 0 00000 0 00000 000 0 0000 0000 0 000 00 000 0 000,qal,impv,LKJ,,no complement,no complement,,,,,,,,,,,,,,
29187,JRD[,MT,Exodus,2,5,TRD,W TRD BT PR<H L RXY <L H J>R W N<RTJH HLKT <L JD H J>R W TR> >T H TBH B TWK H SWP W TCLX >T >MTH W TQXH,,qal,wayq,W TRD BT PR<H <L H J>R,BT PR<H,<L H J>R,<L H J>R=/,at the Nile river,0,prep,topo,inanim,det,nmpr,simple,factive,<L,,,,
29197,HLK[,MT,Exodus,2,5,HLKT,W TRD BT PR<H L RXY <L H J>R W N<RTJH HLKT <L JD H J>R W TR> >T H TBH B TWK H SWP W TCLX >T >MTH W TQXH,,qal,ptca,W N<RTJH HLKT <L JD H J>R,N<RTJH,no complement,no complement,,,,,,,,,,,,,,
1946014,JRD[,4Q13,Exodus,2,5,TRD,W TRD BT PR<H L RXWY <L H J>R W N<RWTJH HWLKWT <L JD H J>R W TR> >T H TBH B TWK H SWP W TCLX >T >MTH W TQXH,0 000 00 0000 0 0000 00 0 000 0 0000000 000000 00 00 0 000 0 000 00 0 000 0 000 0 000 0 0000 00 0000 0 0000,qal,wayq,W TRD BT PR<H L RXWY <L H J>R,BT PR<H,<L H J>R,<L H J>R=/,at the Nile river,0,prep,topo,inanim,det,nmpr,simple,factive,<L,,,,
1935963,JRD[,4Q1,Exodus,2,5,TRD,W TRD BT PR<H L RXY <L H J>R W N<RTJH HLKT <L JD H J>R W TR> >T H TBH B TWK,0 000 00 0000 0 000 00 0 000 0 000000 0000 00 00 0 000 0 000 00 0 000 0 000,qal,wayq,W TRD BT PR<H L RXY <L H J>R,BT PR<H,<L H J>R,<L H J>R=/,at the Nile river,0,prep,topo,inanim,det,nmpr,simple,factive,<L,,,,
1935973,HLK[,4Q1,Exodus,2,5,HLKT,W TRD BT PR<H L RXY <L H J>R W N<RTJH HLKT <L JD H J>R W TR> >T H TBH B TWK,0 000 00 0000 0 000 00 0 000 0 000000 0000 00 00 0 000 0 000 00 0 000 0 000,qal,ptca,W N<RTJH HLKT <L JD H J>R,N<RTJH,no complement,no complement,,,,,,,,,,,,,,
29245,HLK[,MT,Exodus,2,7,>LK,W T>MR >XTW >L BT PR<H H >LK W QR>TJ LK >CH MJNQT MN H <BRJT W TJNQ LK >T H JLD,,qal,impf,H >LK,,no complement,no complement,,,,,,,,,,,,,,
1946076,HLK[,4Q13,Exodus,2,7,>JLK,W TW>MR >XWTW >L BT PR<H H >JLK W QR>TJ LK >CH MJNQT MN H <BRJWT W HJNQH LK >T H JLD,0 00000 00000 00 00 0000 0 0000 0 00000 00 000 00000 00 0 000000 0 00000 00 00 0 000,qal,impf,H >JLK,,no complement,no complement,,,,,,,,,,,,,,
29265,HLK[,MT,Exodus,2,8,LKJ,W T>MR LH BT PR<H LKJ W TLK H <LMH W TQR> >T >M H JLD,,qal,impv,LKJ,,no complement,no complement,,,,,,,,,,,,,,
29267,HLK[,MT,Exodus,2,8,TLK,W T>MR LH BT PR<H LKJ W TLK H <LMH W TQR> >T >M H JLD,,qal,wayq,W TLK H <LMH,H <LMH,no complement,no complement,,,,,,,,,,,,,,
1946097,HLK[,4Q13,Exodus,2,8,LKJ,W TW>MR LH BT PR<H LKJ W TLK H <LMH W TQR> >T >M H JLD,0 00000 00 00 0000 000 0 000 0 0000 0 0000 00 00 0 000,qal,impv,LKJ,,no complement,no complement,,,,,,,,,,,,,,
1946099,HLK[,4Q13,Exodus,2,8,TLK,W TW>MR LH BT PR<H LKJ W TLK H <LMH W TQR> >T >M H JLD,0 00000 00 00 0000 000 0 000 0 0000 0 0000 00 00 0 000,qal,wayq,W TLK H <LMH,H <LMH,no complement,no complement,,,,,,,,,,,,,,
29281,HLK[,MT,Exodus,2,9,HJLJKJ,W T>MR LH BT PR<H HJLJKJ >T H JLD H ZH W HJNQHW LJ W >NJ >TN >T FKRK W TQX H >CH H JLD W TNJQHW,,hif,impv,HJLJKJ >T H JLD H ZH,,no complement,no complement,,,,,,,,,,,,,,
29308,BW>[,MT,Exodus,2,10,TB>HW,W JGDL H JLD W TB>HW L BT PR<H W JHJ LH L BN W TQR> CMW MCH W T>MR KJ MN H MJM MCJTHW,,hif,wayq,W TB>HW L BT PR<H,,L BT PR<H,L BT/ PR<H/,to the daughter of Pharaoh ,0,prep,pers,anim,det,subs,complex,factive,L,,,,
1946142,BW>[,4Q13,Exodus,2,10,TBJ>HW,W JGDL H JLD W TBJ>HW L BT PR<H W JHJ LH L BN W TQR> CMW MWCH W TW>MR KJ MN H MJM MCJTJHW,0 0000 0 000 0 000000 0 00 0000 0 000 00 0 00 0 0000 000 0000 0 00000 00 00 0 000 0000000  1 1,hif,wayq,W TBJ>HW L BT PR<H,,L BT PR<H,L BT/ PR<H/,to the daughter of Pharaoh ,0,prep,pers,anim,det,subs,complex,factive,L,,,,
1942041,BW>[,4Q11,Exodus,2,10,TB>HW,W JGDL H JLD W TB>HW L BT PR<H W JHJ LH L BN W TQR> CMW MCH W T>MR KJ MN H MJM MCJTHW,0 0000 0 000 0 00000 0 00 0000 0 000 00 0 00 0 0000 000 000 0 0000 00 00 0 000 000000,hif,wayq,W TB>HW L BT PR<H,,L BT PR<H,L BT/ PR<H/,to the daughter of Pharaoh ,0,prep,pers,anim,det,subs,complex,factive,L,,,,
29339,JY>[,MT,Exodus,2,11,JY>,W JHJ B JMJM H HM W JGDL MCH W JY> >L >XJW W JR> B SBLTM W JR> >JC MYRJ MKH >JC <BRJ M >XJW,,qal,wayq,W JY> >L >XJW,,>L >XJW,>L >X/,to his brothers,0,prep,pers,anim,det,subs,complex,factive,>L,,,,
1946177,JY>[,4Q13,Exodus,2,11,JY>,W JHJ B JMJM H RBJM H HM W JGDL MWCH W JY> >L >XJW W JR> B SBLWTM W JR> >JC MYRJ MKH >JC <BRJ M >XJW,0 000 0 0000 0 0000 0 00 0 0000 0000 0 000 00 0000 0 000 0 000000 0 000 000 0000 000 000 0000 0 0000,qal,wayq,W JY> >L >XJW,,>L >XJW,>L >X/,to his brothers,0,prep,pers,anim,det,subs,complex,factive,>L,,,,
29356,PNH[,MT,Exodus,2,12,JPN,W JPN KH W KH W JR> KJ >JN >JC W JK >T H MYRJ W JVMNHW B XWL,,qal,wayq,W JPN KH W KH,,no complement,no complement,,,,,,,,,,,,,,
1946195,PNH[,4Q13,Exodus,2,12,JPN,W JPN KH W KH W JR> KJ >JN >JC W JK >T H MYRJ W JVMNHW B XWL,0 000 00 0 00 0 000 00 000 000 0 00 00 0 0000 0 000000 0 000,qal,wayq,W JPN KH W KH,,no complement,no complement,,,,,,,,,,,,,,
29376,JY>[,MT,Exodus,2,13,JY>,W JY> B JWM H CNJ W HNH CNJ >NCJM <BRJM NYJM W J>MR L RC< LMH TKH R<K,,qal,wayq,W JY> B JWM H CNJ,,no complement,no complement,,,,,,,,,,,,,,
1946215,JY>[,4Q13,Exodus,2,13,JY>,W JY> B JWM H CNJ W JR> W HNH CNJ >NCJM <BRJM NYJM W JW>MR L RC< LMH TKH >T R<K,0 000 0 000 0 000 0 000 0 000 000 00000 00000 0000 0 00000 0 000 000 000 00 000,qal,wayq,W JY> B JWM H CNJ,,no complement,no complement,,,,,,,,,,,,,,
29441,BRX[,MT,Exodus,2,15,JBRX,W JCM< PR<H >T H DBR H ZH W JBQC L HRG >T MCH W JBRX MCH M PNJ PR<H W JCB B >RY MDJN W JCB <L H B>R,,qal,wayq,W JBRX MCH M PNJ PR<H,MCH,M PNJ PR<H,MN PNH/ PR<H/,from the presence of Pharaoh,0,prep,other,inanim,det,subs,complex,factive,MN,,,,
1946288,BRX[,4Q13,Exodus,2,15,JBRX,W JCM< PR<H >T H DBR H ZH W JBQC L HRWG >T MWCH W JBRX MWCH M PNJ PR<H W JBW> B >RY MDJN W JCB <L H B>R,0 0000 0000 00 0 000 0 00 0 0000 0 0000 00 0000 0 0000 0000 0 000 0000 0 0000 0 000 0000 0 000 00 0 000,qal,wayq,W JBRX MWCH M PNJ PR<H,MWCH,M PNJ PR<H,MN PNH/ PR<H/,from the presence of Pharaoh,0,prep,other,inanim,det,subs,complex,factive,MN,,,,
1946294,BW>[,4Q13,Exodus,2,15,JBW>,W JCM< PR<H >T H DBR H ZH W JBQC L HRWG >T MWCH W JBRX MWCH M PNJ PR<H W JBW> B >RY MDJN W JCB <L H B>R,0 0000 0000 00 0 000 0 00 0 0000 0 0000 00 0000 0 0000 0000 0 000 0000 0 0000 0 000 0000 0 000 00 0 000,qal,wayq,W JBW> B >RY MDJN ,,B >RY MDJN,B >RY/ MDJN=/,to the land of Midian,0,prep,topo,inanim,det,subs,complex,factive,B,,,,verb different from MT BW>[ in 4Q13 for JCB[ in MT
29463,BW>[,MT,Exodus,2,16,TB>NH,W L KHN MDJN CB< BNWT W TB>NH W TDLNH W TML>NH >T H RHVJM L HCQWT Y>N >BJHN,,qal,wayq,W TB>NH,,no complement,no complement,,,,,,,,,,,,,,
1946313,BW>[,4Q13,Exodus,2,16,TBW>NH,W L KWHN MDJN CB< BNWT RW<WT Y>NW W TBW>NH W TDLJNH W TML>NH >T H RHVJM L HCQWT >T Y>N >BJHN,0 0 0000 0000 000 0000 00000 0000 0 000000 0 000000 0 000000 00 0 00000 0 00000 00 000 00000,qal,wayq,W TBW>NH,,no complement,no complement,,,,,,,,,,,,,,
29476,BW>[,MT,Exodus,2,17,JB>W,W JB>W H R<JM W JGRCWM W JQM MCH W JWC<N W JCQ >T Y>NM,,qal,wayq,W JB>W H R<JM,H R<JM,no complement,no complement,,,,,,,,,,,,,,
29491,BW>[,MT,Exodus,2,18,TB>NH,W TB>NH >L R<W>L >BJHN W J>MR MDW< MHRTN B> H JWM,,qal,wayq,W TB>NH >L R<W>L >BJHN,,>L R<W>L >BJHN,>L R<W>L/ >B/,to Reuel their father,0,prep,pers,anim,det,nmpr,complex,factive,>L,,,,
29498,MHR[,MT,Exodus,2,18,MHRTN,W TB>NH >L R<W>L >BJHN W J>MR MDW< MHRTN B> H JWM,,piel,perf,MDW< MHRTN,,no complement,no complement,,,,,,,,,,,,,,
29499,BW>[,MT,Exodus,2,18,B>,W TB>NH >L R<W>L >BJHN W J>MR MDW< MHRTN B> H JWM,,qal,infc,B>,,no complement,no complement,,,,,,,,,,,,,,
1946344,BW>[,4Q13,Exodus,2,18,TBW>NH,W TBW>NH >L R<W>L >BJHN W JW>MR MDW< MHRTN BW> H JWM,0 000000 00 00000 00000 0 00000 0000 00000 000 0 000  1,qal,wayq,W TBW>NH >L R<W>L >BJHN,,>L R<W>L >BJHN,>L R<W>L/ >B/,to Reuel their father,0,prep,pers,anim,det,nmpr,complex,factive,>L,,,,
1946351,MHR[,4Q13,Exodus,2,18,MHRTN,W TBW>NH >L R<W>L >BJHN W JW>MR MDW< MHRTN BW> H JWM,0 000000 00 00000 00000 0 00000 0000 00000 000 0 000  1,piel,perf,MDW< MHRTN,,no complement,no complement,,,,,,,,,,,,,,
1946352,BW>[,4Q13,Exodus,2,18,BW>,W TBW>NH >L R<W>L >BJHN W JW>MR MDW< MHRTN BW> H JWM,0 000000 00 00000 00000 0 00000 0000 00000 000 0 000  1,qal,infc,BW>,,no complement,no complement,,,,,,,,,,,,,,
29591,<LH[,MT,Exodus,2,23,T<L,W JHJ B JMJM H RBJM H HM W JMT MLK MYRJM W J>NXW BNJ JFR>L MN H <BDH W JZ<QW W T<L CW<TM >L H >LHJM MN H <BDH,,qal,wayq,W T<L CW<TM >L H >LHJM MN H <BDH,CW<TM,>L H >LHJM,>L H >LHJM/,to (the) God,0,prep,pers,anim,det,subs,simple,fictive,>L,,,,their cry came up to God
1942102,<LH[,4Q11,Exodus,2,23,T<L,W JHJ B JMJM H RBJM H HM W JMT MLK MYRJM W J>NXW BNJ JFR>L MN H <BDH W JY<QW W T<L CW<TM >L H >LHJM MN H <BDH,0 000 0 0000 0 0000 0 00 0 000 000 00000 0 00000 000 00000 00 0 0000 0 00000 0 000 00000 00 0 00000 00 0 0000,qal,wayq,W T<L CW<TM >L H >LHJM MN H <BDH,CW<TM,>L H >LHJM,>L H >LHJM/,to (the) God,0,prep,pers,anim,det,subs,simple,fictive,>L,,,,their cry came up to God
39611,JY>[,MT,Exodus,20,2,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,out of Egypt out of the house of slaves,0,prep + prep,topo,inanim,det,subs,complex,factive,MN,MN,,,
1944443,JY>[,4Q11,Exodus,20,2,HWY>TJK,>NKJ JHWH >LHJK >CR HWY>TJK M >RY MYRJM M BJT <BDJM,0000 0000 00000 000 0000000 0 000 00000 0 000 00000,hif,perf,>CR HWY>TJK M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,out of Egypt out of the house of slaves,0,prep + prep,topo,inanim,det,subs,complex,factive,MN,MN,,,
39773,NWX[,MT,Exodus,20,11,JNX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JM W >T KL >CR BM W JNX B JWM H CBJ<J <L KN BRK JHWH >T JWM H CBT W JQDCHW,,qal,wayq,W JNX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,,,,
2077542,NWX[,8Q3,Exodus,20,11,JNX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JM W >T KL >CR BM W JNX B JWM H CBJ<J <L KN BRK KL,00 000 0000 000 0000 00 0 0000 0 00 0 000 00 0 00 0 00 00 000 00 0 000 0 000 0 00000 00 00 000 1 100 1 1 1,qal,wayq,W JNX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,,,,
1991474,NWX[,4Q41,Exodus,20,11,JNWX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JM W KWL >CR BM W JNWX B JWM H CBJ<J <L KN BRK JHWH >T JWM H CBT L QDCW,00 000 0000 000 0000 00 0 0000 0 00 0 000 00 0 00 0 000 000 00 0 0000 0 000 0 00000 00 00 000 0000 00 000 0 000 0 0000,qal,wayq,W JNWX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,,,,
2070890,NWX[,4Q149,Exodus,20,11,JNX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JMJM W >T KL >CR BM W JNX B JWM H CBJ<J <L KN BRK JHWH >T JWM H CBT W JQDCHW,00 000 0000 000 0000 00 0 0000 0 00 0 000 00 0 0000 0 00 00 000 00 0 000 0 000 0 00000 00 00 000 0000 00 000 0 000 0 000000,qal,wayq,W JNX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,,,,
2066364,NWX[,4Q134,Exodus,20,11,JNWX,KJ CCT JMJM <FH JHWH >T H CMJM W >T H >RY >T H JM W >T KWL >CR BM W JNWX B JWM H CBJ<J <L KN BRK JHWH >T JWM H CBT W JQDCHW,00 000 0000 000 0000 00 0 0000 0 00 0 000 00 0 00 0 00 000 000 00 0 0000 0 000 0 00000 00 00 000 0000 00 000 0 000 0 000000,qal,wayq,W JNWX B JWM H CBJ<J,,no complement,no complement,,,,,,,,,,,,,,
1957059,QRB[,4Q22,Exodus,20,19,QRB,W J>MRW >L MCH HN HR>NW JHWH >LHJNW >T KBWDW W >T GDLW W >T QWLW CM<NW M TWK H >C H JWM H ZH R>JNW KJ JDBR >LHJM >T H >DM W XJ W <TH LMH NMWT KJ T>KLNW H >C H GDLH H Z>T >M JSPJM >NXNW L CM< >T QWL JHWH >LHJNW <WD W MTNW KJ MJ KL BFR >CR CM< QWL >LHJM XJ MDBR M TWK H >C KMWNW W JXJ QRB >TH W CM< >T KL >CR J>MR JHWH >LHJNW W >TH TDBR >LJNW >T KL >CR,0 00000 00 000 00 00000 0000 000000 00 00000 0 00 0000 0 00 0000 00000 0 000 0 00 0 000 0 00 00000 00 0000 00000 00 0 000 0 00  0 000 000 0000 00 000000 0 00 0 0000 0 000 00 00000 00000 0 000 00 000 0000 000000 000 0 0000  00 00 00 000 000 000 000 00000 00 0000 0 000 0 00 00000 0 000  000 000 0 000 00 00 000 0000 0000 000000 0 000 0000 00000 00 00 000,qal,impv,QRB >TH,>TH,no complement,no complement,,,,,,,,,,,,,,
39901,BW>[,MT,Exodus,20,20,B>,W J>MR MCH >L H <M >L TJR>W KJ L B <BWR NSWT >TKM B> H >LHJM W B <BWR THJH JR>TW <L PNJKM L BLTJ TXV>W,,qal,perf,KJ B> H >LHJM,H >LHJM,no complement,no complement,,,,,,,,,,,,,,
39922,NGC[,MT,Exodus,20,21,NGC,W J<MD H <M M RXQ W MCH NGC >L H <RPL >CR CM H >LHJM,,nif,perf,W MCH NGC >L H <RPL,MCH,>L H <RPL,>L H <RPL/,to the heavy cloud,0,prep,phen,inanim,det,subs,simple,factive,>L,,,,
39984,BW>[,MT,Exodus,20,24,>BW>,MZBX >DMH T<FH LJ W ZBXT <LJW >T <LTJK W >T CLMJK >T Y>NK W >T BQRK B KL H MQWM >CR >ZKJR >T CMJ >BW> >LJK W BRKTJK,,qal,impf,B KL H MQWM >BW> >LJK,,>LJK,>L,to you,0,prep,prps,anim,det,prsf,simple,factive fictive,>L,,,,"God says to Moses ""I will come to you"", factive or fictive?"
40006,<LH[,MT,Exodus,20,26,T<LH,W L> T<LH B M<LT <L MZBXJ >CR L> TGLH <RWTK <LJW,,qal,impf,W L> T<LH B M<LT <L MZBXJ,,<L MZBXJ,<L MZBX/,upon/on my altar,0,prep,obj,inanim,det,subs,complex,factive,<L,,,,
40013,GLH[,MT,Exodus,20,26,TGLH,W L> T<LH B M<LT <L MZBXJ >CR L> TGLH <RWTK <LJW,,nif,impf,>CR L> TGLH <RWTK <LJW,<RWTK,<LJW,<L,upon/on it,0,prep,prps,inanim,det,prsf,simple,factive fictive,<L,,,,
1890480,<LH[,1Q2,Exodus,20,26,T<LH,W L> T<LH B M<LWT <L MZBXJ >CR L> TGLH <RWTK <LJW,0 00 0000 0 00000 00 00000 000 00 0000 00000 0000,qal,impf,W L> T<LH B M<LWT <L MZBXJ,,<L MZBXJ,<L MZBX/,upon/on my altar,0,prep,obj,inanim,det,subs,complex,factive,<L,,,,
1890487,GLH[,1Q2,Exodus,20,26,TGLH,W L> T<LH B M<LWT <L MZBXJ >CR L> TGLH <RWTK <LJW,0 00 0000 0 00000 00 00000 000 00 0000 00000 0000,nif,impf,>CR L> TGLH <RWTK <LJW,<RWTK,<LJW,<L,upon/on it,0,prep,prps,inanim,det,prsf,simple,factive fictive,<L,,,,
40035,JY>[,MT,Exodus,21,2,JY>,KJ TQNH <BD <BRJ CC CNJM J<BD W B CB<T JY> L XPCJ XNM,,qal,impf,W B CB<T JY> L XPCJ XNM,,no complement,no complement,,,,,,,,,,,,,,
40043,BW>[,MT,Exodus,21,3,JB>,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,,qal,impf,>M B GPW JB>,,no complement,no complement,,,,,,,,,,,,,,
40046,JY>[,MT,Exodus,21,3,JY>,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,,qal,impf,B GPW JY>,,no complement,no complement,,,,,,,,,,,,,,
40052,JY>[,MT,Exodus,21,3,JY>H,>M B GPW JB> B GPW JY> >M B<L >CH HW> W JY>H >CTW <MW,,qal,perf,W JY>H >CTW <MW,>CTW,no complement,no complement,,,,,,,,,,,,,,
40075,JY>[,MT,Exodus,21,4,JY>,>M >DNJW JTN LW >CH W JLDH LW BNJM >W BNWT H >CH W JLDJH THJH L >DNJH W HW> JY> B GPW,,qal,impf,W HW> JY> B GPW,HW>,no complement,no complement,,,,,,,,,,,,,,
1890518,JY>[,1Q2,Exodus,21,4,JY>,BNWT H >CH W JLDJH THJH L >DNJH W HW> JY> B GPW,0000 0 000 0 00000 0000 0 00000 0 000 000 0 000,qal,impf,W HW> JY> B GPW,HW>,no complement,no complement,,,,,,,,,,,,,,
40093,JY>[,MT,Exodus,21,5,>Y>,W >M >MR J>MR H <BD >HBTJ >T >DNJ >T >CTJ W >T BNJ L> >Y> XPCJ,,qal,impf,L> >Y> XPCJ,,no complement,no complement,,,,,,,,,,,,,,
1957086,JY>[,4Q22,Exodus,21,5,>Y>,>HBTJ >T >DWNJ >T >CTJ W >T BNJ L> >Y> XPCJ,00000 00 00000 00 0000 0 00 000 00 000 0000,qal,impf,L> >Y> XPCJ,,no complement,no complement,,,,,,,,,,,,,,
1890537,JY>[,1Q2,Exodus,21,5,>Y>,W >M >MR J>MR H <BD >HBTJ >T >DNJ >T >CTJ W >T BNJ L> >Y> XPCJ,0 00 000 0000 0 000 00000 00 0000 00 0000 0 00 000 00 000 0000  1,qal,impf,L> >Y> XPCJ,,no complement,no complement,,,,,,,,,,,,,,
40096,NGC[,MT,Exodus,21,6,HGJCW,W HGJCW >DNJW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DNJW >T >ZNW B MRY< W <BDW L <LM,,hif,perf,W HGJCW >DNJW >L H >LHJM,>DNJW,>L H >LHJM,>L H >LHJM/,to (the) God,0,prep,pers,anim,det,subs,simple,factive fictive,>L,,,,his master shall bring him to God?
40102,NGC[,MT,Exodus,21,6,HGJCW,W HGJCW >DNJW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DNJW >T >ZNW B MRY< W <BDW L <LM,,hif,perf,W HGJCW >L H DLT >W >L H MZWZH,,>L H DLT >W >L H MZWZH,>L H DLT/ >W >L H MZWZH/,to the door or to the doorpost,0,prep + prep,obj,inanim,det,subs,complex,factive,>L,>L,,,
1957090,NGC[,4Q22,Exodus,21,6,HGJCW,W HGJCW >DWNW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DWNW >T >WZNW B MRY< W <BDW L <LM,0 00000 00000 00 0 00000 0 00000 00 0 000 00 00 0 00000 0 000 00000 00 00000 0 0000 0 0000 0 000,hif,perf,W HGJCW >DWNW >L H >LHJM,>DWNW,>L H >LHJM,>L H >LHJM/,to (the) God,0,prep,pers,anim,det,subs,simple,factive fictive,>L,,,,his master shall bring him to God?
1957096,NGC[,4Q22,Exodus,21,6,HGJCW,W HGJCW >DWNW >L H >LHJM W HGJCW >L H DLT >W >L H MZWZH W RY< >DWNW >T >WZNW B MRY< W <BDW L <LM,0 00000 00000 00 0 00000 0 00000 00 0 000 00 00 0 00000 0 000 00000 00 00000 0 0000 0 0000 0 000,hif,perf,W HGJCW >L H DLT >W >L H MZWZH,,>L H DLT >W >L H MZWZH,>L H DLT/ >W >L H MZWZH/,to the door or to the doorpost,0,prep + prep,obj,inanim,det,subs,complex,factive,>L,>L,,,
40131,JY>[,MT,Exodus,21,7,TY>,W KJ JMKR >JC >T BTW L >MH L> TY> K Y>T H <BDJM,,qal,impf,L> TY>,,no complement,no complement,,,,,,,,,,,,,,
40133,JY>[,MT,Exodus,21,7,Y>T,W KJ JMKR >JC >T BTW L >MH L> TY> K Y>T H <BDJM,,qal,infc,K Y>T H <BDJM,H <BDJM,no complement,no complement,,,,,,,,,,,,,,
40185,JY>[,MT,Exodus,21,11,JY>H,W >M CLC >LH L> J<FH LH W JY>H XNM >JN KSP,,qal,perf,W JY>H XNM,,no complement,no complement,,,,,,,,,,,,,,
40210,NWS[,MT,Exodus,21,13,JNWS,W >CR L> YDH W H >LHJM >NH L JDW W FMTJ LK MQWM >CR JNWS CMH,,qal,impf,>CR JNWS CMH,,CMH,CM,there,1,dir-he,adv,inanim,det,adv,simple,factive,,,,,
1957124,NWS[,4Q22,Exodus,21,13,JNWS,>NH L JDW W FMTJ LK MQWM >CR JNWS CM,000 0 000 0 0000 00 0000 000 0000 00,qal,impf,>CR JNWS CM,,CM,CM,there,0,vc,adv,inanim,det,adv,simple,factive,,,,,
40271,NPL[,MT,Exodus,21,18,NPL,W KJ JRJBN >NCJM W HKH >JC >T R<HW B >BN >W B >GRP W L> JMWT W NPL L MCKB,,qal,perf,W NPL L MCKB,,L MCKB,L MCKB/,to a bed,0,prep,obj,inanim,und,subs,simple,factive fictive,L,,,,fall to a bed non horizontal motion
1930535,NPL[,2Q2,Exodus,21,18,NPL,W KJ JRJBWN >NCJM W HKH >JC >T R<HW B >BN >W B >GRWP W L> JMWT W NPL L MCKB,0 00 000000 00000 0 000 000 00 0000 0 000 00 0 00000 0 00 0000 0 000 0 0000,qal,perf,W NPL L MCKB,,L MCKB,L MCKB/,to a bed,0,prep,obj,inanim,und,subs,simple,factive fictive,L,,,,fall to a bed non horizontal motion
40277,HLK[,MT,Exodus,21,19,HTHLK,>M JQWM W HTHLK B XWY <L MC<NTW W NQH H MKH RQ CBTW JTN W RP> JRP>,,hit,perf,W HTHLK B XWY <L MC<NTW,,no complement,no complement,,,,,,,,,,,,,,"B XWY, outdoors, on the street, locative in the database, agreed"
1930542,HLK[,2Q2,Exodus,21,19,HTHLK,>M JQWM W HTHLK B XWY <L MC<NTW W NQH H MKH RQ CBTW JTN W RPW> JRP>,00 0000 0 00000 0 000 00 000000 0 000 0 000 00 0000 000 0 0000 0000,hit,perf,W HTHLK B XWY <L MC<NTW,,no complement,no complement,,,,,,,,,,,,,,"B XWY, outdoors, on the street, locative in the database, agreed"
