Verb_ID,Questions
224765,The verse is: הֲלֹֽוא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ אֹותָ֣הּ עָשִׂ֔יתִי מִ֥ימֵי קֶ֖דֶם וִיצַרְתִּ֑יהָ עַתָּ֣ה הֲבֵאתִ֔יהָ וּתְהִ֗י לְהַשְׁאֹ֛ות גַּלִּ֥ים נִצִּ֖ים עָרִ֥ים בְּצֻרֹֽות׃ . The motion verb is: הֲבֵאתִ֔יהָ .
224797,The verse is: וְשִׁבְתְּךָ֛ וְצֵאתְךָ֥ וּבֹואֲךָ֖ יָדָ֑עְתִּי וְאֵ֖ת הִֽתְרַגֶּזְךָ֥ אֵלָֽי׃ . The motion verb is: צֵאתְךָ֥ .
224799,The verse is: וְשִׁבְתְּךָ֛ וְצֵאתְךָ֥ וּבֹואֲךָ֖ יָדָ֑עְתִּי וְאֵ֖ת הִֽתְרַגֶּזְךָ֥ אֵלָֽי׃ . The motion verb is: בֹואֲךָ֖ .
224810,The verse is: יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ . The motion verb is: עָלָ֣ה .
224823,The verse is: יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ . The motion verb is: הֲשִׁ֣יבֹתִ֔יךָ .
224828,The verse is: יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ . The motion verb is: בָּ֥אתָ .
224879,The verse is: כִּ֤י מִירֽוּשָׁלִַ֨ם֙ תֵּצֵ֣א שְׁאֵרִ֔ית וּפְלֵיטָ֖ה מֵהַ֣ר צִיֹּ֑ון קִנְאַ֛ת יְהוָ֥ה צְבָאֹ֖ות תַּֽעֲשֶׂה־זֹּֽאת׃ ס . The motion verb is: תֵּצֵ֣א .
224899,The verse is: לָכֵ֗ן כֹּֽה־אָמַ֤ר יְהוָה֙ אֶל־מֶ֣לֶךְ אַשּׁ֔וּר לֹ֤א יָבֹוא֙ אֶל־הָעִ֣יר הַזֹּ֔את וְלֹֽא־יֹורֶ֥ה שָׁ֖ם חֵ֑ץ וְלֹֽא־יְקַדְּמֶ֣נָּה מָגֵ֔ן וְלֹֽא־יִשְׁפֹּ֥ךְ עֳלֶ֖יהָ סֹלְלָֽה׃ . The motion verb is: יָבֹוא֙ .
224923,The verse is: בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ . The motion verb is: בָּ֖א .
224925,The verse is: בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ . The motion verb is: יָשׁ֑וּב .
224933,The verse is: בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ . The motion verb is: יָבֹ֖וא .
224951,The verse is: וַיֵּצֵ֣א׀ מַלְאַ֣ךְ יְהוָ֗ה וַיַּכֶּה֙ בְּמַחֲנֵ֣ה אַשּׁ֔וּר מֵאָ֛ה וּשְׁמֹנִ֥ים וַחֲמִשָּׁ֖ה אָ֑לֶף וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר וְהִנֵּ֥ה כֻלָּ֖ם פְּגָרִ֥ים מֵתִֽים׃ . The motion verb is: יֵּצֵ֣א׀ .
224978,The verse is: וַיִּסַּ֣ע וַיֵּ֔לֶךְ וַיָּ֖שָׁב סַנְחֵרִ֣יב מֶֽלֶךְ־אַשּׁ֑וּר וַיֵּ֖שֶׁב בְּנִֽינְוֵֽה׃ . The motion verb is: יֵּ֔לֶךְ .
224980,The verse is: וַיִּסַּ֣ע וַיֵּ֔לֶךְ וַיָּ֖שָׁב סַנְחֵרִ֣יב מֶֽלֶךְ־אַשּׁ֑וּר וַיֵּ֖שֶׁב בְּנִֽינְוֵֽה׃ . The motion verb is: יָּ֖שָׁב .
225024,The verse is: בַּיָּמִ֣ים הָהֵ֔ם חָלָ֥ה חִזְקִיָּ֖הוּ לָמ֑וּת וַיָּבֹ֣וא אֵ֠לָיו יְשַׁעְיָ֨הוּ בֶן־אָמֹ֜וץ הַנָּבִ֗יא וַיֹּ֨אמֶר אֵלָ֜יו כֹּֽה־אָמַ֤ר יְהוָה֙ צַ֣ו לְבֵיתֶ֔ךָ כִּ֛י מֵ֥ת אַתָּ֖ה וְלֹ֥א תִֽחְיֶֽה׃ . The motion verb is: יָּבֹ֣וא .
225065,The verse is: וַיֹּאמַ֗ר אָנָּ֤ה יְהוָה֙ זְכָר־נָ֞א אֵ֣ת אֲשֶׁ֧ר הִתְהַלַּ֣כְתִּי לְפָנֶ֗יךָ בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם וְהַטֹּ֥וב בְּעֵינֶ֖יךָ עָשִׂ֑יתִי וַיֵּ֥בְךְּ חִזְקִיָּ֖הוּ בְּכִ֥י גָדֹֽול׃ ס . The motion verb is: הִתְהַלַּ֣כְתִּי .
225093,The verse is: הָלֹ֞וךְ וְאָמַרְתָּ֣ אֶל־חִזְקִיָּ֗הוּ כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ רָאִ֖יתִי אֶת־דִּמְעָתֶ֑ךָ הִנְנִי֙ יֹוסִ֣ף עַל־יָמֶ֔יךָ חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ . The motion verb is: הָלֹ֞וךְ .
225155,The verse is: הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס . The motion verb is: מֵשִׁ֣יב .
225161,The verse is: הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס . The motion verb is: יָרְדָה֩ .
225172,The verse is: הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס . The motion verb is: תָּ֤שָׁב .
225181,The verse is: הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס . The motion verb is: יָרָֽדָה׃ ס .
225198,The verse is: אֲנִ֣י אָמַ֗רְתִּי בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול פֻּקַּ֖דְתִּי יֶ֥תֶר שְׁנֹותָֽי׃ . The motion verb is: אֵלֵ֖כָה .
225224,The verse is: דֹּורִ֗י נִסַּ֧ע וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י קִפַּ֨דְתִּי כָאֹרֵ֤ג חַיַּי֙ מִדַּלָּ֣ה יְבַצְּעֵ֔נִי מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ . The motion verb is: נִגְלָ֛ה .
225316,The verse is: הִנֵּ֥ה לְשָׁלֹ֖ום מַר־לִ֣י מָ֑ר וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י כִּ֥י הִשְׁלַ֛כְתָּ אַחֲרֵ֥י גֵוְךָ֖ כָּל־חֲטָאָֽי׃ . The motion verb is: הִשְׁלַ֛כְתָּ .
225329,The verse is: כִּ֣י לֹ֥א שְׁאֹ֛ול תֹּודֶ֖ךָּ מָ֣וֶת יְהַלְלֶ֑ךָּ לֹֽא־יְשַׂבְּר֥וּ יֹֽורְדֵי־בֹ֖ור אֶל־אֲמִתֶּֽךָ׃ . The motion verb is: יֹֽורְדֵי־.
225377,The verse is: וַיֹּ֥אמֶר חִזְקִיָּ֖הוּ מָ֣ה אֹ֑ות כִּ֥י אֶעֱלֶ֖ה בֵּ֥ית יְהוָֽה׃ ס . The motion verb is: אֶעֱלֶ֖ה .
225385,The verse is: בָּעֵ֣ת הַהִ֡וא שָׁלַ֡ח מְרֹדַ֣ךְ ֠בַּלְאֲדָן בֶּֽן־בַּלְאֲדָ֧ן מֶֽלֶךְ־בָּבֶ֛ל סְפָרִ֥ים וּמִנְחָ֖ה אֶל־חִזְקִיָּ֑הוּ וַיִּשְׁמַ֕ע כִּ֥י חָלָ֖ה וַֽיֶּחֱזָֽק׃ . The motion verb is: שָׁלַ֡ח .
225454,The verse is: וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ . The motion verb is: יָּבֹא֙ .
225474,The verse is: וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ . The motion verb is: יָבֹ֣אוּ .
225482,The verse is: וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ . The motion verb is: בָּ֥אוּ .
225520,The verse is: הִנֵּה֮ יָמִ֣ים בָּאִים֒ וְנִשָּׂ֣א׀ כָּל־אֲשֶׁ֣ר בְּבֵיתֶ֗ךָ וַאֲשֶׁ֨ר אָצְר֧וּ אֲבֹתֶ֛יךָ עַד־הַיֹּ֥ום הַזֶּ֖ה בָּבֶ֑ל לֹֽא־יִוָּתֵ֥ר דָּבָ֖ר אָמַ֥ר יְהוָֽה׃ . The motion verb is: בָּאִים֒ .
225546,The verse is: וּמִבָּנֶ֜יךָ אֲשֶׁ֨ר יֵצְא֧וּ מִמְּךָ֛ אֲשֶׁ֥ר תֹּולִ֖יד יִקָּ֑חוּ וְהָיוּ֙ סָרִיסִ֔ים בְּהֵיכַ֖ל מֶ֥לֶךְ בָּבֶֽל׃ . The motion verb is: יֵצְא֧וּ .
225550,The verse is: וּמִבָּנֶ֜יךָ אֲשֶׁ֨ר יֵצְא֧וּ מִמְּךָ֛ אֲשֶׁ֥ר תֹּולִ֖יד יִקָּ֑חוּ וְהָיוּ֙ סָרִיסִ֔ים בְּהֵיכַ֖ל מֶ֥לֶךְ בָּבֶֽל׃ . The motion verb is: יִקָּ֑חוּ .
225596,The verse is: דַּבְּר֞וּ עַל־לֵ֤ב יְרֽוּשָׁלִַ֨ם֙ וְקִרְא֣וּ אֵלֶ֔יהָ כִּ֤י מָֽלְאָה֙ צְבָאָ֔הּ כִּ֥י נִרְצָ֖ה עֲוֹנָ֑הּ כִּ֤י לָקְחָה֙ מִיַּ֣ד יְהוָ֔ה כִּפְלַ֖יִם בְּכָל־חַטֹּאתֶֽיהָ׃ ס . The motion verb is: לָקְחָה֙ .
225640,The verse is: וְנִגְלָ֖ה כְּבֹ֣וד יְהוָ֑ה וְרָא֤וּ כָל־בָּשָׂר֙ יַחְדָּ֔ו כִּ֛י פִּ֥י יְהוָ֖ה דִּבֵּֽר׃ ס . The motion verb is: נִגְלָ֖ה .
225696,The verse is: עַ֣ל הַר־גָּבֹ֤הַ עֲלִי־לָךְ֙ מְבַשֶּׂ֣רֶת צִיֹּ֔ון הָרִ֤ימִי בַכֹּ֨חַ֙ קֹולֵ֔ךְ מְבַשֶּׂ֖רֶת יְרוּשָׁלִָ֑ם הָרִ֨ימִי֙ אַל־תִּירָ֔אִי אִמְרִי֙ לְעָרֵ֣י יְהוּדָ֔ה הִנֵּ֖ה אֱלֹהֵיכֶֽם׃ . The motion verb is: עֲלִי־.
225721,The verse is: הִנֵּ֨ה אֲדֹנָ֤י יְהוִה֙ בְּחָזָ֣ק יָבֹ֔וא וּזְרֹעֹ֖ו מֹ֣שְׁלָה לֹ֑ו הִנֵּ֤ה שְׂכָרֹו֙ אִתֹּ֔ו וּפְעֻלָּתֹ֖ו לְפָנָֽיו׃ . The motion verb is: יָבֹ֔וא .
225739,The verse is: כְּרֹעֶה֙ עֶדְרֹ֣ו יִרְעֶ֔ה בִּזְרֹעֹו֙ יְקַבֵּ֣ץ טְלָאִ֔ים וּבְחֵיקֹ֖ו יִשָּׂ֑א עָלֹ֖ות יְנַהֵֽל׃ ס . The motion verb is: יְקַבֵּ֣ץ .
225975,The verse is: שְׂאוּ־מָרֹ֨ום עֵינֵיכֶ֤ם וּרְאוּ֙ מִי־בָרָ֣א אֵ֔לֶּה הַמֹּוצִ֥יא בְמִסְפָּ֖ר צְבָאָ֑ם לְכֻלָּם֙ בְּשֵׁ֣ם יִקְרָ֔א מֵרֹ֤ב אֹונִים֙ וְאַמִּ֣יץ כֹּ֔חַ אִ֖ישׁ לֹ֥א נֶעְדָּֽר׃ ס . The motion verb is: מֹּוצִ֥יא .
226007,The verse is: לָ֤מָּה תֹאמַר֙ יַֽעֲקֹ֔ב וּתְדַבֵּ֖ר יִשְׂרָאֵ֑ל נִסְתְּרָ֤ה דַרְכִּי֙ מֵֽיְהוָ֔ה וּמֵאֱלֹהַ֖י מִשְׁפָּטִ֥י יַעֲבֹֽור׃ . The motion verb is: יַעֲבֹֽור׃ .
226055,The verse is: וְקֹויֵ֤ יְהוָה֙ יַחֲלִ֣יפוּ כֹ֔חַ יַעֲל֥וּ אֵ֖בֶר כַּנְּשָׁרִ֑ים יָר֨וּצוּ֙ וְלֹ֣א יִיגָ֔עוּ יֵלְכ֖וּ וְלֹ֥א יִיעָֽפוּ׃ פ . The motion verb is: יַעֲל֥וּ .
226064,The verse is: וְקֹויֵ֤ יְהוָה֙ יַחֲלִ֣יפוּ כֹ֔חַ יַעֲל֥וּ אֵ֖בֶר כַּנְּשָׁרִ֑ים יָר֨וּצוּ֙ וְלֹ֣א יִיגָ֔עוּ יֵלְכ֖וּ וְלֹ֥א יִיעָֽפוּ׃ פ . The motion verb is: יֵלְכ֖וּ .
226075,The verse is: הַחֲרִ֤ישׁוּ אֵלַי֙ אִיִּ֔ים וּלְאֻמִּ֖ים יַחֲלִ֣יפוּ כֹ֑חַ יִגְּשׁוּ֙ אָ֣ז יְדַבֵּ֔רוּ יַחְדָּ֖ו לַמִּשְׁפָּ֥ט נִקְרָֽבָה׃ . The motion verb is: יִגְּשׁוּ֙ .
226082,The verse is: הַחֲרִ֤ישׁוּ אֵלַי֙ אִיִּ֔ים וּלְאֻמִּ֖ים יַחֲלִ֣יפוּ כֹ֑חַ יִגְּשׁוּ֙ אָ֣ז יְדַבֵּ֔רוּ יַחְדָּ֖ו לַמִּשְׁפָּ֥ט נִקְרָֽבָה׃ . The motion verb is: נִקְרָֽבָה׃ .
226108,The verse is: יִרְדְּפֵ֖ם יַעֲבֹ֣ור שָׁלֹ֑ום אֹ֥רַח בְּרַגְלָ֖יו לֹ֥א יָבֹֽוא׃ . The motion verb is: יַעֲבֹ֣ור .
226114,The verse is: יִרְדְּפֵ֖ם יַעֲבֹ֣ור שָׁלֹ֑ום אֹ֥רַח בְּרַגְלָ֖יו לֹ֥א יָבֹֽוא׃ . The motion verb is: יָבֹֽוא׃ .
226140,The verse is: רָא֤וּ אִיִּים֙ וְיִירָ֔אוּ קְצֹ֥ות הָאָ֖רֶץ יֶחֱרָ֑דוּ קָרְב֖וּ וַיֶּאֱתָיֽוּן׃ . The motion verb is: קָרְב֖וּ .
226391,The verse is: קָרְב֥וּ רִֽיבְכֶ֖ם יֹאמַ֣ר יְהוָ֑ה הַגִּ֨ישׁוּ֙ עֲצֻמֹ֣ותֵיכֶ֔ם יֹאמַ֖ר מֶ֥לֶךְ יַעֲקֹֽב׃ . The motion verb is: קָרְב֥וּ .
226395,The verse is: קָרְב֥וּ רִֽיבְכֶ֖ם יֹאמַ֣ר יְהוָ֑ה הַגִּ֨ישׁוּ֙ עֲצֻמֹ֣ותֵיכֶ֔ם יֹאמַ֖ר מֶ֥לֶךְ יַעֲקֹֽב׃ . The motion verb is: הַגִּ֨ישׁוּ֙ .
226400,The verse is: יַגִּ֨ישׁוּ֙ וְיַגִּ֣ידוּ לָ֔נוּ אֵ֖ת אֲשֶׁ֣ר תִּקְרֶ֑ינָה הָרִאשֹׁנֹ֣ות׀ מָ֣ה הֵ֗נָּה הַגִּ֜ידוּ וְנָשִׂ֤ימָה לִבֵּ֨נוּ֙ וְנֵדְעָ֣ה אַחֲרִיתָ֔ן אֹ֥ו הַבָּאֹ֖ות הַשְׁמִיעֻֽנוּ׃ . The motion verb is: יַגִּ֨ישׁוּ֙ .
226420,The verse is: יַגִּ֨ישׁוּ֙ וְיַגִּ֣ידוּ לָ֔נוּ אֵ֖ת אֲשֶׁ֣ר תִּקְרֶ֑ינָה הָרִאשֹׁנֹ֣ות׀ מָ֣ה הֵ֗נָּה הַגִּ֜ידוּ וְנָשִׂ֤ימָה לִבֵּ֨נוּ֙ וְנֵדְעָ֣ה אַחֲרִיתָ֔ן אֹ֥ו הַבָּאֹ֖ות הַשְׁמִיעֻֽנוּ׃ . The motion verb is: בָּאֹ֖ות .
226464,The verse is: הַעִירֹ֤ותִי מִצָּפֹון֙ וַיַּ֔את מִמִּזְרַח־שֶׁ֖מֶשׁ יִקְרָ֣א בִשְׁמִ֑י וְיָבֹ֤א סְגָנִים֙ כְּמֹו־חֹ֔מֶר וּכְמֹ֥ו יֹוצֵ֖ר יִרְמָס־טִֽיט׃ . The motion verb is: יָבֹ֤א .
226520,The verse is: וְאֵ֨רֶא֙ וְאֵ֣ין אִ֔ישׁ וּמֵאֵ֖לֶּה וְאֵ֣ין יֹועֵ֑ץ וְאֶשְׁאָלֵ֖ם וְיָשִׁ֥יבוּ דָבָֽר׃ . The motion verb is: יָשִׁ֥יבוּ .
226545,The verse is: הֵ֤ן עַבְדִּי֙ אֶתְמָךְ־בֹּ֔ו בְּחִירִ֖י רָצְתָ֣ה נַפְשִׁ֑י נָתַ֤תִּי רוּחִי֙ עָלָ֔יו מִשְׁפָּ֖ט לַגֹּויִ֥ם יֹוצִֽיא׃ . The motion verb is: יֹוצִֽיא׃ .
226569,The verse is: קָנֶ֤ה רָצוּץ֙ לֹ֣א יִשְׁבֹּ֔ור וּפִשְׁתָּ֥ה כֵהָ֖ה לֹ֣א יְכַבֶּ֑נָּה לֶאֱמֶ֖ת יֹוצִ֥יא מִשְׁפָּֽט׃ . The motion verb is: יֹוצִ֥יא .
226612,The verse is: כֹּֽה־אָמַ֞ר הָאֵ֣ל׀ יְהוָ֗ה בֹּורֵ֤א הַשָּׁמַ֨יִם֙ וְנֹ֣וטֵיהֶ֔ם רֹקַ֥ע הָאָ֖רֶץ וְצֶאֱצָאֶ֑יהָ נֹתֵ֤ן נְשָׁמָה֙ לָעָ֣ם עָלֶ֔יהָ וְר֖וּחַ לַהֹלְכִ֥ים בָּֽהּ׃ . The motion verb is: הֹלְכִ֥ים .
226638,The verse is: לִפְקֹ֖חַ עֵינַ֣יִם עִוְרֹ֑ות לְהֹוצִ֤יא מִמַּסְגֵּר֙ אַסִּ֔יר מִבֵּ֥ית כֶּ֖לֶא יֹ֥שְׁבֵי חֹֽשֶׁךְ׃ . The motion verb is: הֹוצִ֤יא .
226665,The verse is: הָרִֽאשֹׁנֹ֖ות הִנֵּה־בָ֑אוּ וַֽחֲדָשֹׁות֙ אֲנִ֣י מַגִּ֔יד בְּטֶ֥רֶם תִּצְמַ֖חְנָה אַשְׁמִ֥יע אֶתְכֶֽם׃ פ . The motion verb is: בָ֑אוּ .
226685,The verse is: שִׁ֤ירוּ לַֽיהוָה֙ שִׁ֣יר חָדָ֔שׁ תְּהִלָּתֹ֖ו מִקְצֵ֣ה הָאָ֑רֶץ יֹורְדֵ֤י הַיָּם֙ וּמְלֹאֹ֔ו אִיִּ֖ים וְיֹשְׁבֵיהֶֽם׃ . The motion verb is: יֹורְדֵ֤י .
226721,The verse is: יְהוָה֙ כַּגִּבֹּ֣ור יֵצֵ֔א כְּאִ֥ישׁ מִלְחָמֹ֖ות יָעִ֣יר קִנְאָ֑ה יָרִ֨יעַ֙ אַף־יַצְרִ֔יחַ עַל־אֹיְבָ֖יו יִתְגַּבָּֽר׃ ס . The motion verb is: יֵצֵ֔א .
226764,The verse is: וְהֹולַכְתִּ֣י עִוְרִ֗ים בְּדֶ֨רֶךְ֙ לֹ֣א יָדָ֔עוּ בִּנְתִיבֹ֥ות לֹֽא־יָדְע֖וּ אַדְרִיכֵ֑ם אָשִׂים֩ מַחְשָׁ֨ךְ לִפְנֵיהֶ֜ם לָאֹ֗ור וּמַֽעֲקַשִּׁים֙ לְמִישֹׁ֔ור אֵ֚לֶּה הַדְּבָרִ֔ים עֲשִׂיתִ֖ם וְלֹ֥א עֲזַבְתִּֽים׃ . The motion verb is: הֹולַכְתִּ֣י .
226826,The verse is: מִ֤י עִוֵּר֙ כִּ֣י אִם־עַבְדִּ֔י וְחֵרֵ֖שׁ כְּמַלְאָכִ֣י אֶשְׁלָ֑ח מִ֤י עִוֵּר֙ כִּמְשֻׁלָּ֔ם וְעִוֵּ֖ר כְּעֶ֥בֶד יְהוָֽה׃ . The motion verb is: אֶשְׁלָ֑ח .
226880,The verse is: וְהוּא֮ עַם־בָּז֣וּז וְשָׁסוּי֒ הָפֵ֤חַ בַּֽחוּרִים֙ כֻּלָּ֔ם וּבְבָתֵּ֥י כְלָאִ֖ים הָחְבָּ֑אוּ הָי֤וּ לָבַז֙ וְאֵ֣ין מַצִּ֔יל מְשִׁסָּ֖ה וְאֵין־אֹמֵ֥ר הָשַֽׁב׃ . The motion verb is: הָשַֽׁב׃ .
226910,The verse is: מִֽי־נָתַ֨ן לִמְשִׁיסָּ֧ה יַעֲקֹ֛ב וְיִשְׂרָאֵ֥ל לְבֹזְזִ֖ים הֲלֹ֣וא יְהוָ֑ה ז֚וּ חָטָ֣אנוּ לֹ֔ו וְלֹֽא־אָב֤וּ בִדְרָכָיו֙ הָלֹ֔וךְ וְלֹ֥א שָׁמְע֖וּ בְּתֹורָתֹֽו׃ . The motion verb is: הָלֹ֔וךְ .
226959,The verse is: כִּֽי־תַעֲבֹ֤ר בַּמַּ֨יִם֙ אִתְּךָ־אָ֔נִי וּבַנְּהָרֹ֖ות לֹ֣א יִשְׁטְפ֑וּךָ כִּֽי־תֵלֵ֤ךְ בְּמֹו־אֵשׁ֙ לֹ֣א תִכָּוֶ֔ה וְלֶהָבָ֖ה לֹ֥א תִבְעַר־בָּֽךְ׃ . The motion verb is: תַעֲבֹ֤ר .
226972,The verse is: כִּֽי־תַעֲבֹ֤ר בַּמַּ֨יִם֙ אִתְּךָ־אָ֔נִי וּבַנְּהָרֹ֖ות לֹ֣א יִשְׁטְפ֑וּךָ כִּֽי־תֵלֵ֤ךְ בְּמֹו־אֵשׁ֙ לֹ֣א תִכָּוֶ֔ה וְלֶהָבָ֖ה לֹ֥א תִבְעַר־בָּֽךְ׃ . The motion verb is: תֵלֵ֤ךְ .
227020,The verse is: אַל־תִּירָ֖א כִּ֣י אִתְּךָ־אָ֑נִי מִמִּזְרָח֙ אָבִ֣יא זַרְעֶ֔ךָ וּמִֽמַּעֲרָ֖ב אֲקַבְּצֶֽךָּ׃ . The motion verb is: אָבִ֣יא .
227025,The verse is: אַל־תִּירָ֖א כִּ֣י אִתְּךָ־אָ֑נִי מִמִּזְרָח֙ אָבִ֣יא זַרְעֶ֔ךָ וּמִֽמַּעֲרָ֖ב אֲקַבְּצֶֽךָּ׃ . The motion verb is: אֲקַבְּצֶֽךָּ׃ .
