verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
1908739,JRD[,1Qisaa,Isaiah,38,18,JWRDJ,KJ> LW> C>WL TWDKH W LW> MWT JHLLKH W LW> JFBRW JWRDJ BWR >L >MTKH,W LW> JFBRW JWRDJ BWR >L >MTKH,JWRDJ BWR,>L >MTKH,0,0,,qal,ptca,>L,,,
225377,<LH[,MT,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,,,,qal,impf,,,,
1921694,<LH[,1Q8,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,,0,000000000000000000000000000000001,qal,impf,,,,
1908805,<LH[,1Qisaa,Isaiah,38,22,><LH,W J>MR XZQJH MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,,0,000000000000000000000000000000,qal,impf,,,,
225454,BW>[,MT,Isaiah,39,3,JB>,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W JB> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,,,,qal,wayq,>L,,,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,M >JN,,,,qal,impf,MN,,,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,>LJK,,,,qal,impf,>L,,,
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,,,,qal,perf,MN,MN,,
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,,,,qal,perf,>L,,,
1921775,BW>[,1Q8,Isaiah,39,3,JBW>,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,wayy,>L,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,M >JN,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,M,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,>LJK,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,>LJK,,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,M,M,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,0,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,perf,>LJ,,,
1908886,BW>[,1Qisaa,Isaiah,39,3,JBW>,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH, JC<JH H NBJ>,>L H MLK JXWZQJH,0,0,,qal,wayy,>L,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W M >JN JBW>W >LJKH,,M >JN,0,0,,qal,impf,M,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W M >JN JBW>W >LJKH,,>LJKH,0,0,,qal,impf,>LJKH,,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,0,0,,qal,perf,M,M,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,0,0,,qal,perf,>LJ,,,
1921844,BW>[,1Q8,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF> KL >CR B BJTK W >CR >YRW >BTJK <D H JWM H ZH BBL L> JWTR DBR >MR JHWH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1908955,BW>[,1Qisaa,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1908972,BW>[,1Qisaa,Isaiah,39,6,JBW>W,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,W NF>W KWL BBL JBW>W,,BBL,0,0,,qal,impf,,,,
225546,JY>[,MT,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,>CR JY>W MMK,,MMK,,,,qal,impf,MN,,,
1921871,JY>[,1Q8,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,>CR JY>W MMK,,MMK,0,0,00000000000000000000000000000000000000000000000000000,qal,impf,MMK,,,
1908984,JY>[,1Qisaa,Isaiah,39,7,JY>W,W M BNJKH >CR JY>W M M<JKH >CR TWLJD JQXW W JHJW SRJSJM B HJKL MLK BBL,>CR JY>W M M<JKH,,M M<JKH,0,0,,qal,impf,M,,,
1921937,PNH[,1Q8,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH JCRW B <RBH MSLH L >LHJNW,,,,,0,000000000000000000000000000000000000000000000,piel,impv,,,,
1909051,PNH[,1Qisaa,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH W JCRW B <RBH MSLH L >LWHJNW,,,,,0,00000000000000000000000000000000000000000000000,piel,impv,,,,
225696,<LH[,MT,Isaiah,40,9,<LJ,<L HR GBH <LJ LK MBFRT YJWN HRJMJ B KX QWLK MBFRT JRWCLM HRJMJ >L TJR>J >MRJ L <RJ JHWDH HNH >LHJKM,<L HR GBH <LJ LK,,<L HR GBH,,,,qal,impv,<L,,,
1909147,<LH[,1Qisaa,Isaiah,40,9,<LJ,<L HR GBH <LJ LKJ MBFRT YJWN HRJMJ B KWX QWLK MBFRT JRWCLJM HRJMJ >L TJR>J >MWRJ L <RJ JHWDH HNH >LWHHKMH,<L HR GBH <LJ LKJ,,<L HR GBH,0,0,,qal,impv,<L,,,
1909172,BW>[,1Qisaa,Isaiah,40,10,JBW>,HNH >DWNJ JHWH B XWZQ JBW> W ZRW<W MCLH LW> HNH FKRW >TW W P<LTJW L PNJW,,,,,0,0000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1909437,JY>[,1Qisaa,Isaiah,40,26,MWYJ>,F>W MRWM <JNJKMH W R>W MJ BR> >LH H MWYJ> B MSPR YB>M L KWLM B CM JQR> M RWB >WNJM W >MY KWXW W >JC LW> N<DR,,,,,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,ptca,,,,
1909522,XLP[,1Qisaa,Isaiah,40,31,JXLJPW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,,,,,0,000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1909525,<LH[,1Qisaa,Isaiah,40,31,J<LW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,,,,,0,000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1909529,RWY[,1Qisaa,Isaiah,40,31,JRWYW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,,,,,0,000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1909533,HLK[,1Qisaa,Isaiah,40,31,JLKW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,,,,,0,000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1909543,XLP[,1Qisaa,Isaiah,41,1,JXLJPW,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,,,,,0,00000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1909545,NGC[,1Qisaa,Isaiah,41,1,JGWCW,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,,,,,0,00000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1909551,QRB[,1Qisaa,Isaiah,41,1,NQRBH,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,,,,,0,00000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1909569,JRD[,1Qisaa,Isaiah,41,2,JWRJD,MJ H<JR M MZRX YDQ W JQR>HW L RGLJW W JTN L PNJW GW>JM W MLKJM JWRJD W JTN K <PR XRBW K QC NWDP QCTW,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1921987,<BR[,1Q8,Isaiah,41,3,J<BWR,JRDPM J<BWR CLWM >RX B RGLJW L> JBW>,,,,,0,000000000000000000000000000000000,qal,impf,,,,
1921993,BW>[,1Q8,Isaiah,41,3,JBW>,JRDPM J<BWR CLWM >RX B RGLJW L> JBW>,,,,,0,000000000000000000000000000000000,qal,impf,,,,
1909583,<BR[,1Qisaa,Isaiah,41,3,J<BWR,W JRDPM W J<BWR CLWM >WRX B RGLJW LW> JBJNW,,,,,0,00000000000000000000000000000000000000,qal,impf,,,,
1922021,QRB[,1Q8,Isaiah,41,5,QRBW,R>W >JJM W JJR>W QYWT H >RY JXRDW QRBW W J>TJWN,,,,,0,000000000000000000000000000000000000000,qal,perf,,,,
1922023,>TH[,1Q8,Isaiah,41,5,J>TJWN,R>W >JJM W JJR>W QYWT H >RY JXRDW QRBW W J>TJWN,,,,,0,000000000000000000000000000000000000000,qal,wayy,,,,
1909617,QRB[,1Qisaa,Isaiah,41,5,QRBW,R>W >JJM W JR>W QY>WWT H >RY JXDW QRBW W >TJWN,,,,,0,000000000000000000000000000000000000000,qal,impv,,,,
1909619,>TH[,1Qisaa,Isaiah,41,5,>TJWN,R>W >JJM W JR>W QY>WWT H >RY JXDW QRBW W >TJWN,,,,,0,000000000000000000000000000000000000000,qal,impv,,,,
1922293,NGC[,1Q8,Isaiah,41,22,JGJCW,JGJCW W JGJDW LNW >T >CR TQRJNH H R>CNWT MH HNH HGJDW W NFJMH LBNW W ND<H >XRJTN >W H B>WT HCMJ<NW,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1922313,BW>[,1Q8,Isaiah,41,22,B>WT,JGJCW W JGJDW LNW >T >CR TQRJNH H R>CNWT MH HNH HGJDW W NFJMH LBNW W ND<H >XRJTN >W H B>WT HCMJ<NW,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1909887,NGC[,1Qisaa,Isaiah,41,22,JGJCW,JGJCW W JGJDW LNW >T >CR TQR>WN H R>JCWNWT MH HNH HGJDW W NFJMH LBNW W ND<H >W >XRWNWT >W H B>WT HCMJ<WNW,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,impf,,,,
1909908,BW>[,1Qisaa,Isaiah,41,22,B>WT,JGJCW W JGJDW LNW >T >CR TQR>WN H R>JCWNWT MH HNH HGJDW W NFJMH LBNW W ND<H >W >XRWNWT >W H B>WT HCMJ<WNW,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1922318,>TH[,1Q8,Isaiah,41,23,>TJWT,HGJDW H >TJWT L >XWR W ND<H KJ >LHJM >TM >P TJVJBW W TR<W W NCT<H W NR>H JXDJW,,,,,0,00000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1909913,>TH[,1Qisaa,Isaiah,41,23,>WTJWT,HGJDW H >WTJWT L >XWR W ND<H KJ> >LWHJM >TMH >P TJVJBW W TR<W W NCM<H W NR>H JXDJW,,,,,0,000000000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1909945,>TH[,1Qisaa,Isaiah,41,25,J>TJW,H<JRWT M YPWN W J>TJW M MZRX CMC W JQR> B CMW W JBW>W SGNJM KMW XMR W KMW JWYR W JRMWS VJV,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000,qal,wayy,,,,
1909954,BW>[,1Qisaa,Isaiah,41,25,JBW>W,H<JRWT M YPWN W J>TJW M MZRX CMC W JQR> B CMW W JBW>W SGNJM KMW XMR W KMW JWYR W JRMWS VJV,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1910012,CWB[,1Qisaa,Isaiah,41,28,JCJBW,W >R>H W >JN >JC W M >LH W >JN JW<Y >C>LM W JCJBW DBR,,,,,0,000000000000000000000000000000000000000000,hifil,impf,,,,
226545,JY>[,MT,Isaiah,42,1,JWYJ>,HN <BDJ >TMK BW BXJRJ RYTH NPCJ NTTJ RWXJ <LJW MCPV L GWJM JWYJ>,MCPV L GWJM JWYJ>,,L GWJM,,,,hif,impf,L,,,
1910040,JY>[,1Qisaa,Isaiah,42,1,JWYJ>,HNH <BDJ >TMWKH BW BXJRJ RYTH NPCJ NTTJ RWXJ <LJW W MCPVW L GW>JM JWYJ>,W MCPVW L GW>JM JWYJ>,,L GW>JM,0,0,,hifil,impf,L,,,
1910073,RWY[,1Qisaa,Isaiah,42,4,JRWY,W LW> JKHH W LW> JRWY <D JFJM B >RY MCPV W L TWRTJW >JJM JNXJLW,,,,,0,000000000000000000000000000000000000000000000000000,qal,impf,,,,
226612,HLK[,MT,Isaiah,42,5,HLKJM,KH >MR H >L JHWH BWR> H CMJM W NWVJHM RQ< H >RY W Y>Y>JH NTN NCMH L <M <LJH W RWX L HLKJM BH,L HLKJM BH,,BH,,,,qal,ptca,B,,,
1910109,HLK[,1Qisaa,Isaiah,42,5,HWLKJM,KWH >MR H >L H >LWHJM BWRH H CMJM W NWVJHMH RWQ< H >RY W Y>Y>JH NWTN NCMH L <M <LJH> W RWX L HWLKJM BH,L HWLKJM BH,,BH,0,0,,qal,ptca,BH,,,
226638,JY>[,MT,Isaiah,42,7,HWYJ>,L PQX <JNJM <WRWT L HWYJ> M MSGR >SJR M BJT KL> JCBJ XCK,L HWYJ> M MSGR >SJR,,M MSGR,,,,hif,infc,MN,,,
1910137,JY>[,1Qisaa,Isaiah,42,7,HWYJ>,L PQWX <JNJM <WRWT L HWYJ> M MSGR >SWR W M BJT KL> JWCBJ XWCK,L HWYJ> M MSGR >SWR,,M MSGR,0,0,,hifil,infc,M,,,
1910167,BW>[,1Qisaa,Isaiah,42,9,B>W,H RJCWNWT HNH B>W W H XDCWT >NJ MGJD B VRM TYMXNH >CMJ< >TKMH,,,,,0,000000000000000000000000000000000000000000000000000,qal,perf,,,,
1910190,JRD[,1Qisaa,Isaiah,42,10,JWRDJ,CJRW L JHWH CJR XDC W THLTW M QYH H >RY JWRDJ H JM W MLW>W >JJM W JWCBJHM,,,,,0,000000000000000000000000000000000000000000000000000000000000,qal,ptca,,,,
1910228,JY>[,1Qisaa,Isaiah,42,13,JY>,JHWH K GBWR JY> K >JC MLXMWT J<JR QN>H JWDJ< >P JYRJX <L >WJBJW JTGBR,,,,,0,0000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
226764,HLK[,MT,Isaiah,42,16,HWLKTJ,W HWLKTJ <WRJM B DRK L> JD<W B NTJBWT L> JD<W >DRJKM >FJM MXCK L PNJHM L >WR W M<QCJM L MJCWR >LH H DBRJM <FJTM W L> <ZBTJM,W HWLKTJ <WRJM B DRK,,B DRK,,,,hif,perf,B,,,
1910273,HLK[,1Qisaa,Isaiah,42,16,HWLJKTJ,W HWLJKTJ <WRJM B DRK W LW> JD<W B NTJBWT LW> JD<W >DRJKM >FJMH MHCWKJM L PNJHMH L >WR W M<QCJM L MJCWR >LH H DBRJM <FJTJM W LW> <ZBTJM,W HWLJKTJ <WRJM B DRK,,B DRK,0,0,,hifil,perf,B,,,
1910396,CWB[,1Qisaa,Isaiah,42,22,HCB,W HW>H <M BZWZ W CSWJ HPX B XWRJM KWLM W B BTJ KL>JM HWXB>W HJW L BZ W >JN MYJL L MCWSH W >JN >WMR HCB,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,impv,,,,
226910,HLK[,MT,Isaiah,42,24,HLWK,MJ NTN L MCWSH J<QB W JFR>L L BZZJM H LW> JHWH ZW XV>NW LW W L> >BW B DRKJW HLWK W L> CM<W B TWRTW,B DRKJW HLWK,,B DRKJW,,,,qal,infa,B,,,
1910431,HLK[,1Qisaa,Isaiah,42,24,HLWK,MJ> NTN L MCWSH J<QWB W JFR>L L BWZZJM H LW> JHWH ZH XV>NW LW W LW> >BW B DRKJW L HLWK W LW> CM<W B TWRTJW,B DRKJW L HLWK,,B DRKJW,0,0,,qal,infc,B,,,
226959,<BR[,MT,Isaiah,43,2,T<BR,KJ T<BR B MJM >TK >NJ W B NHRWT L> JCVPWK KJ TLK BMW >C L> TKWH W LHBH L> TB<R BK,KJ T<BR B MJM,,B MJM,,,,qal,impf,B,,,
226972,HLK[,MT,Isaiah,43,2,TLK,KJ T<BR B MJM >TK >NJ W B NHRWT L> JCVPWK KJ TLK BMW >C L> TKWH W LHBH L> TB<R BK,KJ TLK BMW >C,,BMW >C,,,,qal,impf,BMW,,,
1922376,<BR[,1Q8,Isaiah,43,2,T<BR,KJ T<BR B MJM >TK >NJ W B NHRWT L> JCVPWK KJ TLK BMW >C L> TKWH W LHBH L> TB<R BK,KJ T<BR B MJM,,B MJM,0,0,00000000000000000000000000000000000000000000000000000000000000000,qal,impf,B,,,
1922385,CVP[,1Q8,Isaiah,43,2,JCVPWK,KJ T<BR B MJM >TK >NJ W B NHRWT L> JCVPWK KJ TLK BMW >C L> TKWH W LHBH L> TB<R BK,,,,,0,00000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1922387,HLK[,1Q8,Isaiah,43,2,TLK,KJ T<BR B MJM >TK >NJ W B NHRWT L> JCVPWK KJ TLK BMW >C L> TKWH W LHBH L> TB<R BK,KJ TLK BMW >C,,BMW >C,,0,00000000000000000000000000000000000000000000000000000000000000000,qal,impf,BMW,,,
1910483,<BR[,1Qisaa,Isaiah,43,2,T<BWR,KJ> T<BWR B MJM >TKH >NJ W B NHRWT LW> JCVPWK KJ> TLK BMW >C LW> TKWH W LHBH LW> TB<R BKH,KJ> T<BWR B MJM,,B MJM,0,0,,qal,impf,B,,,
1910492,CVP[,1Qisaa,Isaiah,43,2,JCVPWK,KJ> T<BWR B MJM >TKH >NJ W B NHRWT LW> JCVPWK KJ> TLK BMW >C LW> TKWH W LHBH LW> TB<R BKH,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1910494,HLK[,1Qisaa,Isaiah,43,2,TLK,KJ> T<BWR B MJM >TKH >NJ W B NHRWT LW> JCVPWK KJ> TLK BMW >C LW> TKWH W LHBH LW> TB<R BKH,KJ> TLK BMW >C,,BMW >C,0,0,,qal,impf,BMW,,,
227020,BW>[,MT,Isaiah,43,5,>BJ>,>L TJR> KJ >TK >NJ M MZRX >BJ> ZR<K W M M<RB >QBYK,M MZRX >BJ> ZR<K,,M MZRX,,,,hif,impf,MN,,,
1922438,BW>[,1Q8,Isaiah,43,5,>BJ>,>L TJR> KJ >TK >NJ M MZRX >BJ> ZR<K W M M<RB >QBYK,M MZRX >BJ> ZR<KH,,M MZRX,,0,0000000000000000000000000000000000000000000,hifil,impf,MN,,,
1910545,BW>[,1Qisaa,Isaiah,43,5,>BJ>,>L TJR> KJ> >TKH >NJ M MZRX >BJ> ZR<KH W M M<RB >QBYKH,M MZRX >BJ> ZR<KH,,M MZRX,,0,00000000000000000000000000000000000000000000000,hifil,impf,MN,,,
227036,BW>[,MT,Isaiah,43,6,HBJ>J,>MR L YPWN TNJ W L TJMN >L TKL>J HBJ>J BNJ M RXWQ W BNWTJ M QYH H >RY,HBJ>J BNJ M RXWQ,,M RXWQ,,,,hif,impv,MN,,,
1922454,BW>[,1Q8,Isaiah,43,6,HBJ>W,>WMR L YPWN TNJ W L TJMN >L TKL>J HBJ>W BNJK M RXWQ W BNTJK M QYH H >RY,HBJ>W BNJK M RXWQ,,M RXWQ,0,0,000000000000000000000000000000000000000000000000000000000,hifil,impv,M,,,
1910561,BW>[,1Qisaa,Isaiah,43,6,HBJ>W,>WMR L YPWN TNJ W L TJMN >L TKL>J HBJ>W BNJ M RXWQ W BNWTJ M QYWJ H >RY,HBJ>W BNJ M RXWQ,,M RXWQ,0,0,,hifil,impv,M,,,
1922479,JY>[,1Q8,Isaiah,43,8,>WYJ>,>WYJ> <M <WR W <JNJM JC W XRCJM W >ZNJM LMW,,,,,0,000000000000000000000000000000000000,hifil,impf,,,,
1910585,JY>[,1Qisaa,Isaiah,43,8,HWYJ>W,HWYJ>W <M <W>R <JNJM JC W XRCJM W >WZNJM LMW,,,,,0,00000000000000000000000000000000000000,hifil,impv,,,,
1910702,JRD[,1Qisaa,Isaiah,43,14,HWRDTJ,KWH >MR JHWH GW>LKMH QDWC JFR>L LM<NKMH CLXTJ B BBL W HWRDTJ BRJXJM KWLM W KFDJJM B >WNJWT RNTMH,,,,,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000,hifil,perf,,,,
1910733,JY>[,1Qisaa,Isaiah,43,17,MWYJ>,H MWYJ> RKB W SWS W XJL W <WZWZ JXDJW JCKWBW BL JQWMW D<KW K PCTH KBW,,,,,0,0000000000000000000000000000000000000000000000000000000,hifil,ptca,,,,
227276,BW>[,MT,Isaiah,43,23,HBJ>T,L> HBJ>T LJ FH <LTJK W ZBXJK L> KBDTNJ L> H<BDTJK B MNXH W L> HWG<TJK B LBWNH,L> HBJ>T LJ FH <LTJK,,LJ,,,,hif,perf,L,,,
1922630,BW>[,1Q8,Isaiah,43,23,HBJ>WT,L> HBJ>WT LJ FH <LTJK W ZBXJK L> KBDTNJ L> H<BDTJK B MNXH W L> HWG<TJK B LBWNH,L> HBJ>WT LJ FH <LTJK,,LJ,0,0,000000000000000000000000000000000000000000000000000000000000000000000,hifil,perf,LJ,,,
1910817,BW>[,1Qisaa,Isaiah,43,23,HBJ>WTH,LW> HBJ>WTH LJ FH L <WLH W B ZBXJKH LW> KBDTNJ W LW> <FJTH LJ> MNXH W LW> HWG<TJKH B LBWNH,LW> HBJ>WTH LJ FH L,,LJ,0,0,,hifil,perf,LJ,,,
227459,>TH[,MT,Isaiah,44,7,>TJWT,W MJ KMWNJ JQR> W JGJDH W J<RKH LJ M FWMJ <M <WLM W >TJWT W >CR TB>NH JGJDW LMW,W >TJWT JGJDW LMW,,LMW,,,,qal,ptca,L,,,
1911016,>TH[,1Qisaa,Isaiah,44,7,>WTJWT,W MJ> KMWNJ JQR> W JGJDH W J<RWKHH LW> M FJMW <M <WLM W >WTJWT JW>MR >CR TBW>JNH JGJDW LMW,W >WTJWT JGJDW LMW,,LMW,0,0,,qal,ptca,LMW,,,
1911019,BW>[,1Qisaa,Isaiah,44,7,TBW>JNH,W MJ> KMWNJ JQR> W JGJDH W J<RWKHH LW> M FJMW <M <WLM W >WTJWT JW>MR >CR TBW>JNH JGJDW LMW,,,,,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000,qal,impf,,,,
1911129,T>R[,1Qisaa,Isaiah,44,13,JT>RHW,XWRC <YJM NVHW QW JT>RHW B FRD W <FHW B MQY<WT W B MXGH JT>RHW W J<FHW K TBNJT >JC K TP>RT >DM L CBT BJT,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,piel,impf,,,,
1911139,T>R[,1Qisaa,Isaiah,44,13,JT>RHW,XWRC <YJM NVHW QW JT>RHW B FRD W <FHW B MQY<WT W B MXGH JT>RHW W J<FHW K TBNJT >JC K TP>RT >DM L CBT BJT,,,,,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,piel,impf,,,,
227689,CWB[,MT,Isaiah,44,19,JCJB,W L> JCJB >L LBW W L> D<T W L> TBWNH L >MR XYJW FRPTJ BMW >C W >P >PJTJ <L GXLJW LXM >YLH BFR W >KL W JTRW L TW<BH ><FH L BWL <Y >SGWD,W L> JCJB >L LBW,,>L LBW,,,,hif,impf,>L,,,
