,verb_id,book,chapter,verse_num,verse_heb,verb_heb,clause_heb,cmpl_heb
281,224272,Isaiah,37,2,וַ֠יִּשְׁלַח אֶת־אֶלְיָקִ֨ים אֲשֶׁר־עַל־הַבַּ֜יִת וְאֵ֣ת׀ שֶׁבְנָ֣א הַסֹּופֵ֗ר וְאֵת֙ זִקְנֵ֣י הַכֹּהֲנִ֔ים מִתְכַּסִּ֖ים בַּשַּׂקִּ֑ים אֶל־יְשַֽׁעְיָ֥הוּ בֶן־אָמֹ֖וץ הַנָּבִֽיא׃ ,יִּשְׁלַח ,וַ֠יִּשְׁלַח אֶת־אֶלְיָקִ֨ים וְאֵ֣ת׀ שֶׁבְנָ֣א הַסֹּופֵ֗ר וְאֵת֙ זִקְנֵ֣י הַכֹּהֲנִ֔ים אֶל־יְשַֽׁעְיָ֥הוּ בֶן־אָמֹ֖וץ הַנָּבִֽיא׃ ,אֶל־יְשַֽׁעְיָ֥הוּ בֶן־אָמֹ֖וץ הַנָּבִֽיא׃ 
282,224316,Isaiah,37,3,וַיֹּאמְר֣וּ אֵלָ֗יו כֹּ֚ה אָמַ֣ר חִזְקִיָּ֔הוּ יֹום־צָרָ֧ה וְתֹוכֵחָ֛ה וּנְאָצָ֖ה הַיֹּ֣ום הַזֶּ֑ה כִּ֣י בָ֤אוּ בָנִים֙ עַד־מַשְׁבֵּ֔ר וְכֹ֥חַ אַ֖יִן לְלֵדָֽה׃ ,בָ֤אוּ ,כִּ֣י בָ֤אוּ בָנִים֙ עַד־מַשְׁבֵּ֔ר ,עַד־מַשְׁבֵּ֔ר 
283,224333,Isaiah,37,4,אוּלַ֡י יִשְׁמַע֩ יְהוָ֨ה אֱלֹהֶ֜יךָ אֵ֣ת׀ דִּבְרֵ֣י רַב־שָׁקֵ֗ה אֲשֶׁר֩ שְׁלָחֹ֨ו מֶֽלֶךְ־אַשּׁ֤וּר׀ אֲדֹנָיו֙ לְחָרֵף֙ אֱלֹהִ֣ים חַ֔י וְהֹוכִ֨יחַ֙ בַּדְּבָרִ֔ים אֲשֶׁ֥ר שָׁמַ֖ע יְהוָ֣ה אֱלֹהֶ֑יךָ וְנָשָׂ֣אתָ תְפִלָּ֔ה בְּעַ֥ד הַשְּׁאֵרִ֖ית הַנִּמְצָאָֽה׃ ,שְׁלָחֹ֨ו ,אֲשֶׁר֩ שְׁלָחֹ֨ו מֶֽלֶךְ־אַשּׁ֤וּר׀ אֲדֹנָיו֙ ,
284,224359,Isaiah,37,5,וַיָּבֹ֗אוּ עַבְדֵ֛י הַמֶּ֥לֶךְ חִזְקִיָּ֖הוּ אֶל־יְשַׁעְיָֽהוּ׃ ,יָּבֹ֗אוּ ,וַיָּבֹ֗אוּ עַבְדֵ֛י הַמֶּ֥לֶךְ חִזְקִיָּ֖הוּ אֶל־יְשַׁעְיָֽהוּ׃ ,אֶל־יְשַׁעְיָֽהוּ׃ 
285,224399,Isaiah,37,7,הִנְנִ֨י נֹותֵ֥ן בֹּו֙ ר֔וּחַ וְשָׁמַ֥ע שְׁמוּעָ֖ה וְשָׁ֣ב אֶל־אַרְצֹ֑ו וְהִפַּלְתִּ֥יו בַּחֶ֖רֶב בְּאַרְצֹֽו׃ ,שָׁ֣ב ,וְשָׁ֣ב אֶל־אַרְצֹ֑ו ,אֶל־אַרְצֹ֑ו 
286,224403,Isaiah,37,7,הִנְנִ֨י נֹותֵ֥ן בֹּו֙ ר֔וּחַ וְשָׁמַ֥ע שְׁמוּעָ֖ה וְשָׁ֣ב אֶל־אַרְצֹ֑ו וְהִפַּלְתִּ֥יו בַּחֶ֖רֶב בְּאַרְצֹֽו׃ ,הִפַּלְתִּ֥יו ,וְהִפַּלְתִּ֥יו בַּחֶ֖רֶב בְּאַרְצֹֽו׃ ,
287,224410,Isaiah,37,8,וַיָּ֨שָׁב֙ רַב־שָׁקֵ֔ה וַיִּמְצָא֙ אֶת־מֶ֣לֶךְ אַשּׁ֔וּר נִלְחָ֖ם עַל־לִבְנָ֑ה כִּ֣י שָׁמַ֔ע כִּ֥י נָסַ֖ע מִלָּכִֽישׁ׃ ,יָּ֨שָׁב֙ ,וַיָּ֨שָׁב֙ רַב־שָׁקֵ֔ה ,
288,224434,Isaiah,37,9,וַיִּשְׁמַ֗ע עַל־תִּרְהָ֤קָה מֶֽלֶךְ־כּוּשׁ֙ לֵאמֹ֔ר יָצָ֖א לְהִלָּחֵ֣ם אִתָּ֑ךְ וַיִּשְׁמַע֙ וַיִּשְׁלַ֣ח מַלְאָכִ֔ים אֶל־חִזְקִיָּ֖הוּ לֵאמֹֽר׃ ,יָצָ֖א ,יָצָ֖א ,
289,224441,Isaiah,37,9,וַיִּשְׁמַ֗ע עַל־תִּרְהָ֤קָה מֶֽלֶךְ־כּוּשׁ֙ לֵאמֹ֔ר יָצָ֖א לְהִלָּחֵ֣ם אִתָּ֑ךְ וַיִּשְׁמַע֙ וַיִּשְׁלַ֣ח מַלְאָכִ֔ים אֶל־חִזְקִיָּ֖הוּ לֵאמֹֽר׃ ,יִּשְׁלַ֣ח ,וַיִּשְׁלַ֣ח מַלְאָכִ֔ים אֶל־חִזְקִיָּ֖הוּ ,אֶל־חִזְקִיָּ֖הוּ 
290,224525,Isaiah,37,14,וַיִּקַּ֨ח חִזְקִיָּ֧הוּ אֶת־הַסְּפָרִ֛ים מִיַּ֥ד הַמַּלְאָכִ֖ים וַיִּקְרָאֵ֑הוּ וַיַּ֨עַל֙ בֵּ֣ית יְהוָ֔ה וַיִּפְרְשֵׂ֥הוּ חִזְקִיָּ֖הוּ לִפְנֵ֥י יְהוָֽה׃ ,יִּקַּ֨ח ,וַיִּקַּ֨ח חִזְקִיָּ֧הוּ אֶת־הַסְּפָרִ֛ים מִיַּ֥ד הַמַּלְאָכִ֖ים ,מִיַּ֥ד הַמַּלְאָכִ֖ים 
291,224537,Isaiah,37,14,וַיִּקַּ֨ח חִזְקִיָּ֧הוּ אֶת־הַסְּפָרִ֛ים מִיַּ֥ד הַמַּלְאָכִ֖ים וַיִּקְרָאֵ֑הוּ וַיַּ֨עַל֙ בֵּ֣ית יְהוָ֔ה וַיִּפְרְשֵׂ֥הוּ חִזְקִיָּ֖הוּ לִפְנֵ֥י יְהוָֽה׃ ,יַּ֨עַל֙ ,וַיַּ֨עַל֙ בֵּ֣ית יְהוָ֔ה ,בֵּ֣ית יְהוָ֔ה 
292,224597,Isaiah,37,17,הַטֵּ֨ה יְהוָ֤ה׀ אָזְנְךָ֙ וּֽשְׁמָ֔ע פְּקַ֧ח יְהוָ֛ה עֵינֶ֖ךָ וּרְאֵ֑ה וּשְׁמַ֗ע אֵ֚ת כָּל־דִּבְרֵ֣י סַנְחֵרִ֔יב אֲשֶׁ֣ר שָׁלַ֔ח לְחָרֵ֖ף אֱלֹהִ֥ים חָֽי׃ ,שָׁלַ֔ח ,אֲשֶׁ֣ר שָׁלַ֔ח ,
293,224654,Isaiah,37,21,וַיִּשְׁלַח֙ יְשַֽׁעְיָ֣הוּ בֶן־אָמֹ֔וץ אֶל־חִזְקִיָּ֖הוּ לֵאמֹ֑ר כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵ֣י יִשְׂרָאֵ֔ל אֲשֶׁר֙ הִתְפַּלַּ֣לְתָּ אֵלַ֔י אֶל־סַנְחֵרִ֖יב מֶ֥לֶךְ אַשּֽׁוּר׃ ,יִּשְׁלַח֙ ,וַיִּשְׁלַח֙ יְשַֽׁעְיָ֣הוּ בֶן־אָמֹ֔וץ אֶל־חִזְקִיָּ֖הוּ ,אֶל־חִזְקִיָּ֖הוּ 
294,224721,Isaiah,37,24,בְּיַ֣ד עֲבָדֶיךָ֮ חֵרַ֣פְתָּ׀ אֲדֹנָי֒ וַתֹּ֗אמֶר בְּרֹ֥ב רִכְבִּ֛י אֲנִ֥י עָלִ֛יתִי מְרֹ֥ום הָרִ֖ים יַרְכְּתֵ֣י לְבָנֹ֑ון וְאֶכְרֹ֞ת קֹומַ֤ת אֲרָזָיו֙ מִבְחַ֣ר בְּרֹשָׁ֔יו וְאָבֹוא֙ מְרֹ֣ום קִצֹּ֔ו יַ֖עַר כַּרְמִלֹּֽו׃ ,עָלִ֛יתִי ,בְּרֹ֥ב רִכְבִּ֛י אֲנִ֥י עָלִ֛יתִי מְרֹ֥ום הָרִ֖ים יַרְכְּתֵ֣י לְבָנֹ֑ון ,מְרֹ֥ום הָרִ֖ים יַרְכְּתֵ֣י לְבָנֹ֑ון 
295,224733,Isaiah,37,24,בְּיַ֣ד עֲבָדֶיךָ֮ חֵרַ֣פְתָּ׀ אֲדֹנָי֒ וַתֹּ֗אמֶר בְּרֹ֥ב רִכְבִּ֛י אֲנִ֥י עָלִ֛יתִי מְרֹ֥ום הָרִ֖ים יַרְכְּתֵ֣י לְבָנֹ֑ון וְאֶכְרֹ֞ת קֹומַ֤ת אֲרָזָיו֙ מִבְחַ֣ר בְּרֹשָׁ֔יו וְאָבֹוא֙ מְרֹ֣ום קִצֹּ֔ו יַ֖עַר כַּרְמִלֹּֽו׃ ,אָבֹוא֙ ,וְאָבֹוא֙ מְרֹ֣ום קִצֹּ֔ו יַ֖עַר כַּרְמִלֹּֽו׃ ,מְרֹ֣ום קִצֹּ֔ו יַ֖עַר כַּרְמִלֹּֽו׃ 
296,224765,Isaiah,37,26,הֲלֹֽוא־שָׁמַ֤עְתָּ לְמֵֽרָחֹוק֙ אֹותָ֣הּ עָשִׂ֔יתִי מִ֥ימֵי קֶ֖דֶם וִיצַרְתִּ֑יהָ עַתָּ֣ה הֲבֵאתִ֔יהָ וּתְהִ֗י לְהַשְׁאֹ֛ות גַּלִּ֥ים נִצִּ֖ים עָרִ֥ים בְּצֻרֹֽות׃ ,הֲבֵאתִ֔יהָ ,עַתָּ֣ה הֲבֵאתִ֔יהָ ,
297,224797,Isaiah,37,28,וְשִׁבְתְּךָ֛ וְצֵאתְךָ֥ וּבֹואֲךָ֖ יָדָ֑עְתִּי וְאֵ֖ת הִֽתְרַגֶּזְךָ֥ אֵלָֽי׃ ,צֵאתְךָ֥ ,וְצֵאתְךָ֥ ,
298,224799,Isaiah,37,28,וְשִׁבְתְּךָ֛ וְצֵאתְךָ֥ וּבֹואֲךָ֖ יָדָ֑עְתִּי וְאֵ֖ת הִֽתְרַגֶּזְךָ֥ אֵלָֽי׃ ,בֹואֲךָ֖ ,וּבֹואֲךָ֖ ,
299,224810,Isaiah,37,29,יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ ,עָלָ֣ה ,וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י ,בְאָזְנָ֑י 
300,224823,Isaiah,37,29,יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ ,הֲשִׁ֣יבֹתִ֔יךָ ,וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ ,
301,224828,Isaiah,37,29,יַ֚עַן הִתְרַגֶּזְךָ֣ אֵלַ֔י וְשַׁאֲנַנְךָ֖ עָלָ֣ה בְאָזְנָ֑י וְשַׂמְתִּ֨י חַחִ֜י בְּאַפֶּ֗ךָ וּמִתְגִּי֙ בִּשְׂפָתֶ֔יךָ וַהֲשִׁ֣יבֹתִ֔יךָ בַּדֶּ֖רֶךְ אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ ,בָּ֥אתָ ,אֲשֶׁר־בָּ֥אתָ בָּֽהּ׃ ,
302,224879,Isaiah,37,32,כִּ֤י מִירֽוּשָׁלִַ֨ם֙ תֵּצֵ֣א שְׁאֵרִ֔ית וּפְלֵיטָ֖ה מֵהַ֣ר צִיֹּ֑ון קִנְאַ֛ת יְהוָ֥ה צְבָאֹ֖ות תַּֽעֲשֶׂה־זֹּֽאת׃ ס ,תֵּצֵ֣א ,כִּ֤י מִירֽוּשָׁלִַ֨ם֙ תֵּצֵ֣א שְׁאֵרִ֔ית ,מִירֽוּשָׁלִַ֨ם֙ 
303,224899,Isaiah,37,33,לָכֵ֗ן כֹּֽה־אָמַ֤ר יְהוָה֙ אֶל־מֶ֣לֶךְ אַשּׁ֔וּר לֹ֤א יָבֹוא֙ אֶל־הָעִ֣יר הַזֹּ֔את וְלֹֽא־יֹורֶ֥ה שָׁ֖ם חֵ֑ץ וְלֹֽא־יְקַדְּמֶ֣נָּה מָגֵ֔ן וְלֹֽא־יִשְׁפֹּ֥ךְ עֳלֶ֖יהָ סֹלְלָֽה׃ ,יָבֹוא֙ ,לֹ֤א יָבֹוא֙ אֶל־הָעִ֣יר הַזֹּ֔את ,אֶל־הָעִ֣יר הַזֹּ֔את 
304,224923,Isaiah,37,34,בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ ,בָּ֖א ,אֲשֶׁר־בָּ֖א בָּ֣הּ ,
305,224925,Isaiah,37,34,בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ ,יָשׁ֑וּב ,בַּדֶּ֥רֶךְ יָשׁ֑וּב ,
306,224933,Isaiah,37,34,בַּדֶּ֥רֶךְ אֲשֶׁר־בָּ֖א בָּ֣הּ יָשׁ֑וּב וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא נְאֻם־יְהוָֽה׃ ,יָבֹ֖וא ,וְאֶל־הָעִ֥יר הַזֹּ֛את לֹ֥א יָבֹ֖וא ,אֶל־הָעִ֥יר הַזֹּ֛את 
307,224951,Isaiah,37,36,וַיֵּצֵ֣א׀ מַלְאַ֣ךְ יְהוָ֗ה וַיַּכֶּה֙ בְּמַחֲנֵ֣ה אַשּׁ֔וּר מֵאָ֛ה וּשְׁמֹנִ֥ים וַחֲמִשָּׁ֖ה אָ֑לֶף וַיַּשְׁכִּ֣ימוּ בַבֹּ֔קֶר וְהִנֵּ֥ה כֻלָּ֖ם פְּגָרִ֥ים מֵתִֽים׃ ,יֵּצֵ֣א׀ ,וַיֵּצֵ֣א׀ מַלְאַ֣ךְ יְהוָ֗ה ,
308,224978,Isaiah,37,37,וַיִּסַּ֣ע וַיֵּ֔לֶךְ וַיָּ֖שָׁב סַנְחֵרִ֣יב מֶֽלֶךְ־אַשּׁ֑וּר וַיֵּ֖שֶׁב בְּנִֽינְוֵֽה׃ ,יֵּ֔לֶךְ ,וַיֵּ֔לֶךְ ,
309,224980,Isaiah,37,37,וַיִּסַּ֣ע וַיֵּ֔לֶךְ וַיָּ֖שָׁב סַנְחֵרִ֣יב מֶֽלֶךְ־אַשּׁ֑וּר וַיֵּ֖שֶׁב בְּנִֽינְוֵֽה׃ ,יָּ֖שָׁב ,וַיָּ֖שָׁב סַנְחֵרִ֣יב מֶֽלֶךְ־אַשּׁ֑וּר ,
310,225024,Isaiah,38,1,בַּיָּמִ֣ים הָהֵ֔ם חָלָ֥ה חִזְקִיָּ֖הוּ לָמ֑וּת וַיָּבֹ֣וא אֵ֠לָיו יְשַׁעְיָ֨הוּ בֶן־אָמֹ֜וץ הַנָּבִ֗יא וַיֹּ֨אמֶר אֵלָ֜יו כֹּֽה־אָמַ֤ר יְהוָה֙ צַ֣ו לְבֵיתֶ֔ךָ כִּ֛י מֵ֥ת אַתָּ֖ה וְלֹ֥א תִֽחְיֶֽה׃ ,יָּבֹ֣וא ,וַיָּבֹ֣וא אֵ֠לָיו יְשַׁעְיָ֨הוּ בֶן־אָמֹ֜וץ הַנָּבִ֗יא ,אֵ֠לָיו 
311,225065,Isaiah,38,3,וַיֹּאמַ֗ר אָנָּ֤ה יְהוָה֙ זְכָר־נָ֞א אֵ֣ת אֲשֶׁ֧ר הִתְהַלַּ֣כְתִּי לְפָנֶ֗יךָ בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם וְהַטֹּ֥וב בְּעֵינֶ֖יךָ עָשִׂ֑יתִי וַיֵּ֥בְךְּ חִזְקִיָּ֖הוּ בְּכִ֥י גָדֹֽול׃ ס ,הִתְהַלַּ֣כְתִּי ,אֵ֣ת אֲשֶׁ֧ר הִתְהַלַּ֣כְתִּי לְפָנֶ֗יךָ בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם ,
312,225093,Isaiah,38,5,הָלֹ֞וךְ וְאָמַרְתָּ֣ אֶל־חִזְקִיָּ֗הוּ כֹּֽה־אָמַ֤ר יְהוָה֙ אֱלֹהֵי֙ דָּוִ֣ד אָבִ֔יךָ שָׁמַ֨עְתִּי֙ אֶת־תְּפִלָּתֶ֔ךָ רָאִ֖יתִי אֶת־דִּמְעָתֶ֑ךָ הִנְנִי֙ יֹוסִ֣ף עַל־יָמֶ֔יךָ חֲמֵ֥שׁ עֶשְׂרֵ֖ה שָׁנָֽה׃ ,הָלֹ֞וךְ ,הָלֹ֞וךְ ,
313,225155,Isaiah,38,8,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס ,מֵשִׁ֣יב ,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות ,
314,225161,Isaiah,38,8,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס ,יָרְדָה֩ ,אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ ,
315,225172,Isaiah,38,8,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס ,תָּ֤שָׁב ,וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות ,
316,225181,Isaiah,38,8,הִנְנִ֣י מֵשִׁ֣יב אֶת־צֵ֣ל הַֽמַּעֲלֹ֡ות אֲשֶׁ֣ר יָרְדָה֩ בְמַעֲלֹ֨ות אָחָ֥ז בַּשֶּׁ֛מֶשׁ אֲחֹרַנִּ֖ית עֶ֣שֶׂר מַעֲלֹ֑ות וַתָּ֤שָׁב הַשֶּׁ֨מֶשׁ֙ עֶ֣שֶׂר מַעֲלֹ֔ות בַּֽמַּעֲלֹ֖ות אֲשֶׁ֥ר יָרָֽדָה׃ ס ,יָרָֽדָה׃ ס ,אֲשֶׁ֥ר יָרָֽדָה׃ ס ,
317,225198,Isaiah,38,10,אֲנִ֣י אָמַ֗רְתִּי בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול פֻּקַּ֖דְתִּי יֶ֥תֶר שְׁנֹותָֽי׃ ,אֵלֵ֖כָה ,בִּדְמִ֥י יָמַ֛י אֵלֵ֖כָה בְּשַׁעֲרֵ֣י שְׁאֹ֑ול ,
318,225224,Isaiah,38,12,דֹּורִ֗י נִסַּ֧ע וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י קִפַּ֨דְתִּי כָאֹרֵ֤ג חַיַּי֙ מִדַּלָּ֣ה יְבַצְּעֵ֔נִי מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,נִגְלָ֛ה ,וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י ,מִנִּ֖י 
319,225316,Isaiah,38,17,הִנֵּ֥ה לְשָׁלֹ֖ום מַר־לִ֣י מָ֑ר וְאַתָּ֞ה חָשַׁ֤קְתָּ נַפְשִׁי֙ מִשַּׁ֣חַת בְּלִ֔י כִּ֥י הִשְׁלַ֛כְתָּ אַחֲרֵ֥י גֵוְךָ֖ כָּל־חֲטָאָֽי׃ ,הִשְׁלַ֛כְתָּ ,כִּ֥י הִשְׁלַ֛כְתָּ אַחֲרֵ֥י גֵוְךָ֖ כָּל־חֲטָאָֽי׃ ,אַחֲרֵ֥י גֵוְךָ֖ 
320,225329,Isaiah,38,18,כִּ֣י לֹ֥א שְׁאֹ֛ול תֹּודֶ֖ךָּ מָ֣וֶת יְהַלְלֶ֑ךָּ לֹֽא־יְשַׂבְּר֥וּ יֹֽורְדֵי־בֹ֖ור אֶל־אֲמִתֶּֽךָ׃ ,יֹֽורְדֵי־,לֹֽא־יְשַׂבְּר֥וּ יֹֽורְדֵי־בֹ֖ור אֶל־אֲמִתֶּֽךָ׃ ,אֶל־אֲמִתֶּֽךָ׃ 
321,225377,Isaiah,38,22,וַיֹּ֥אמֶר חִזְקִיָּ֖הוּ מָ֣ה אֹ֑ות כִּ֥י אֶעֱלֶ֖ה בֵּ֥ית יְהוָֽה׃ ס ,אֶעֱלֶ֖ה ,כִּ֥י אֶעֱלֶ֖ה בֵּ֥ית יְהוָֽה׃ ס ,בֵּ֥ית יְהוָֽה׃ ס 
322,225385,Isaiah,39,1,בָּעֵ֣ת הַהִ֡וא שָׁלַ֡ח מְרֹדַ֣ךְ ֠בַּלְאֲדָן בֶּֽן־בַּלְאֲדָ֧ן מֶֽלֶךְ־בָּבֶ֛ל סְפָרִ֥ים וּמִנְחָ֖ה אֶל־חִזְקִיָּ֑הוּ וַיִּשְׁמַ֕ע כִּ֥י חָלָ֖ה וַֽיֶּחֱזָֽק׃ ,שָׁלַ֡ח ,בָּעֵ֣ת הַהִ֡וא שָׁלַ֡ח מְרֹדַ֣ךְ ֠בַּלְאֲדָן בֶּֽן־בַּלְאֲדָ֧ן מֶֽלֶךְ־בָּבֶ֛ל סְפָרִ֥ים וּמִנְחָ֖ה אֶל־חִזְקִיָּ֑הוּ ,אֶל־חִזְקִיָּ֑הוּ 
323,225454,Isaiah,39,3,וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ ,יָּבֹא֙ ,וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ ,אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ 
324,225474,Isaiah,39,3,וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ ,יָבֹ֣אוּ ,וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ ,מֵאַ֨יִן֙ 
325,225474,Isaiah,39,3,וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ ,יָבֹ֣אוּ ,וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ ,אֵלֶ֔יךָ 
326,225482,Isaiah,39,3,וַיָּבֹא֙ יְשַׁעְיָ֣הוּ הַנָּבִ֔יא אֶל־הַמֶּ֖לֶךְ חִזְקִיָּ֑הוּ וַיֹּ֨אמֶר אֵלָ֜יו מָ֥ה אָמְר֣וּ׀ הָאֲנָשִׁ֣ים הָאֵ֗לֶּה וּמֵאַ֨יִן֙ יָבֹ֣אוּ אֵלֶ֔יךָ וַיֹּ֨אמֶר֙ חִזְקִיָּ֔הוּ מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ ,בָּ֥אוּ ,מֵאֶ֧רֶץ רְחֹוקָ֛ה בָּ֥אוּ אֵלַ֖י מִבָּבֶֽל׃ ,מֵאֶ֧רֶץ רְחֹוקָ֛ה מִבָּבֶֽל׃ 
