verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,cmpl_lex,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,motion_type
224951,JY>[,MT,Isaiah,37,36,JY>,W JY> ML>K JHWH W JKH B MXNH >CWR M>H W CMNJM W XMCH >LP W JCKJMW B BQR W HNH KLM PGRJM MTJM,W JY> ML>K JHWH,ML>K JHWH,no complement,,,,qal,wayq,,,,,no complement,,,,,,
1908334,JY>[,1Qisaa,Isaiah,37,36,JY>,W JY> ML>K JHWH W JK B MXNH >CWR M>H W CMWNJM W XMC> >LP W JCKJMW B BWQR W HNH KWLM PGRJM MJTJM,,,no complement,,0,0 000 0000 0000 0 00 0 0000 0000 000 0 000000 0 0000 000 0 000000 0 0000 0 000 00000 00000 00000 00,qal,wayy,,,,,no complement,,,,,,
224976,NS<[,MT,Isaiah,37,37,JS<,W JS< W JLK W JCB SNXRJB MLK >CWR W JCB B NJNWH,W JS<,,no complement,,,,qal,wayq,,,,,no complement,,,,,,
224978,HLK[,MT,Isaiah,37,37,JLK,W JS< W JLK W JCB SNXRJB MLK >CWR W JCB B NJNWH,W JLK,,no complement,,,,qal,wayq,,,,,no complement,,,,,,
224980,CWB[,MT,Isaiah,37,37,JCB,W JS< W JLK W JCB SNXRJB MLK >CWR W JCB B NJNWH,W JCB SNXRJB MLK >CWR,SNXRJB MLK >CWR,no complement,,,,qal,wayq,,,,,no complement,,,,,,
1908359,NS<[,1Qisaa,Isaiah,37,37,JS<,W JS< W JLK W JCWWB SNXRJB MLK >CWR W JCB B NJNWH,W JS<,,no complement,,,0 000 0 000 0 00000 000000 000 0000 0 000 0 00000 00,qal,wayy,,,,,no complement,,,,,,
1908361,HLK[,1Qisaa,Isaiah,37,37,JLK,W JS< W JLK W JCWWB SNXRJB MLK >CWR W JCB B NJNWH,W JLK,,no complement,,,0 000 0 000 0 00000 000000 000 0000 0 000 0 00000 00,qal,wayy,,,,,no complement,,,,,,
1908363,CWB[,1Qisaa,Isaiah,37,37,JCWWB,W JS< W JLK W JCWWB SNXRJB MLK >CWR W JCB B NJNWH,W JCWWB SNXRJB MLK >CWR,SNXRJB MLK >CWR,no complement,,,0 000 0 000 0 00000 000000 000 0000 0 000 0 00000 00,qal,wayy,,,,,no complement,,,,,,
225024,BW>[,MT,Isaiah,38,1,JBW>,B JMJM H HM XLH XZQJHW L MWT W JBW> >LJW JC<JHW BN >MWY H NBJ> W J>MR >LJW KH >MR JHWH YW L BJTK KJ MT >TH W L> TXJH,W JBW> >LJW JC<JHW BN >MWY H NBJ>,JC<JHW BN >MWY H NBJ>,>LJW,0,,,qal,wayq,>L,,,,>L,prep,,,det,,
1908409,BW>[,1Qisaa,Isaiah,38,1,JBW>,B JMJM H HMH XLH JXWZQJH L MWT W JBW> >LJW JC<JH BN >MWY H NBJ> W JW>MR >LJW KWH >MR JHWH YWJ L BJTKH KJ> MJT >TH W LW> TXJH,W JBW> >LJW JC<JH BN >MWY H NBJ>,JC<JH BN >MWY H NBJ>,>LJW,0,0,0 0000 0 000 000 0000000 0 000 0 0000 00000 00000 00 0000 0 0000 0 00000 00000 000 000 0000 000 0 000000 000 000 000 0 000 0000 00,qal,wayy,>L,,,,no complement,,,,,,
225047,SBB[,MT,Isaiah,38,2,JSB,W JSB XZQJHW PNJW >L H QJR W JTPLL >L JHWH,W JSB XZQJHW PNJW >L H QJR,XZQJHW,>L H QJR,0,,,hif,wayq,>L,,,,>L H QJR/,prep,,,det,subs,
1908433,SBB[,1Qisaa,Isaiah,38,2,JSWB,W JSWB JXWZQJH PNJW >L H QJR W JTPLL >L JHWH,W JSWB JXWZQJH PNJW >L H QJR,JXWZQJH,>L H QJR,0,0,0 0000 0000000 00000 00 0 000 0 00000 00 0000 00,hifil,wayy,>L,,,,>L H QJR/,prep,,,det,subs,
225065,HLK[,MT,Isaiah,38,3,HTHLKTJ,W J>MR >NH JHWH ZKR N> >T >CR HTHLKTJ L PNJK B >MT W B LB CLM W H VWB B <JNJK <FJTJ W JBK XZQJHW BKJ GDWL,>T >CR HTHLKTJ L PNJK B >MT W B LB CLM,,no complement,,,,hit,perf,,,,,no complement,,,,,,
1908452,HLK[,1Qisaa,Isaiah,38,3,HTHLKTJ,W JW>MR >NH JHWH ZKWR N> >T >CR HTHLKTJ L PNJKH B >MT W B LBB CLM W H VWB B <JNJKH <FJTJ W JBK> JXWZQJH BKJ GDWL,,,no complement,,0,0 00000 000 0000 0000 00 00 000 0000000 0 000000 0 000 0 0 000 000 0 0 000 0 0000000 00000 0 0000 0000000 000 0000 00,hitpael,perf,,,,,no complement,,,,,,
225093,HLK[,MT,Isaiah,38,5,HLWK,HLWK W >MRT >L XZQJHW KH >MR JHWH >LHJ DWD >BJK CM<TJ >T TPLTK R>JTJ >T DM<TK HNNJ JWSP <L JMJK XMC <FRH CNH,HLWK,,no complement,,,,qal,infa,,,,,no complement,,,,,,
1908482,HLK[,1Qisaa,Isaiah,38,5,HLWK,HLWK W >MRTH >L JXWZQJH KWH >MR JHWH >LWHJ DWJD >BJKH CM<TJ >T TPLTKH W R>JTJ >T DM<TKH HNNJ JWSP <L JMJKH XMC <FRH CNH,,,no complement,,0,0000 0 00000 00 0000000 000 000 0000 00000 0000 000000 00000 00 0000000 0 00000 00 0000000 00000 0000 00 000000 000 0000 000 00,qal,infa,,,,,no complement,,,,,,
225155,CWB[,MT,Isaiah,38,8,MCJB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,HNNJ MCJB >T YL H M<LWT >XRNJT <FR M<LWT,,no complement,,,,hif,ptca,,,,,no complement,,,,,,
225161,JRD[,MT,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,>CR JRDH B M<LWT >XZ B CMC,,no complement,,,,qal,perf,,,,,no complement,,,,,,
225172,CWB[,MT,Isaiah,38,8,TCB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,W TCB H CMC <FR M<LWT B M<LWT,H CMC,no complement,,,,qal,wayq,,,,,no complement,,,,,,
225181,JRD[,MT,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,>CR JRDH,,no complement,,,,qal,perf,,,,,no complement,,,,,,
1908553,CWB[,1Qisaa,Isaiah,38,8,MCJB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,,,no complement,,0,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,hifil,ptca,,,,,no complement,,,,,,
1908559,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,,,no complement,,0,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,perf,,,,,no complement,,,,,,
1908571,CWB[,1Qisaa,Isaiah,38,8,TCWB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,,,no complement,,0,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,wayy,,,,,no complement,,,,,,
1908579,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,,,no complement,,0,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,perf,,,,,no complement,,,,,,
225198,HLK[,MT,Isaiah,38,10,>LKH,>NJ >MRTJ B DMJ JMJ >LKH B C<RJ C>WL PQDTJ JTR CNWTJ,B DMJ JMJ >LKH B C<RJ C>WL,,no complement,,,,qal,impf,,,,,no complement,,,,,,
1908599,HLK[,1Qisaa,Isaiah,38,10,>LKH,>NJ >MRTJ B DMJ W JMJ >LKH B C<RJ C>WL PQWDTJ W MR CNWTJ,,,no complement,,0,000 00000 0 000 0 0000 0000 0 0000 0000 0000000 0 00 000000 00,qal,impf,,,,,no complement,,,,,,
225224,GLH[,MT,Isaiah,38,12,NGLH,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,W NGLH MNJ K >HL R<J,,MNJ,0,,,nif,perf,MN,,,,MN,prep,,,det,,
225222,NS<[,MT,Isaiah,38,12,NS<,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,DWRJ NS<,DWRJ,no complement,,,,nif,perf,,,,,no complement,,,,,,
1908625,NS<[,1Qisaa,Isaiah,38,12,NS<,DWRJ NS< JKLH MNJ K >WHL R<J SPRTJ K >WRG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,,,no complement,,0,00000 000 0000 0000 0 0000 0000 00000 0 0000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,,,,,no complement,,,,,,
1921548,NS<[,1Q8,Isaiah,38,12,NS<,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,,,no complement,,0,00000 000 0 0000 00000 0 000 0000 00000 0 000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,,,,,no complement,,,,,,
1921550,GLH[,1Q8,Isaiah,38,12,NGLH,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,W NGLH MNJ K >HL R<J,,MNJ,0,0,00000 000 0 0000 00000 0 000 0000 00000 0 000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,MN,,,,no complement,,,,,,
225329,JRD[,MT,Isaiah,38,18,JWRDJ,KJ L> C>WL TWDK MWT JHLLK L> JFBRW JWRDJ BWR >L >MTK,L> JFBRW JWRDJ BWR >L >MTK,JWRDJ BWR,>L >MTK,0,,,qal,ptca,>L,,,,>L >MT/,prep,,,det,subs,
1908739,JRD[,1Qisaa,Isaiah,38,18,JWRDJ,KJ> LW> C>WL TWDKH W LW> MWT JHLLKH W LW> JFBRW JWRDJ BWR >L >MTKH,W LW> JFBRW JWRDJ BWR >L >MTKH,JWRDJ BWR,>L >MTKH,0,0,000 000 0000 000000 0 000 000 0000000 0 000 00000 00000 000 00 000000 00,qal,ptca,>L,,,,no complement,,,,,,
1921642,JRD[,1Q8,Isaiah,38,18,JWRDJ,KJ L> C>WL TW<K MWT JHLLK L> JFBRW JWRDJ BWR >L >MTK,L> JFBRW JWRDJ BWR >L >MTK,JWRDJ BWR,>L >MTK,0,0,00 00 0000 00000 000 000000 00 00000 00000 000 00 00000 00,qal,ptca,>L,,,,>L >MT/,prep,,,det,subs,
225377,<LH[,MT,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,0,,,qal,impf,,,,,BJT/ JHWH/,vc,pers,anim,det,subs nmpr,
1908805,<LH[,1Qisaa,Isaiah,38,22,><LH,W J>MR XZQJH MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,0,0,0 0000 00000 00 000 00 0000 000 0000 00,qal,impf,,,,,BJT/ JHWH/,vc,pers,anim,det,subs nmpr,
1921694,<LH[,1Q8,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,0,0,0 0000 000000 00 000 00 0000 000 0000 00 01,qal,impf,,,,,no complement,,,,,,
225454,BW>[,MT,Isaiah,39,3,JB>,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W JB> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,0,,,qal,wayq,>L,,,,>L H MLK/ XZQJHW/,prep,pers,anim,det,subs nmpr,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,M >JN,0,,,qal,impf,MN,,,,MN >JN,prep,,,,,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,>LJK,0,,,qal,impf,>L,,,,>L,prep,,,det,,
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,0,,,qal,perf,MN,MN,,,MN >RY/ RXWQ/ MN BBL/,prep + prep,topo,inanim,und,subs nmpr,
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,0,,,qal,perf,>L,,,,>L,prep,,,det,,
1908886,BW>[,1Qisaa,Isaiah,39,3,JBW>,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH, JC<JH H NBJ>,>L H MLK JXWZQJH,0,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,wayy,>L,,,,no complement,,,,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W M >JN JBW>W >LJKH,,M >JN,0,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,impf,MN,,,,no complement,,,,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,W M >JN JBW>W >LJKH,,>LJKH,0,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,impf,>L,,,,no complement,,,,,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,0,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,perf,MN,MN,,,no complement,,,,,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,0,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,perf,>L,,,,no complement,,,,,,
1921775,BW>[,1Q8,Isaiah,39,3,JBW>,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,0,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,wayy,>L,,,,no complement,,,,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,M >JN,0,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,impf,MN,,,,no complement,,,,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,W M >JN JB>W >LJK,,>LJK,0,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,impf,>L,,,,no complement,,,,,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,0,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,perf,MN,MN,,,no complement,,,,,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,M >RY RXWQH B>W >LJ M BBL,,>LJ,0,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,perf,>L,,,,no complement,,,,,,
225520,BW>[,MT,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF> KL >CR B BJTK W >CR >YRW >BTJK <D H JWM H ZH BBL L> JWTR DBR >MR JHWH,HNH JMJM B>JM,JMJM,no complement,,,,qal,ptca,,,,,no complement,,,,,,
1908955,BW>[,1Qisaa,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,,,no complement,,0,000 0000 0000 0 0000 000 000 0 000000 0 000 0000 00000000 00 0 000 0 00 000 00000 0 000 0000 000 000 0000 00,qal,ptca,,,,,no complement,,,,,,
1908972,BW>[,1Qisaa,Isaiah,39,6,JBW>W,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,W NF>W KWL BBL JBW>W,,BBL,0,0,000 0000 0000 0 0000 000 000 0 000000 0 000 0000 00000000 00 0 000 0 00 000 00000 0 000 0000 000 000 0000 00,qal,impf,,,,,no complement,,,,,,
1921844,BW>[,1Q8,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF> KL >CR B BJTK W >CR >YRW >BTJK <D H JWM H ZH BBL L> JWTR DBR >MR JHWH,,,no complement,,0,000 0000 0000 0 000 00 000 0 00000 0 000 0000 000000 00 0 000 0 00 000 00 0000 000 000 0000 00,qal,ptca,,,,,no complement,,,,,,
225546,JY>[,MT,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,>CR JY>W MMK,,MMK,0,,,qal,impf,MN,,,,MN,prep,,,det,,
1908984,JY>[,1Qisaa,Isaiah,39,7,JY>W,W M BNJKH >CR JY>W M M<JKH >CR TWLJD JQXW W JHJW SRJSJM B HJKL MLK BBL,>CR JY>W M M<JKH,,M M<JKH,0,0,0 0 000000 000 0000 0 000000 000 00000 0000 0 0000 000000 0 0000 000 000 00,qal,impf,MN,,,,no complement,,,,,,
1921871,JY>[,1Q8,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,>CR JY>W MMK,,MMK,0,0,0 0 00000 000 0000 0000 000 00000 0000 0 000 000000 0 0000 000 000 00,qal,impf,MN,,,,MN,prep,,,det,,
225609,PNH[,MT,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH JCRW B <RBH MSLH L >LHJNW,B MDBR PNW DRK JHWH,,no complement,,,,piel,impv,,,,,no complement,,,,,,
1909051,PNH[,1Qisaa,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH W JCRW B <RBH MSLH L >LWHJNW,,,no complement,,0,000 0000 0 0000 000 000 0000 0 0000 0 0000 0000 0 00000000 00,piel,impv,,,,,no complement,,,,,,
1921937,PNH[,1Q8,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH JCRW B <RBH MSLH L >LHJNW,,,no complement,,0,000 0000 0 0000 000 000 0000 0000 0 0000 0000 0 0000000 00,piel,impv,,,,,no complement,,,,,,
225640,GLH[,MT,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KL BFR JXDW KJ PJ JHWH DBR,W NGLH KBWD JHWH,KBWD JHWH,no complement,,,,nif,perf,,,,,no complement,,,,,,
1909084,GLH[,1Qisaa,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KWL BFR JXDJW KJ> PJ> JHWH DBR,W NGLH KBWD JHWH,KBWD JHWH,no complement,,,0 0000 0000 0000 0 000 000 000 00000 000 000 0000 000 00,nifal,perf,,,,,no complement,,,,,,
1921969,GLH[,1Q8,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KL BFR JXDJW KJ PJ JHWH DBR,None,None,no complement,,,0 0000 0000 0000 0 000 00 000 00000 00 00 0000 000 01 00,nifal,perf,,,,,no complement,,,,,,
225696,<LH[,MT,Isaiah,40,9,<LJ,<L HR GBH <LJ LK MBFRT YJWN HRJMJ B KX QWLK MBFRT JRWCLM HRJMJ >L TJR>J >MRJ L <RJ JHWDH HNH >LHJKM,<L HR GBH <LJ LK,,<L HR GBH,0,,,qal,impv,<L,,,,<L HR/ GBH/,prep,,,und,subs,
1909147,<LH[,1Qisaa,Isaiah,40,9,<LJ,<L HR GBH <LJ LKJ MBFRT YJWN HRJMJ B KWX QWLK MBFRT JRWCLJM HRJMJ >L TJR>J >MWRJ L <RJ JHWDH HNH >LWHHKMH,<L HR GBH <LJ LKJ,,<L HR GBH,0,0,00 00 000 000 0000 00000 0000 00000 0 000 00000 00000 0000000 00000 00 00000 00000 0 000 00000 000 000000000 00,qal,impv,<L,,,,no complement,,,,,,
225721,BW>[,MT,Isaiah,40,10,JBW>,HNH >DNJ JHWH B XZQ JBW> W ZR<W MCLH LW HNH FKRW >TW W P<LTW L PNJW,HNH >DNJ JHWH B XZQ JBW>,>DNJ JHWH,no complement,,,,qal,impf,,,,,no complement,,,,,,
1909172,BW>[,1Qisaa,Isaiah,40,10,JBW>,HNH >DWNJ JHWH B XWZQ JBW> W ZRW<W MCLH LW> HNH FKRW >TW W P<LTJW L PNJW,,,no complement,,0,000 00000 0000 0 0000 0000 0 000000 0000 0000 000 00000 0000 0 0000000 0 00000 00,qal,impf,,,,,no complement,,,,,,
225975,JY>[,MT,Isaiah,40,26,MWYJ>,F>W MRWM <JNJKM W R>W MJ BR> >LH H MWYJ> B MSPR YB>M L KLM B CM JQR> M RB >WNJM W >MJY KX >JC L> N<DR,H MWYJ> B MSPR YB>M,,no complement,,,,hif,ptca,,,,,no complement,,,,,,
1909437,JY>[,1Qisaa,Isaiah,40,26,MWYJ>,F>W MRWM <JNJKMH W R>W MJ BR> >LH H MWYJ> B MSPR YB>M L KWLM B CM JQR> M RWB >WNJM W >MY KWXW W >JC LW> N<DR,,,no complement,,0,000 0000 00000000 0 000 00 000 000 0 00000 0 0000 00000 0 00000 0 00 0000 0 000 00000 0 000 00000 0 000 000 0000 00,hifil,ptca,,,,,no complement,,,,,,
226007,<BR[,MT,Isaiah,40,27,J<BWR,LMH T>MR J<QB W TDBR JFR>L NSTRH DRKJ M JHWH W M >LHJ MCPVJ J<BWR,W M >LHJ MCPVJ J<BWR,MCPVJ,no complement,,,,qal,impf,,,,,no complement,,,,,,
1909471,<BR[,1Qisaa,Isaiah,40,27,J<BWR,LMH T>WMR J<QWB W TDBR JFR>L NSTRH DRKJ M JHWH W M >LWHJ MCPVJ J<BWR,W M >LWHJ MCPVJ J<BWR,MCPVJ,no complement,,,000 00000 00000 0 0000 00000 00000 00000 0 0000 0 0 000000 000000 00000 00,qal,impf,,,,,no complement,,,,,,
226053,XLP[,MT,Isaiah,40,31,JXLJPW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,W QWJ JHWH JXLJPW KX,QWJ JHWH,no complement,,,,hif,impf,,,,,no complement,,,,,,
226055,<LH[,MT,Isaiah,40,31,J<LW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,J<LW >BR K NCRJM,,no complement,,,,hif,impf,,,,,no complement,,,,,,
226060,RWY[,MT,Isaiah,40,31,JRWYW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,JRWYW,,no complement,,,,qal,impf,,,,,no complement,,,,,,
226064,HLK[,MT,Isaiah,40,31,JLKW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,JLKW,,no complement,,,,qal,impf,,,,,no complement,,,,,,
