verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
225172,CWB[,MT,Isaiah,38,8,TCB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,,qal,wayq,W TCB H CMC <FR M<LWT B M<LWT,H CMC,no complement,no complement,,,,,,,,,,,,,,
225181,JRD[,MT,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT >XZ B CMC >XRNJT <FR M<LWT W TCB H CMC <FR M<LWT B M<LWT >CR JRDH,,qal,perf,>CR JRDH,,no complement,no complement,,,,,,,,,,,,,,
1908553,CWB[,1Qisaa,Isaiah,38,8,MCJB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,hifil,ptca,HNNJ MCJB >T YL H M<LWT >XWRNJT <FR M<LWT,,no complement,no complement,,,,,,,,,,,,,,
1908559,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,perf,>CR JRDH B M<LWT <LJT >XZ >T H CMC,,no complement,no complement,,,,,,,,,,,,,,<LJT plus in 1QIsaa
1908571,CWB[,1Qisaa,Isaiah,38,8,TCWB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,wayy,W TCWB H CMC <FR M<LWT B M<LWT,H CMC,no complement,no complement,,,,,,,,,,,,,,
1908579,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,00000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000 00,qal,perf,>CR JRDH,,no complement,no complement,,,,,,,,,,,,,,
225198,HLK[,MT,Isaiah,38,10,>LKH,>NJ >MRTJ B DMJ JMJ >LKH B C<RJ C>WL PQDTJ JTR CNWTJ,,qal,impf,B DMJ JMJ >LKH B C<RJ C>WL,,no complement,no complement,,,,,,,,,,,,,,
1908599,HLK[,1Qisaa,Isaiah,38,10,>LKH,>NJ >MRTJ B DMJ W JMJ >LKH B C<RJ C>WL PQWDTJ W MR CNWTJ,000 00000 0 000 0 0000 0000 0 0000 0000 0000000 0 00 000000 00,qal,impf,B DMJ W JMJ >LKH B C<RJ C>WL,,no complement,no complement,,,,,,,,,,,,,,
225224,GLH[,MT,Isaiah,38,12,NGLH,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,,nif,perf,W NGLH MNJ K >HL R<J,,MNJ,MN,from me,0,prep,prps,anim,det,prsf,simple,factive,MN,,,,
225222,NS<[,MT,Isaiah,38,12,NS<,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,,nif,perf,DWRJ NS<,DWRJ,no complement,no complement,,,,,,,,,,,,,,
1908625,NS<[,1Qisaa,Isaiah,38,12,NS<,DWRJ NS< JKLH MNJ K >WHL R<J SPRTJ K >WRG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,00000 000 0000 0000 0 0000 0000 00000 0 0000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,DWRJ NS<,DWRJ,no complement,no complement,,,,,,,,,,,,,,
1921548,NS<[,1Q8,Isaiah,38,12,NS<,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,00000 000 0 0000 00000 0 000 0000 00000 0 000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,DWRJ NS<,DWRJ ,no complement,no complement,,,,,,,,,,,,,,
1921550,GLH[,1Q8,Isaiah,38,12,NGLH,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,00000 000 0 0000 00000 0 000 0000 00000 0 000 0000 0 000 0000000 0 000 00 0000 00000000 00,nifal,perf,W NGLH MNJ K >HL R<J,,MNJ,MN,from me,0,prep,prps,anim,det,prsf,simple,factive,MN,,,,
225329,JRD[,MT,Isaiah,38,18,JWRDJ,KJ L> C>WL TWDK MWT JHLLK L> JFBRW JWRDJ BWR >L >MTK,,qal,ptca,L> JFBRW JWRDJ BWR >L >MTK,JWRDJ BWR,no complement,no complement,,0,prep,,,det,subs,,,,,,,"no complement for the motion verb JRD[, here participle + JWRDJ BWR understood as the subject of JFBRW in the clause"
1908739,JRD[,1Qisaa,Isaiah,38,18,JWRDJ,KJ> LW> C>WL TWDKH W LW> MWT JHLLKH W LW> JFBRW JWRDJ BWR >L >MTKH,000 000 0000 000000 0 000 000 0000000 0 000 00000 00000 000 00 000000 00,qal,ptca,W LW> JFBRW JWRDJ BWR >L >MTKH,JWRDJ BWR,no complement,no complement,,0,,,,,,,,,,,,"no complement for the motion verb JRD[, here participle + JWRDJ BWR understood as the subject of JFBRW in the clause"
1921642,JRD[,1Q8,Isaiah,38,18,JWRDJ,KJ L> C>WL TW<K MWT JHLLK L> JFBRW JWRDJ BWR >L >MTK,00 00 0000 00000 000 000000 00 00000 00000 000 00 00000 00,qal,ptca,L> JFBRW JWRDJ BWR >L >MTK,JWRDJ BWR,no complement,no complement,,,,,,,,,,,,,,"no complement for the motion verb JRD[, here participle + JWRDJ BWR understood as the subject of JFBRW in the clause"
225377,<LH[,MT,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,,qal,impf,KJ ><LH BJT JHWH,,BJT JHWH,BJT/ JHWH/,to the house of Yahweh,0,vc,topo,inanim,det,subs,complex,factive,,,,,
1908805,<LH[,1Qisaa,Isaiah,38,22,><LH,W J>MR XZQJH MH >WT KJ ><LH BJT JHWH,0 0000 00000 00 000 00 0000 000 0000 00,qal,impf,KJ ><LH BJT JHWH,,BJT JHWH,BJT/ JHWH/,to the house of Yahweh,0,vc,topo,inanim,det,subs,complex,factive,,,,,
1921694,<LH[,1Q8,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,0 0000 000000 00 000 00 0000 000 0000 00 01,qal,impf,KJ ><LH BJT JHWH,,BJT JHWH,BJT/ JHWH/,to the house of Yahweh,0,vc,topo,inanim,det,subs,complex,factive,,,,,
225454,BW>[,MT,Isaiah,39,3,JB>,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,,qal,wayq,W JB> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,>L H MLK/ XZQJHW/,to king Hezekiah,0,prep,pers,anim,det,subs,complex,factive,>L,,,,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,,qal,impf,W M >JN JB>W >LJK,,M >JN,MN >JN,from whence,0,prep,adv,inanim,na,adv,complex,factive,MN,,,,
225474,BW>[,MT,Isaiah,39,3,JB>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,,qal,impf,W M >JN JB>W >LJK,,>LJK,>L,to you,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,,qal,perf,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,MN >RY/ RXWQ/ MN BBL/,"from a distant country, from Babylon",0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,"the PP is undetermined and considered as only one complement in the database, MN BBL/ is specification of MN >RY/ RXWQ/"
225482,BW>[,MT,Isaiah,39,3,B>W,W JB> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,,qal,perf,M >RY RXWQH B>W >LJ M BBL,,>LJ,>L,to me,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
1908886,BW>[,1Qisaa,Isaiah,39,3,JBW>,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,wayy,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH, JC<JH H NBJ>,>L H MLK JXWZQJH,>L H MLK/ XZQJHW/,to king Hezekiah,0,prep,pers,anim,det,subs,complex,factive,>L,,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,impf,W M >JN JBW>W >LJKH,,M >JN,MN >JN,from whence,0,prep,adv,inanim,na,adv,simple,factive,MN,,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,impf,W M >JN JBW>W >LJKH,,>LJKH,>L,to you,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,perf,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,MN >RY/ RXWQ/ MN BBL/,"from a distant country, from Babylon",0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,"the PP is undetermined and considered as only one complement in the database, MN BBL/ is specification of MN >RY/ RXWQ/"
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,0 0000 00000 0 0000 00 0 000 0000000 0 00000 00000 00 0000 0 00000 0 000 0 0 000 00000 000000 0 00000 0000000 0 000 00000 000 0000 0 000 00,qal,perf,M >RY RXWQH B>W >LJ M BBL,,>LJ,>L,to me,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
1921775,BW>[,1Q8,Isaiah,39,3,JBW>,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,wayy,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW,JC<JHW H NBJ>,>L H MLK XZQJHW,>L H MLK/ XZQJHW/,to king Hezekiah,0,prep,pers,anim,det,subs,complex,factive,>L,,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,impf,W M >JN JB>W >LJK,,M >JN,MN >JN,from whence,0,prep,adv,inanim,na,adv,simple,factive,MN,,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,impf,W M >JN JB>W >LJK,,>LJK,>L,to you,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,perf,M >RY RXWQH B>W >LJ M BBL,,M >RY RXWQH M BBL,MN >RY/ RXWQ/ MN BBL/,"from a distant country, from Babylon",0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,"the PP is undetermined and considered as only one complement in the database, MN BBL/ is specification of MN >RY/ RXWQ/"
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,0 0000 000000 0 0000 00 0 000 000000 0 0000 00000 00 0000 0 00000 0 000 0 0 000 0000 00000 0 0000 000000 0 000 00000 000 0000 0 000 00,qal,perf,M >RY RXWQH B>W >LJ M BBL,,>LJ,>L,to me,0,prep,prps,anim,det,prsf,simple,factive,>L,,,,
225520,BW>[,MT,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF> KL >CR B BJTK W >CR >YRW >BTJK <D H JWM H ZH BBL L> JWTR DBR >MR JHWH,,qal,ptca,HNH JMJM B>JM,JMJM,no complement,no complement,,,,,,,,,,,,,,
1908955,BW>[,1Qisaa,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,000 0000 0000 0 0000 000 000 0 000000 0 000 0000 00000000 00 0 000 0 00 000 00000 0 000 0000 000 000 0000 00,qal,ptca,HNH JMJM B>JM,JMJM,no complement,no complement,,,,,,,,,,,,,,
1908972,BW>[,1Qisaa,Isaiah,39,6,JBW>W,HNH JMJM B>JM W NF>W KWL >CR B BJTKH W >CR >YRW >BWTJKH <D H JWM H ZH BBL JBW>W W LW> JWTR DBR >MR JHWH,000 0000 0000 0 0000 000 000 0 000000 0 000 0000 00000000 00 0 000 0 00 000 00000 0 000 0000 000 000 0000 00,qal,impf,W NF>W KWL BBL JBW>W,,no complement,no complement,,0,,,,,,,,,,,,"JBW>W is a plus in 1Qisaa, but does not have a complement, as BBL is already complement to NF>W"
1921844,BW>[,1Q8,Isaiah,39,6,B>JM,HNH JMJM B>JM W NF> KL >CR B BJTK W >CR >YRW >BTJK <D H JWM H ZH BBL L> JWTR DBR >MR JHWH,000 0000 0000 0 000 00 000 0 00000 0 000 0000 000000 00 0 000 0 00 000 00 0000 000 000 0000 00,qal,ptca,HNH JMJM B>JM,JMJM,no complement,no complement,,,,,,,,,,,,,,
225546,JY>[,MT,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,,qal,impf,>CR JY>W MMK,,MMK,MN,from you,0,prep,prps,anim,det,prsf,simple,fictive,MN,,,,fictive because -from you- understood as a way to express bloodline
1908984,JY>[,1Qisaa,Isaiah,39,7,JY>W,W M BNJKH >CR JY>W M M<JKH >CR TWLJD JQXW W JHJW SRJSJM B HJKL MLK BBL,0 0 000000 000 0000 0 000000 000 00000 0000 0 0000 000000 0 0000 000 000 00,qal,impf,>CR JY>W M M<JKH,,M M<JKH,MN M<JM/,from your inwards,0,prep,bopa,inanim,det,subs,complex,fictive,MN,,,,fictive-procreation
1921871,JY>[,1Q8,Isaiah,39,7,JY>W,W M BNJK >CR JY>W MMK >CR TWLJD JQXW W HJW SRJSJM B HJKL MLK BBL,0 0 00000 000 0000 0000 000 00000 0000 0 000 000000 0 0000 000 000 00,qal,impf,>CR JY>W MMK,,MMK,MN,from you,0,prep,prps,anim,det,prsf,simple,fictive,MN,,,,fictive-procreation
225609,PNH[,MT,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH JCRW B <RBH MSLH L >LHJNW,,piel,impv,B MDBR PNW DRK JHWH,,no complement,no complement,,,,,,,,,,,,,,
1909051,PNH[,1Qisaa,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH W JCRW B <RBH MSLH L >LWHJNW,000 0000 0 0000 000 000 0000 0 0000 0 0000 0000 0 00000000 00,piel,impv,B MDBR PNW DRK JHWH,,no complement,no complement,,,,,,,,,,,,,,
1921937,PNH[,1Q8,Isaiah,40,3,PNW,QWL QWR> B MDBR PNW DRK JHWH JCRW B <RBH MSLH L >LHJNW,000 0000 0 0000 000 000 0000 0000 0 0000 0000 0 0000000 00,piel,impv,B MDBR PNW DRK JHWH,,no complement,no complement,,,,,,,,,,,,,,
225640,GLH[,MT,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KL BFR JXDW KJ PJ JHWH DBR,,nif,perf,W NGLH KBWD JHWH,KBWD JHWH,no complement,no complement,,,,,,,,,,,,,,
1909084,GLH[,1Qisaa,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KWL BFR JXDJW KJ> PJ> JHWH DBR,0 0000 0000 0000 0 000 000 000 00000 000 000 0000 000 00,nifal,perf,W NGLH KBWD JHWH,KBWD JHWH,no complement,no complement,,,,,,,,,,,,,,
1921969,GLH[,1Q8,Isaiah,40,5,NGLH,W NGLH KBWD JHWH W R>W KL BFR JXDJW KJ PJ JHWH DBR,0 0000 0000 0000 0 000 00 000 00000 00 00 0000 000 01 00,nifal,perf,W NGLH KBWD JHWH,KBWD JHWH,no complement,no complement,,,,,,,,,,,,,,
225696,<LH[,MT,Isaiah,40,9,<LJ,<L HR GBH <LJ LK MBFRT YJWN HRJMJ B KX QWLK MBFRT JRWCLM HRJMJ >L TJR>J >MRJ L <RJ JHWDH HNH >LHJKM,,qal,impv,<L HR GBH <LJ LK,,<L HR GBH,<L HR/ GBH/,to a high mountain,0,prep,topo,inanim,und,subs,complex,factive,<L,,,,
1909147,<LH[,1Qisaa,Isaiah,40,9,<LJ,<L HR GBH <LJ LKJ MBFRT YJWN HRJMJ B KWX QWLK MBFRT JRWCLJM HRJMJ >L TJR>J >MWRJ L <RJ JHWDH HNH >LWHHKMH,00 00 000 000 0000 00000 0000 00000 0 000 00000 00000 0000000 00000 00 00000 00000 0 000 00000 000 000000000 00,qal,impv,<L HR GBH <LJ LKJ,,<L HR GBH,<L HR/ GBH/,to a high mountain,0,prep,topo,inanim,und,subs,complex,factive,<L,,,,
225721,BW>[,MT,Isaiah,40,10,JBW>,HNH >DNJ JHWH B XZQ JBW> W ZR<W MCLH LW HNH FKRW >TW W P<LTW L PNJW,,qal,impf,HNH >DNJ JHWH B XZQ JBW>,>DNJ JHWH,no complement,no complement,,,,,,,,,,,,,,
1909172,BW>[,1Qisaa,Isaiah,40,10,JBW>,HNH >DWNJ JHWH B XWZQ JBW> W ZRW<W MCLH LW> HNH FKRW >TW W P<LTJW L PNJW,000 00000 0000 0 0000 0000 0 000000 0000 0000 000 00000 0000 0 0000000 0 00000 00,qal,impf,HNH >DWNJ JHWH B XWZQ JBW>,>DWNJ JHWH,no complement,no complement,,,,,,,,,,,,,,
225975,JY>[,MT,Isaiah,40,26,MWYJ>,F>W MRWM <JNJKM W R>W MJ BR> >LH H MWYJ> B MSPR YB>M L KLM B CM JQR> M RB >WNJM W >MJY KX >JC L> N<DR,,hif,ptca,H MWYJ> B MSPR YB>M,,no complement,no complement,,,,,,,,,,,,,,
1909437,JY>[,1Qisaa,Isaiah,40,26,MWYJ>,F>W MRWM <JNJKMH W R>W MJ BR> >LH H MWYJ> B MSPR YB>M L KWLM B CM JQR> M RWB >WNJM W >MY KWXW W >JC LW> N<DR,000 0000 00000000 0 000 00 000 000 0 00000 0 0000 00000 0 00000 0 00 0000 0 000 00000 0 000 00000 0 000 000 0000 00,hifil,ptca,H MWYJ> B MSPR YB>M,,no complement,no complement,,,,,,,,,,,,,,
226007,<BR[,MT,Isaiah,40,27,J<BWR,LMH T>MR J<QB W TDBR JFR>L NSTRH DRKJ M JHWH W M >LHJ MCPVJ J<BWR,,qal,impf,W M >LHJ MCPVJ J<BWR,MCPVJ,no complement,no complement,,,,,,,,,,,,,,
1909471,<BR[,1Qisaa,Isaiah,40,27,J<BWR,LMH T>WMR J<QWB W TDBR JFR>L NSTRH DRKJ M JHWH W M >LWHJ MCPVJ J<BWR,000 00000 00000 0 0000 00000 00000 00000 0 0000 0 0 000000 000000 00000 00,qal,impf,W M >LWHJ MCPVJ J<BWR,MCPVJ,no complement,no complement,,,,,,,,,,,,,,
226053,XLP[,MT,Isaiah,40,31,JXLJPW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,,hif,impf,W QWJ JHWH JXLJPW KX,QWJ JHWH,no complement,no complement,,,,,,,,,,,,,,
226055,<LH[,MT,Isaiah,40,31,J<LW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,,hif,impf,J<LW >BR K NCRJM,,no complement,no complement,,,,,,,,,,,,,,
226060,RWY[,MT,Isaiah,40,31,JRWYW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,,qal,impf,JRWYW,,no complement,no complement,,,,,,,,,,,,,,
226064,HLK[,MT,Isaiah,40,31,JLKW,W QWJ JHWH JXLJPW KX J<LW >BR K NCRJM JRWYW W L> JJG<W JLKW W L> JJ<PW,,qal,impf,JLKW,,no complement,no complement,,,,,,,,,,,,,,
1909522,XLP[,1Qisaa,Isaiah,40,31,JXLJPW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,0 000 0000 000000 000 0 0000 000 0 00000 00000 0 000 00000 0000 0 000 00000 00,hifil,impf,W QWJ JHWH JXLJPW KWX,QWJ JHWH,no complement,no complement,,,,,,,,,,,,,,
1909525,<LH[,1Qisaa,Isaiah,40,31,J<LW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,0 000 0000 000000 000 0 0000 000 0 00000 00000 0 000 00000 0000 0 000 00000 00,hifil,impf,J<LW >BR K NCRJM,,no complement,no complement,,,,,,,,,,,,,,
1909529,RWY[,1Qisaa,Isaiah,40,31,JRWYW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,0 000 0000 000000 000 0 0000 000 0 00000 00000 0 000 00000 0000 0 000 00000 00,qal,impf,JRWYW,,no complement,no complement,,,,,,,,,,,,,,
1909533,HLK[,1Qisaa,Isaiah,40,31,JLKW,W QWJ JHWH JXLJPW KWX W J<LW >BR K NCRJM JRWYW W LW> JJG<W JLKW W LW> J<WPW,0 000 0000 000000 000 0 0000 000 0 00000 00000 0 000 00000 0000 0 000 00000 00,qal,impf,JLKW,,no complement,no complement,,,,,,,,,,,,,,
226073,XLP[,MT,Isaiah,41,1,JXLJPW,HXRJCW >LJ >JJM W L>MJM JXLJPW KX JGCW >Z JDBRW JXDW L MCPV NQRBH,,hif,impf,W L>MJM JXLJPW KX,L>MJM,no complement,no complement,,,,,,,,,,,,,,
226075,NGC[,MT,Isaiah,41,1,JGCW,HXRJCW >LJ >JJM W L>MJM JXLJPW KX JGCW >Z JDBRW JXDW L MCPV NQRBH,,qal,impf,JGCW,,no complement,no complement,,,,,,,,,,,,,,
226082,QRB[,MT,Isaiah,41,1,NQRBH,HXRJCW >LJ >JJM W L>MJM JXLJPW KX JGCW >Z JDBRW JXDW L MCPV NQRBH,,qal,impf,JXDW L MCPV NQRBH,,no complement,no complement,,,,,,,,,,,,,,
1909543,XLP[,1Qisaa,Isaiah,41,1,JXLJPW,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,000000 0000 0000 0 000000 000000 000 00000 00 00000 00000 0 0000 00000 00,hifil,impf,W L>WMJM JXLJPW KWX,L>WMJM,no complement,no complement,,,,,,,,,,,,,,
1909545,NGC[,1Qisaa,Isaiah,41,1,JGWCW,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,000000 0000 0000 0 000000 000000 000 00000 00 00000 00000 0 0000 00000 00,qal,impf,JGWCW,,no complement,no complement,,,,,,,,,,,,,,
1909551,QRB[,1Qisaa,Isaiah,41,1,NQRBH,HXRJCW >LJ >JJM W L>WMJM JXLJPW KWX JGWCW >Z JDBRW JXDJW L MCPV NQRBH,000000 0000 0000 0 000000 000000 000 00000 00 00000 00000 0 0000 00000 00,qal,impf,JXDJW L MCPV NQRBH,,no complement,no complement,,,,,,,,,,,,,,
