verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
1907013,<LH[,1Qisaa,Isaiah,35,9,J<LNH,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,None,None,,,,,,,,,,1,000 0000 000 0000 0 0000 0000 00 000 00000 0 000 0000 00 0 0000 000000,qal,impf,,,,,,,
1907019,HLK[,1Qisaa,Isaiah,35,9,HLKW,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,None,None,,,,,,,,,,1,000 0000 000 0000 0 0000 0000 00 000 00000 0 000 0000 00 0 0000 000000,qal,perf,,,,,,,
2018389,<LH[,4Q56,Isaiah,35,9,J<LNH,JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,None,None,,,,,,,,,,0,0000 00 0000 0 0000 0000 00 00000 00 0000 00 0 0000 000000,qal,impf,,,,,,,
2018394,HLK[,4Q56,Isaiah,35,9,HLKW,JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,None,None,,,,,,,,,,0,0000 00 0000 0 0000 0000 00 00000 00 0000 00 0 0000 000000,qal,perf,,,,,,,
1907025,CWB[,1Qisaa,Isaiah,35,10,JCWBW,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,None,None,,,,,,,,,,0,0 00000 0000 00000 0 000 0000 0 0000 0 0000 0000 00 00000 0000 0 0000 00000 00 0 00 0000 0 0000,qal,impf,,,,,,,
1907027,BW>[,1Qisaa,Isaiah,35,10,B>W,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,None,None,,,,,,,,,,0,0 00000 0000 00000 0 000 0000 0 0000 0 0000 0000 00 00000 0000 0 0000 00000 00 0 00 0000 0 0000,qal,perf,,,,,,,
1907042,NWS[,1Qisaa,Isaiah,35,10,NS,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,None,None,,,,,,,,,,0,0 00000 0000 00000 0 000 0000 0 0000 0 0000 0000 00 00000 0000 0 0000 00000 00 0 00 0000 0 0000,qal,perf,,,,,,,
2018402,BW>[,4Q56,Isaiah,35,10,B>W,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,W B>W YJWN B RNH,,YJWN,,0.0,,,,,,,0,0 00000 0000 00000 0 000 0000 0 000 0 0000 0000 00 0000 0000 0 0000 00000 0 000 0000 0 0000,qal,perf,,,,,,,
1907056,<LH[,1Qisaa,Isaiah,36,1,<LH,W JHJ B >RB< <FRH CNH L MLK XZQJH <LH SNXRJB MLK >CWR <L KWL <RJ JHWDH H BYWRWT W JTPWFM,None,None,,,,,,,,,,0,0 000 0 0000 0000 000 0 000 00000 000 000000 000 0000 00 000 000 00000 0 000000 0 000000,qal,perf,,,,,,,
2018430,<LH[,4Q56,Isaiah,36,1,<LH,W JHJ B >RB< <FRH CNH L MLK XZQJHW <LH SNXRJB MLK >CWR <L KL <RJ JHWDH H BYRWT W JTPFM,None,None,,,,,,,,,,0,0 000 0 0000 0000 000 0 000 000000 000 000000 000 0000 00 00 000 00000 0 00000 0 00000,qal,perf,,,,,,,
1907101,JY>[,1Qisaa,Isaiah,36,3,JY>,W JY> >LJW >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR,W JY> >LJW >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR,>LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR,>LJW,,0.0,,,,,,,0,0 000 0000 000000 00 00000 000 00 0 000 0 00000 0 0000 0 0000 00 000 0 00000,qal,wayq,>LJW,,,,,,
1907184,BW>[,1Qisaa,Isaiah,36,6,B>,HNH BVXTH <L MC<NT H QNH H RYWY H ZH <L MYRJM >CR JSMK >JC <LJW W B> B KPW W NQBH KN PR<WH MLK MYRJM L KWL H BWVXJM <LJW,W B> B KPW,,B KPW,,0.0,,,,,,,0,000 00000 00 00000 0 000 0 0000 0 00 00 00000 000 0000 000 0000 0 00 0 000 0 0000 00 00000 000 00000 0 000 0 000000 0000,qal,perf,B,,,,,,
1907211,SWR[,1Qisaa,Isaiah,36,7,HSJR,W KJ> TW>MRW >LJ <L JHWH >LWHJNW BVXNW H LW> HW>H >CR HSJR XZQJH >T BMWTJW W >T MZBXWTJW W JW>MR L JHWDH W L JRWCLJM L PNJ H MZBX H ZH TCTXWW B JRWCLJM,None,None,,,,,,,,,,0,0 000 000000 000 00 0000 0000000 00000 0 000 0000 000 0000 00000 00 000000 0 00 00000000 0 00000 0 00000 0 0 0000000 0 000 0 0000 0 00 000000 0 0000000,hif,perf,,,,,,,
1907259,CWB[,1Qisaa,Isaiah,36,9,TCJB,W >JKH TCJB >T PNJ PXT >XD M <BDJ >DWNJ H QVNJM W TBVX LKM <L MYRJM L RKB W L PRCJM,None,None,,,,,,,,,,0,0 0000 0000 00 000 000 000 0 0000 00000 0 00000 0 0000 000 00 00000 0 000 0 0 00000,hif,impf,,,,,,,
1907286,<LH[,1Qisaa,Isaiah,36,10,<LJTJ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,None,None,,,,,,,,,,0,0 000 0 0 00000 0000 00000 00 0 000 0 0000 0 000000 0000 000 000 000 00 0 000 0 000 0 000000,qal,perf,,,,,,,
1907297,<LH[,1Qisaa,Isaiah,36,10,<LH,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,None,None,,,,,,,,,,0,0 000 0 0 00000 0000 00000 00 0 000 0 0000 0 000000 0000 000 000 000 00 0 000 0 000 0 000000,qal,impv,,,,,,,
1907455,JY>[,1Qisaa,Isaiah,36,16,Y>W,>L TCM<W >L XWZQJH KJ> KWH >MR MLK >CWR <FW >TJ BRKH W Y>W >LJ W >KWLW >JC >T GPNW W >JC >T TNTW W CTW >JC MJ BWRW,None,None,,,,,,,,,,0,00 00000 00 000000 000 000 000 000 0000 000 000 0000 0 000 000 0 00000 000 00 0000 0 000 00 0000 0 000 000 00 0000,qal,impv,,,,,,,
1907473,BW>[,1Qisaa,Isaiah,36,17,BW>J,<D BW>J W LQXTJ >TKMH >L >RY K >RYKMH >L >RY DGN W TJRWC >RY LXM W KRMJM,None,None,,,,,,,,,,0,00 0000 0 00000 00000 00 000 0 000000 00 000 000 0 00000 000 000 0 00000,qal,infc,,,,,,,
1907568,BW>[,1Qisaa,Isaiah,36,22,JBW>,W JBW> >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR >L XWZQJH QRW<J BGDJM W JGJDW LW> >T DBRJ RB CQH,None,None,,,,,,,,,,0,0 0000 000000 00 00000 000 00 0 000 0 00000 0 0000 0 0000 00 000 0 00000 00 000000 00000 00000 0 00000 000 00 0000 00 000,qal,wayq,,,,,,,
1907614,BW>[,1Qisaa,Isaiah,37,1,JBW>,W JHJ K CMW< XWZQJH H MLK W JQR< >T BGDJW W JTKS B FQ W JBW> BJT JHWH,None,None,,,,,,,,,,0,0 000 0 0000 000000 0 000 0 0000 00 00000 0 0000 0 00 0 0000 000 0000,qal,wayq,,,,,,,
1907663,BW>[,1Qisaa,Isaiah,37,3,B>W,W JW>MRW >LJW KWH >MR JXZQJH JWM YRH W TWKXH W N>YH H JWM H ZH KJ> B>W BNJM <D MCBR W KWX >JN L LDH L LDT,None,None,,,,,,,,,,0,0 000000 0000 000 000 000000 000 000 0 00000 0 0000 0 000 0 00 000 000 0000 00 0000 0 000 000 0 000 0 000,qal,perf,,,,,,,
1907714,BW>[,1Qisaa,Isaiah,37,5,JBW>W,W JBW>W <BDJ H MLK JXWZQJH >L JC<JH,W JBW>W <BDJ H MLK JXWZQJH >L JC<JH,<BDJ H MLK JXWZQJH,>L JC<JH,,0.0,,,,,,,0,0 00000 0000 0 000 0000000 00 00000,qal,wayq,>L,,,,,,
1907758,CWB[,1Qisaa,Isaiah,37,7,CB,HNNJ NWTN RWX BW> W CM< CMW<H W CB L >RYW W HPLTJW B XRB B >RYW,None,None,,,,,,,,,,0,0000 0000 000 000 0 000 00000 0 00 0 0000 0 000000 0 000 0 0000,qal,perf,,,,,,,
1907762,NPL[,1Qisaa,Isaiah,37,7,HPLTJW,HNNJ NWTN RWX BW> W CM< CMW<H W CB L >RYW W HPLTJW B XRB B >RYW,None,None,,,,,,,,,,0,0000 0000 000 000 0 000 00000 0 00 0 0000 0 000000 0 000 0 0000,hif,perf,,,,,,,
1921407,CWB[,1Q8,Isaiah,37,7,CB,HNNJ NWTN BW RWX W CM< CMW<H W CB >L >RYW W HPLTJW B XRB B >RYW,None,None,,,,,,,,,,0,0000 0000 00 000 0 000 00000 0 00 00 0000 0 000000 0 000 0 0000,qal,perf,,,,,,,
1921411,NPL[,1Q8,Isaiah,37,7,HPLTJW,HNNJ NWTN BW RWX W CM< CMW<H W CB >L >RYW W HPLTJW B XRB B >RYW,None,None,,,,,,,,,,0,0000 0000 00 000 0 000 00000 0 00 00 0000 0 000000 0 000 0 0000,hif,perf,,,,,,,
1907769,CWB[,1Qisaa,Isaiah,37,8,JCWB,W JCWB RB CQH W JMY> >T MLK >CWR NLXM <L LBNH KJ> CM< KJ> NS< M LKJC,None,None,,,,,,,,,,0,0 0000 00 000 0 0000 00 000 0000 0000 00 0000 000 000 000 000 0 0000,qal,wayq,,,,,,,
1907783,NS<[,1Qisaa,Isaiah,37,8,NS<,W JCWB RB CQH W JMY> >T MLK >CWR NLXM <L LBNH KJ> CM< KJ> NS< M LKJC,None,None,,,,,,,,,,0,0 0000 00 000 0 0000 00 000 0000 0000 00 0000 000 000 000 000 0 0000,qal,perf,,,,,,,
1921418,CWB[,1Q8,Isaiah,37,8,JCB,W JCB RB CQH W JMY> >T MLK >CWR NLXM <L LBNH KJ CM< KJ NS< M LKJC,None,None,,,,,,,,,,0,0 000 00 000 0 0000 00 000 0000 0000 00 0000 00 000 00 000 0 0000,qal,wayq,,,,,,,
1921432,NS<[,1Q8,Isaiah,37,8,NS<,W JCB RB CQH W JMY> >T MLK >CWR NLXM <L LBNH KJ CM< KJ NS< M LKJC,None,None,,,,,,,,,,0,0 000 00 000 0 0000 00 000 0000 0000 00 0000 00 000 00 000 0 0000,qal,perf,,,,,,,
1907795,JY>[,1Qisaa,Isaiah,37,9,JY>,W JCM< >L TRHQH MLK KWC L >MWR JY> L HLXM >TKH W JCM< W JCWB W JCLX ML>KJM >L JXWZQJH L >MWR,None,None,,,,,,,,,,0,0 0000 00 00000 000 000 0 0000 000 0 0000 0000 0 0000 0 0000 0 0000 000000 00 0000000 0 0000,qal,perf,,,,,,,
1907802,CWB[,1Qisaa,Isaiah,37,9,JCWB,W JCM< >L TRHQH MLK KWC L >MWR JY> L HLXM >TKH W JCM< W JCWB W JCLX ML>KJM >L JXWZQJH L >MWR,None,None,,,,,,,,,,0,0 0000 00 00000 000 000 0 0000 000 0 0000 0000 0 0000 0 0000 0 0000 000000 00 0000000 0 0000,qal,wayq,,,,,,,
1907908,<LH[,1Qisaa,Isaiah,37,14,J<LH,W JQX XWZQJH >T H SPRJM M JD H ML>KJM W JQR>M W J<LH BJT JHWH W JPRWFH XWZQJH L PNJ JHWH,W J<LH BJT JHWH,,BJT JHWH,,0.0,,,,,,,0,0 000 000000 00 0 00000 0 00 0 000000 0 00000 0 0000 000 0000 0 000000 000000 0 000 0000,qal,wayq,,,,,,,
1908099,<LH[,1Qisaa,Isaiah,37,24,<LJTJ,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN,>NJ,MRWM HRJM JRKTJ LBNWN,,0.0,,,,,,,0,0 00 000000 00000 00000 0 0000 0 000 0000 000 00000 0000 0000 00000 00000 0 000000 0000 00000 0000 000000 0 0000 0000 000 000 000000,qal,perf,,,,,,,
1908111,BW>[,1Qisaa,Isaiah,37,24,>BW>,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,W >BW> MRWM QYW J<R KRMLJW,,MRWM QYW J<R KRMLJW,,0.0,,,,,,,0,0 00 000000 00000 00000 0 0000 0 000 0000 000 00000 0000 0000 00000 00000 0 000000 0000 00000 0000 000000 0 0000 0000 000 000 000000,qal,impf,,,,,,,
1908145,BW>[,1Qisaa,Isaiah,37,26,HBJ>WTJH,H LW> CM<TH L M RXWQ >WTH <FJTJ M JMJ QDM JYRTJH <TH HBJ>WTJH W THJ L C>WWT GLJM NYWRJM <RJM BYWRWT,None,None,,,,,,,,,,0,0 000 00000 0 0 0000 0000 00000 0 000 000 000000 000 00000000 0 000 0 00000 0000 000000 0000 000000,hif,perf,,,,,,,
1908179,JY>[,1Qisaa,Isaiah,37,28,Y>TKH,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,None,None,,,,,,,,,,0,00000 0 00000 0 00000 0 00000 000000 0 00 000000 000,qal,infc,,,,,,,
1908181,BW>[,1Qisaa,Isaiah,37,28,BW>KH,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,None,None,,,,,,,,,,0,00000 0 00000 0 00000 0 00000 000000 0 00 000000 000,qal,infc,,,,,,,
1908190,<LH[,1Qisaa,Isaiah,37,29,<LH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,None,None,,,,,,,,,,0,0 000000 000 0 00000 0 0000 000 0 0000 0 0000 0 00000000 0 000000000 0 000 000 000 00,qal,perf,,,,,,,
1908203,CWB[,1Qisaa,Isaiah,37,29,HCJBWTJKH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,None,None,,,,,,,,,,0,0 000000 000 0 00000 0 0000 000 0 0000 0 0000 0 00000000 0 000000000 0 000 000 000 00,hif,perf,,,,,,,
1908207,BW>[,1Qisaa,Isaiah,37,29,BTH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,None,None,,,,,,,,,,0,0 000000 000 0 00000 0 0000 000 0 0000 0 0000 0 00000000 0 000000000 0 000 000 000 00,qal,perf,,,,,,,
2018477,<LH[,4Q56,Isaiah,37,29,<LH,<LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,None,None,,,,,,,,,,0,000 0 0000 0 0000 000 0 000 0 0000 0 00000 0 0000000 0 000 000 000 00,qal,perf,,,,,,,
2018490,CWB[,4Q56,Isaiah,37,29,HCJBTJK,<LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,None,None,,,,,,,,,,0,000 0 0000 0 0000 000 0 000 0 0000 0 00000 0 0000000 0 000 000 000 00,hif,perf,,,,,,,
2018494,BW>[,4Q56,Isaiah,37,29,B>T,<LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,None,None,,,,,,,,,,0,000 0 0000 0 0000 000 0 000 0 0000 0 00000 0 0000000 0 000 000 000 00,qal,perf,,,,,,,
1908259,JY>[,1Qisaa,Isaiah,37,32,TY>,KJ> M YJWN TY> C>RJT W PLJV> M JRWCLJM QN>T JHWH YB>WT T<FH ZW>T,None,None,,,,,,,,,,0,000 0 0000 000 00000 0 00000 0 0000000 0000 0000 00000 0000 0000,qal,impf,,,,,,,
2018545,JY>[,4Q56,Isaiah,37,32,TY>,KJ M JRWCLM TY> C>RJT W PLJVH M HR YJWN QN>T JHWH YB>WT T<FH Z>T,KJ M JRWCLM TY> C>RJT,C>RJT,M JRWCLM,,0.0,,,,,,,0,00 0 000000 000 00000 0 00000 0 00 0000 0000 0000 00000 0000 000,qal,impf,M,,,,,,
1908280,BW>[,1Qisaa,Isaiah,37,33,JBW>,L KN KWH >MR JHWH >L MLK >CWR LW> JBW> >L H <JR H Z>WT W LW> JCPWK <LJH> SWLLH W LW> JR> CM XY W LW> JQDMNH MGN,None,None,,,,,,,,,,0,0 00 000 000 0000 00 000 0000 000 0000 00 0 000 0 0000 0 000 00000 00000 00000 0 000 000 00 00 0 000 000000 000,qal,impf,,,,,,,
1908304,BW>[,1Qisaa,Isaiah,37,34,B>,B DRK >CR B> B>H JCWB W >L H <JR H ZW>T LW> JBW> NW>WM JHWH,None,None,,,,,,,,,,0,0 000 000 00 000 0000 0 00 0 000 0 0000 000 0000 00000 0000,qal,perf,,,,,,,
1908306,CWB[,1Qisaa,Isaiah,37,34,JCWB,B DRK >CR B> B>H JCWB W >L H <JR H ZW>T LW> JBW> NW>WM JHWH,None,None,,,,,,,,,,0,0 000 000 00 000 0000 0 00 0 000 0 0000 000 0000 00000 0000,qal,impf,,,,,,,
1908314,BW>[,1Qisaa,Isaiah,37,34,JBW>,B DRK >CR B> B>H JCWB W >L H <JR H ZW>T LW> JBW> NW>WM JHWH,None,None,,,,,,,,,,0,0 000 000 00 000 0000 0 00 0 000 0 0000 000 0000 00000 0000,qal,impf,,,,,,,
1908334,JY>[,1Qisaa,Isaiah,37,36,JY>,W JY> ML>K JHWH W JK B MXNH >CWR M>H W CMWNJM W XMC> >LP W JCKJMW B BWQR W HNH KWLM PGRJM MJTJM,None,None,,,,,,,,,,0,0 000 0000 0000 0 00 0 0000 0000 000 0 000000 0 0000 000 0 000000 0 0000 0 000 0000 00000 00000,qal,wayq,,,,,,,
1908409,BW>[,1Qisaa,Isaiah,38,1,JBW>,B JMJM H HMH XLH JXWZQJH L MWT W JBW> >LJW JC<JH BN >MWY H NBJ> W JW>MR >LJW KWH >MR JHWH YWJ L BJTKH KJ> MJT >TH W LW> TXJH,None,None,,,,,,,,,,0,0 0000 0 000 000 0000000 0 000 0 0000 0000 00000 00 0000 0 0000 0 00000 0000 000 000 0000 000 0 00000 000 000 000 0 000 0000,qal,wayq,,,,,,,
1908433,SBB[,1Qisaa,Isaiah,38,2,JSWB,W JSWB JXWZQJH PNJW >L H QJR W JTPLL >L JHWH,W JSWB JXWZQJH PNJW >L H QJR,JXWZQJH,>L H QJR,,0.0,,,,,,,0,0 0000 0000000 0000 00 0 000 0 00000 00 0000,hif,wayq,>L,,,,,,
1908452,HLK[,1Qisaa,Isaiah,38,3,HTHLKTJ,W JW>MR >NH JHWH ZKWR N> >T >CR HTHLKTJ L PNJKH B >MT W B LBB CLM W H VWB B <JNJKH <FJTJ W JBK> JXWZQJH BKJ GDWL,None,None,,,,,,,,,,0,0 00000 000 0000 0000 00 00 000 0000000 0 00000 0 000 0 0 000 000 0 0 000 0 000000 00000 0 0000 0000000 000 0000,hit,perf,,,,,,,
1908482,HLK[,1Qisaa,Isaiah,38,5,HLWK,HLWK W >MRTH >L JXWZQJH KWH >MR JHWH >LWHJ DWJD >BJKH CM<TJ >T TPLTKH W R>JTJ >T DM<TKH HNNJ JWSP <L JMJKH XMC <FRH CNH,None,None,,,,,,,,,,0,0000 0 00000 00 0000000 000 000 0000 00000 0000 00000 00000 00 000000 0 00000 00 000000 0000 0000 00 00000 000 0000 000,qal,infa,,,,,,,
1908553,CWB[,1Qisaa,Isaiah,38,8,MCJB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,None,None,,,,,,,,,,0,0000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000,hif,ptca,,,,,,,
1908559,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,None,None,,,,,,,,,,0,0000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000,qal,perf,,,,,,,
1908571,CWB[,1Qisaa,Isaiah,38,8,TCWB,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,None,None,,,,,,,,,,0,0000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000,qal,wayq,,,,,,,
1908579,JRD[,1Qisaa,Isaiah,38,8,JRDH,HNNJ MCJB >T YL H M<LWT >CR JRDH B M<LWT <LJT >XZ >T H CMC >XWRNJT <FR M<LWT W TCWB H CMC <FR M<LWT B M<LWT >CR JRDH,None,None,,,,,,,,,,0,0000 0000 00 00 0 00000 000 0000 0 00000 0000 000 00 0 000 0000000 000 00000 0 0000 0 000 000 00000 0 00000 000 0000,qal,perf,,,,,,,
1908599,HLK[,1Qisaa,Isaiah,38,10,>LKH,>NJ >MRTJ B DMJ W JMJ >LKH B C<RJ C>WL PQWDTJ W MR CNWTJ,None,None,,,,,,,,,,0,000 00000 0 000 0 000 0000 0 0000 0000 000000 0 00 00000,qal,impf,,,,,,,
1908625,NS<[,1Qisaa,Isaiah,38,12,NS<,DWRJ NS< JKLH MNJ K >WHL R<J SPRTJ K >WRG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,None,None,,,,,,,,,,0,0000 000 0000 000 0 0000 000 00000 0 0000 000 0 000 000000 0 000 00 0000 0000000,nif,perf,,,,,,,
1921548,NS<[,1Q8,Isaiah,38,12,NS<,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,None,None,,,,,,,,,,0,0000 000 0 0000 000 0 000 000 00000 0 000 000 0 000 000000 0 000 00 0000 0000000,nif,perf,,,,,,,
1921550,GLH[,1Q8,Isaiah,38,12,NGLH,DWRJ NS< W NGLH MNJ K >HL R<J QPDTJ K >RG XJJ M DLH JBY<NJ M JWM <D LJLH TCLJMNJ,None,None,,,,,,,,,,0,0000 000 0 0000 000 0 000 000 00000 0 000 000 0 000 000000 0 000 00 0000 0000000,nif,perf,,,,,,,
1908739,JRD[,1Qisaa,Isaiah,38,18,JWRDJ,KJ> LW> C>WL TWDKH W LW> MWT JHLLKH W LW> JFBRW JWRDJ BWR >L >MTKH,None,None,,,,,,,,,,0,000 000 0000 00000 0 000 000 000000 0 000 00000 00000 000 00 00000,qal,ptca,,,,,,,
1921642,JRD[,1Q8,Isaiah,38,18,JWRDJ,KJ L> C>WL TW<K MWT JHLLK L> JFBRW JWRDJ BWR >L >MTK,L> JFBRW JWRDJ BWR >L >MTK,JWRDJ BWR,>L >MTK,,0.0,,,,,,,0,00 00 0000 0000 000 00000 00 00000 00000 000 00 0000,qal,ptca,>L,,,,,,
1908805,<LH[,1Qisaa,Isaiah,38,22,><LH,W J>MR XZQJH MH >WT KJ ><LH BJT JHWH,KJ ><LH BJT JHWH,,BJT JHWH,,0.0,,,,,,,0,0 0000 00000 00 000 00 0000 000 0000,qal,impf,,,,,,,
1921694,<LH[,1Q8,Isaiah,38,22,><LH,W J>MR XZQJHW MH >WT KJ ><LH BJT JHWH,None,None,,,,,,,,,,0,0 0000 000000 00 000 00 0000 000 0000  1,qal,impf,,,,,,,
1908886,BW>[,1Qisaa,Isaiah,39,3,JBW>,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 0000 00 0000 0 00000 0 000 0 0 000 00000 00000 0 00000 0000000 0 000 00000 000 000 0 000,qal,wayq,,,,,,,
1908906,BW>[,1Qisaa,Isaiah,39,3,JBW>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 0000 00 0000 0 00000 0 000 0 0 000 00000 00000 0 00000 0000000 0 000 00000 000 000 0 000,qal,impf,,,,,,,
1908914,BW>[,1Qisaa,Isaiah,39,3,B>W,W JBW> JC<JH H NBJ> >L H MLK JXWZQJH W JW>MR >LJW MH >MRW H >NCJM H >LH W M >JN JBW>W >LJKH W JW>MR JXWZQJH M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 00000 0 0000 00 0 000 0000000 0 00000 0000 00 0000 0 00000 0 000 0 0 000 00000 00000 0 00000 0000000 0 000 00000 000 000 0 000,qal,perf,,,,,,,
1921775,BW>[,1Q8,Isaiah,39,3,JBW>,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 0000 00 0000 0 00000 0 000 0 0 000 0000 0000 0 0000 000000 0 000 00000 000 000 0 000,qal,wayq,,,,,,,
1921795,BW>[,1Q8,Isaiah,39,3,JB>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 0000 00 0000 0 00000 0 000 0 0 000 0000 0000 0 0000 000000 0 000 00000 000 000 0 000,qal,impf,,,,,,,
1921803,BW>[,1Q8,Isaiah,39,3,B>W,W JBW> JC<JHW H NBJ> >L H MLK XZQJHW W J>MR >LJW MH >MRW H >NCJM H >LH W M >JN JB>W >LJK W J>MR XZQJHW M >RY RXWQH B>W >LJ M BBL,None,None,,,,,,,,,,0,0 0000 000000 0 0000 00 0 000 000000 0 0000 0000 00 0000 0 00000 0 000 0 0 000 0000 0000 0 0000 000000 0 000 00000 000 000 0 000,qal,perf,,,,,,,
